 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,1.33,0.89,0.44,0.44,0.22,0.0
01:00 - 02:00,0.0,1.11,0.89,2.0,2.22,1.33,0.0
02:00 - 03:00,0.0,0.67,0.89,1.77,2.88,1.33,0.44
03:00 - 04:00,0.44,1.11,0.44,2.22,1.33,2.22,0.0
04:00 - 05:00,0.0,1.11,0.89,2.22,1.11,1.77,0.89
05:00 - 06:00,0.0,1.11,3.1,2.22,1.55,1.11,0.0
06:00 - 07:00,0.0,2.88,3.55,2.66,1.33,1.33,0.22
07:00 - 08:00,0.0,1.55,2.22,2.66,2.0,1.77,0.67
08:00 - 09:00,0.0,1.55,2.0,2.22,2.22,2.0,0.0
09:00 - 10:00,0.0,2.88,0.89,1.55,2.44,1.33,0.0
10:00 - 11:00,0.0,1.77,0.22,0.22,0.0,0.44,0.0
11:00 - 12:00,0.44,0.44,0.22,0.22,0.89,0.0,0.0
12:00 - 13:00,0.0,0.67,0.22,0.67,0.0,0.22,0.0
13:00 - 14:00,0.0,0.22,0.0,0.67,0.0,0.0,0.0
14:00 - 15:00,0.0,0.89,0.0,0.44,0.22,0.0,0.0
15:00 - 16:00,0.0,0.0,0.44,0.44,0.0,0.0,0.22
16:00 - 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00 - 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,0.22,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.22,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.22,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.22,0.22,0.22,0.89,0.0,0.0
23:00 - 00:00,0.44,0.22,0.22,0.44,0.44,0.22,0.0
