 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.22,1.75,1.75,2.85,0.22,0.44,0.22
01:00 - 02:00,0.0,0.66,1.97,1.54,0.44,0.22,0.44
02:00 - 03:00,0.0,0.66,0.88,1.32,3.07,0.44,0.0
03:00 - 04:00,0.44,1.1,1.1,1.1,0.0,1.32,0.44
04:00 - 05:00,0.22,0.44,0.0,0.88,1.75,0.22,0.22
05:00 - 06:00,0.66,0.88,0.22,1.1,6.58,0.22,0.44
06:00 - 07:00,0.44,0.22,0.44,0.0,0.44,0.88,0.22
07:00 - 08:00,0.44,0.88,0.0,0.66,0.0,0.44,0.44
08:00 - 09:00,0.0,0.22,1.1,0.88,0.0,0.0,0.0
09:00 - 10:00,0.22,0.22,0.0,0.44,0.22,0.22,0.22
10:00 - 11:00,0.0,0.44,0.22,0.22,0.0,0.22,0.0
11:00 - 12:00,0.22,0.44,0.22,0.22,0.22,0.22,0.22
12:00 - 13:00,0.66,0.66,0.44,0.66,0.22,0.0,0.66
13:00 - 14:00,0.0,0.0,0.22,0.66,0.0,0.22,0.0
14:00 - 15:00,0.88,0.66,0.66,1.75,0.44,0.0,0.0
15:00 - 16:00,0.0,0.22,0.44,1.54,0.22,0.22,0.0
16:00 - 17:00,0.22,1.1,0.22,0.88,0.44,0.88,0.66
17:00 - 18:00,0.22,0.0,0.66,0.66,0.66,0.0,0.22
18:00 - 19:00,0.22,1.32,0.44,0.88,0.44,0.0,0.88
19:00 - 20:00,0.88,0.0,0.44,0.22,0.44,0.0,0.22
20:00 - 21:00,0.22,0.44,1.32,1.1,0.22,0.0,0.0
21:00 - 22:00,0.22,3.51,1.54,0.66,1.75,0.0,0.44
22:00 - 23:00,0.44,1.75,1.1,1.32,0.44,0.44,0.0
23:00 - 00:00,0.88,1.54,2.63,1.97,0.88,0.0,0.22
