 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,0,3,3,0,0,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,3,2,1,17,0,0,0
03:00 - 04:00,0,2,1,8,0,0,0
04:00 - 05:00,0,1,2,0,1,0,0
05:00 - 06:00,0,3,3,5,1,0,0
06:00 - 07:00,3,7,1,3,1,0,0
07:00 - 08:00,5,3,1,2,0,4,0
08:00 - 09:00,2,16,2,18,1,10,0
09:00 - 10:00,4,14,14,12,8,0,0
10:00 - 11:00,6,8,31,20,14,0,1
11:00 - 12:00,6,12,21,15,5,0,0
12:00 - 13:00,2,11,15,12,1,0,0
13:00 - 14:00,9,8,35,28,11,0,0
14:00 - 15:00,13,9,16,21,13,0,0
15:00 - 16:00,8,18,12,18,5,0,0
16:00 - 17:00,8,29,12,11,5,0,1
17:00 - 18:00,2,1,8,3,3,0,0
18:00 - 19:00,1,10,0,2,1,0,0
19:00 - 20:00,2,5,4,2,3,0,0
20:00 - 21:00,0,2,11,1,0,0,0
21:00 - 22:00,0,1,2,0,1,0,0
22:00 - 23:00,6,0,4,0,0,0,1
23:00 - 00:00,2,2,1,0,0,0,0
