 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.1,0.14,0.16,0.16,0.16,0.05,0.02
01:00 - 02:00,0.2,0.16,0.22,0.25,0.34,0.03,0.02
02:00 - 03:00,0.31,0.42,0.52,0.49,1.02,0.02,0.07
03:00 - 04:00,0.54,0.84,0.68,0.67,0.67,0.02,0.02
04:00 - 05:00,0.74,1.09,1.04,1.01,0.73,0.03,0.03
05:00 - 06:00,1.09,0.93,1.17,1.01,0.85,0.06,0.03
06:00 - 07:00,1.9,1.01,1.38,1.15,0.97,0.05,0.04
07:00 - 08:00,1.3,0.82,0.87,1.03,0.85,0.06,0.02
08:00 - 09:00,0.97,1.3,1.39,1.3,1.03,0.06,0.04
09:00 - 10:00,1.2,1.16,1.67,1.55,1.16,0.04,0.03
10:00 - 11:00,1.39,1.81,1.73,1.32,1.46,0.07,0.08
11:00 - 12:00,1.32,1.23,1.59,1.79,1.53,0.08,0.05
12:00 - 13:00,1.12,1.19,1.51,1.48,1.52,0.03,0.31
13:00 - 14:00,1.08,1.18,1.45,1.32,1.02,0.03,0.05
14:00 - 15:00,0.98,1.26,0.92,1.13,0.93,0.05,0.07
15:00 - 16:00,0.8,0.99,1.25,0.99,0.8,0.07,0.04
16:00 - 17:00,0.93,0.76,1.07,0.91,0.72,0.08,0.06
17:00 - 18:00,0.62,0.64,0.85,0.7,0.53,0.07,0.14
18:00 - 19:00,0.38,0.56,0.8,0.77,0.55,0.05,0.07
19:00 - 20:00,0.36,0.5,0.52,0.67,0.42,0.05,0.03
20:00 - 21:00,0.39,0.42,0.49,0.42,0.42,0.03,0.08
21:00 - 22:00,0.16,0.17,0.18,0.17,0.16,0.01,0.09
22:00 - 23:00,0.11,0.16,0.12,0.2,0.04,0.03,0.11
23:00 - 00:00,0.13,0.22,0.11,0.17,0.02,0.02,0.09
