 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.09,1.09,1.01,1.08,1.2,1.11,0.1
01:00 - 02:00,0.19,0.87,0.73,0.85,0.85,0.63,0.1
02:00 - 03:00,0.27,0.6,0.68,0.51,0.67,0.39,0.12
03:00 - 04:00,0.35,0.57,0.53,0.5,0.47,0.33,0.1
04:00 - 05:00,0.43,0.59,0.7,0.66,0.45,0.22,0.13
05:00 - 06:00,0.44,0.7,0.82,0.68,0.5,0.16,0.13
06:00 - 07:00,0.46,0.65,0.57,0.61,0.7,0.24,0.14
07:00 - 08:00,0.42,0.76,0.59,0.74,0.54,0.27,0.19
08:00 - 09:00,0.44,0.56,0.42,0.61,0.61,0.08,0.16
09:00 - 10:00,0.47,0.62,0.5,0.56,0.5,0.15,0.06
10:00 - 11:00,0.49,0.59,0.49,0.47,0.47,0.12,0.1
11:00 - 12:00,0.52,0.46,0.5,0.46,0.54,0.1,0.06
12:00 - 13:00,0.33,0.45,0.47,0.45,0.35,0.16,0.07
13:00 - 14:00,0.32,0.59,0.47,0.51,0.43,0.09,0.11
14:00 - 15:00,0.47,0.5,0.59,0.47,0.51,0.17,0.12
15:00 - 16:00,0.56,0.54,0.6,0.5,0.58,0.19,0.16
16:00 - 17:00,0.7,0.77,0.93,1.02,0.8,0.21,0.2
17:00 - 18:00,1.01,1.1,1.14,1.09,1.31,0.21,0.13
18:00 - 19:00,1.27,1.32,1.34,1.34,1.19,0.19,0.17
19:00 - 20:00,1.02,1.08,1.34,1.04,0.93,0.19,0.16
20:00 - 21:00,0.87,1.25,1.1,1.11,0.85,0.19,0.14
21:00 - 22:00,1.28,1.19,1.21,1.37,1.11,0.08,0.13
22:00 - 23:00,1.55,1.26,1.54,1.2,1.43,0.15,0.1
23:00 - 00:00,1.07,1.17,1.26,1.31,1.21,0.11,0.19
