 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.1,0.1,0.05,0.29,0.0,0.05,0.0
01:00 - 02:00,0.0,0.2,0.25,0.74,0.34,0.05,0.0
02:00 - 03:00,0.0,0.05,0.39,0.25,0.79,0.15,0.1
03:00 - 04:00,0.05,0.05,0.25,0.05,0.05,0.2,0.1
04:00 - 05:00,0.0,0.34,0.15,0.1,0.05,0.05,0.0
05:00 - 06:00,0.05,0.05,0.0,0.44,0.05,0.0,0.0
06:00 - 07:00,0.05,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.05,0.05,0.0,0.0,0.0,0.0,0.0
08:00 - 09:00,0.1,0.0,0.0,0.0,0.05,0.0,0.0
09:00 - 10:00,0.05,0.05,0.2,0.15,0.05,0.0,0.0
10:00 - 11:00,0.25,0.29,0.2,0.34,0.25,0.0,0.0
11:00 - 12:00,0.2,0.44,0.25,0.29,0.05,0.0,0.0
12:00 - 13:00,0.54,0.59,0.54,0.59,0.39,0.25,0.0
13:00 - 14:00,0.34,0.79,0.54,0.88,0.74,0.1,0.1
14:00 - 15:00,1.33,2.95,1.18,1.96,2.06,0.05,0.05
15:00 - 16:00,1.52,2.36,1.77,1.82,2.31,0.0,0.05
16:00 - 17:00,1.67,2.5,1.52,1.42,1.57,0.0,0.0
17:00 - 18:00,2.16,2.01,1.03,0.88,1.67,0.0,0.0
18:00 - 19:00,1.47,2.75,2.21,2.11,2.75,0.05,0.0
19:00 - 20:00,1.82,2.5,2.46,1.87,3.14,0.0,0.0
20:00 - 21:00,2.31,1.62,1.38,1.52,2.16,0.05,0.0
21:00 - 22:00,1.38,2.95,1.57,1.77,2.65,0.0,0.0
22:00 - 23:00,1.08,1.42,0.49,0.54,0.44,0.05,0.0
23:00 - 00:00,0.39,0.29,0.64,0.59,0.05,0.0,0.05
