 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,0,0,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,0,0,0,0,0,0,0
05:00 - 06:00,0,0,0,0,0,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,0,15,0,1,0,0,0
08:00 - 09:00,8,4,12,0,8,0,0
09:00 - 10:00,28,14,23,3,11,0,0
10:00 - 11:00,18,16,22,34,6,0,0
11:00 - 12:00,19,4,21,14,3,0,0
12:00 - 13:00,28,2,21,18,6,0,0
13:00 - 14:00,20,6,10,9,7,0,0
14:00 - 15:00,12,25,11,10,8,0,0
15:00 - 16:00,6,12,19,12,6,0,0
16:00 - 17:00,13,8,5,5,3,0,0
17:00 - 18:00,1,0,2,1,1,0,0
18:00 - 19:00,0,0,1,0,0,0,0
19:00 - 20:00,0,0,0,0,0,0,0
20:00 - 21:00,0,0,2,0,0,0,0
21:00 - 22:00,3,1,0,0,0,0,0
22:00 - 23:00,0,0,0,0,0,0,0
23:00 - 00:00,0,0,0,0,0,0,0
