 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.19,0.58,0.97,1.56,1.75,0.39,0.0
01:00 - 02:00,0.78,1.36,1.75,1.56,0.97,2.14,0.0
02:00 - 03:00,0.58,1.56,1.36,1.75,1.17,0.58,0.0
03:00 - 04:00,0.39,0.78,1.95,0.19,0.78,0.58,0.0
04:00 - 05:00,0.78,0.97,1.95,1.17,2.14,0.78,0.19
05:00 - 06:00,0.97,1.36,2.14,0.97,0.78,1.56,0.39
06:00 - 07:00,0.58,1.95,0.78,0.19,0.78,2.34,0.0
07:00 - 08:00,0.19,0.78,1.17,0.78,0.58,0.39,0.19
08:00 - 09:00,0.19,0.58,0.58,0.0,0.58,1.36,0.0
09:00 - 10:00,0.0,0.19,0.58,0.19,0.58,0.39,0.0
10:00 - 11:00,0.39,0.39,0.78,0.0,0.19,0.39,0.19
11:00 - 12:00,0.0,0.58,0.0,0.0,0.0,0.19,0.19
12:00 - 13:00,0.19,0.0,0.19,0.0,0.0,0.19,0.19
13:00 - 14:00,0.0,0.0,0.39,0.0,0.0,0.19,0.39
14:00 - 15:00,0.0,0.78,0.78,0.0,0.19,0.19,0.0
15:00 - 16:00,0.39,0.78,0.39,0.19,0.39,0.19,0.19
16:00 - 17:00,0.0,0.0,1.17,0.39,0.39,0.0,0.19
17:00 - 18:00,0.39,0.78,1.17,0.39,0.19,0.0,0.0
18:00 - 19:00,0.39,1.56,0.58,0.58,0.0,0.0,0.19
19:00 - 20:00,1.36,0.58,0.58,0.58,1.17,0.19,0.19
20:00 - 21:00,0.97,0.39,0.39,0.39,0.97,0.19,0.0
21:00 - 22:00,0.58,1.17,0.97,0.58,0.58,0.19,0.0
22:00 - 23:00,0.58,1.17,1.36,1.36,0.97,0.19,0.0
23:00 - 00:00,0.78,0.97,1.17,1.75,1.17,0.19,0.39
