 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,0,1,0,0,0
01:00 - 02:00,0,1,0,1,0,0,0
02:00 - 03:00,1,0,1,0,0,0,0
03:00 - 04:00,1,0,0,0,0,0,0
04:00 - 05:00,0,0,0,0,0,0,0
05:00 - 06:00,0,0,0,0,0,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,0,0,0,0,0,0,0
08:00 - 09:00,0,0,0,0,0,0,0
09:00 - 10:00,0,0,0,0,0,0,0
10:00 - 11:00,0,0,0,0,0,0,0
11:00 - 12:00,0,0,0,0,0,0,0
12:00 - 13:00,0,0,0,0,0,0,0
13:00 - 14:00,2,0,0,0,1,0,0
14:00 - 15:00,4,8,2,11,8,0,0
15:00 - 16:00,20,8,17,12,12,0,0
16:00 - 17:00,11,6,9,11,13,0,0
17:00 - 18:00,11,6,6,4,7,0,0
18:00 - 19:00,4,16,12,8,8,0,0
19:00 - 20:00,10,7,17,14,19,0,0
20:00 - 21:00,12,9,5,16,15,1,0
21:00 - 22:00,6,8,13,9,10,0,0
22:00 - 23:00,2,11,6,3,3,0,0
23:00 - 00:00,5,3,2,1,1,0,0
