 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.19,0.18,0.23,0.18,0.23,0.24,0.06
01:00 - 02:00,0.06,0.14,0.16,0.16,0.12,0.3,0.02
02:00 - 03:00,0.06,0.16,0.11,0.11,0.11,0.08,0.01
03:00 - 04:00,0.17,0.17,0.16,0.1,0.16,0.06,0.01
04:00 - 05:00,0.05,0.11,0.1,0.1,0.07,0.01,0.02
05:00 - 06:00,0.05,0.1,0.01,0.02,0.02,0.0,0.02
06:00 - 07:00,0.01,0.01,0.0,0.06,0.01,0.02,0.0
07:00 - 08:00,0.0,0.04,0.0,0.01,0.04,0.0,0.01
08:00 - 09:00,0.01,0.02,0.01,0.04,0.02,0.0,0.04
09:00 - 10:00,0.01,0.01,0.05,0.06,0.05,0.0,0.0
10:00 - 11:00,0.04,0.04,0.06,0.08,0.1,0.01,0.0
11:00 - 12:00,0.11,0.22,0.14,0.08,0.1,0.0,0.0
12:00 - 13:00,0.16,0.08,0.33,0.19,0.16,0.01,0.01
13:00 - 14:00,0.3,0.23,0.22,0.22,0.35,0.07,0.0
14:00 - 15:00,1.17,1.41,1.04,1.06,1.48,0.11,0.04
15:00 - 16:00,2.28,1.64,1.88,2.23,1.45,0.06,0.05
16:00 - 17:00,1.88,2.0,2.01,1.71,17.44,0.05,0.02
17:00 - 18:00,1.1,1.1,1.3,1.12,1.54,0.13,0.07
18:00 - 19:00,1.31,1.93,1.64,1.48,1.98,0.11,0.05
19:00 - 20:00,2.06,1.62,1.98,1.43,1.63,0.13,0.24
20:00 - 21:00,1.5,2.34,1.63,1.7,1.5,0.13,0.01
21:00 - 22:00,1.47,1.58,1.83,1.48,1.87,0.01,0.1
22:00 - 23:00,1.34,1.46,1.29,1.24,0.98,0.08,0.08
23:00 - 00:00,1.02,0.54,0.59,0.54,0.35,0.07,0.01
