 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,15,20,26,13,12,4
01:00 - 02:00,4,12,17,16,11,9,0
02:00 - 03:00,8,11,13,10,9,7,2
03:00 - 04:00,3,7,10,4,4,3,2
04:00 - 05:00,4,4,4,3,10,3,1
05:00 - 06:00,2,5,7,7,5,0,0
06:00 - 07:00,7,11,13,11,8,1,6
07:00 - 08:00,10,12,14,11,5,3,0
08:00 - 09:00,16,6,13,6,7,2,3
09:00 - 10:00,15,15,15,21,4,0,4
10:00 - 11:00,6,15,10,21,9,2,1
11:00 - 12:00,16,11,13,22,12,3,3
12:00 - 13:00,13,16,12,9,13,4,5
13:00 - 14:00,12,20,21,22,16,7,6
14:00 - 15:00,8,16,21,19,29,7,6
15:00 - 16:00,19,20,15,20,12,3,6
16:00 - 17:00,12,23,24,14,18,4,1
17:00 - 18:00,18,23,16,20,12,2,2
18:00 - 19:00,20,27,29,28,14,1,1
19:00 - 20:00,16,26,25,27,21,3,2
20:00 - 21:00,25,15,24,14,10,0,1
21:00 - 22:00,25,18,21,29,8,8,5
22:00 - 23:00,26,19,15,11,13,1,3
23:00 - 00:00,19,14,23,23,15,3,5
