 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,6,4,3,4,6,1,1
01:00 - 02:00,3,3,2,4,2,1,0
02:00 - 03:00,2,7,7,8,1,0,0
03:00 - 04:00,3,4,6,4,7,1,0
04:00 - 05:00,2,1,1,1,3,2,0
05:00 - 06:00,0,0,0,0,0,0,3
06:00 - 07:00,1,3,0,1,1,0,1
07:00 - 08:00,2,4,1,1,0,0,0
08:00 - 09:00,0,2,1,2,1,0,0
09:00 - 10:00,1,5,0,0,0,1,0
10:00 - 11:00,0,0,0,0,0,0,0
11:00 - 12:00,0,0,0,0,0,0,0
12:00 - 13:00,0,0,0,0,0,0,0
13:00 - 14:00,0,0,0,0,0,0,0
14:00 - 15:00,0,0,0,0,0,0,0
15:00 - 16:00,0,0,0,0,0,0,0
16:00 - 17:00,0,0,0,0,0,0,8
17:00 - 18:00,0,0,0,0,0,0,0
18:00 - 19:00,0,0,2,2,1,0,2
19:00 - 20:00,1,2,3,2,0,0,2
20:00 - 21:00,4,13,2,0,0,0,8
21:00 - 22:00,8,7,3,8,1,1,4
22:00 - 23:00,8,4,9,8,0,0,7
23:00 - 00:00,8,10,4,5,0,0,5
