 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.43,0.0,0.86,1.72,0.86,0.22,0.0
01:00 - 02:00,0.22,0.22,0.22,0.86,0.0,0.43,0.0
02:00 - 03:00,0.43,1.51,0.0,1.08,0.0,0.22,0.22
03:00 - 04:00,0.0,0.86,0.65,0.86,0.43,0.0,0.0
04:00 - 05:00,1.08,0.65,0.43,1.51,0.22,0.22,0.0
05:00 - 06:00,1.29,1.72,1.29,0.86,0.0,0.43,0.0
06:00 - 07:00,0.65,0.22,1.29,0.43,1.08,0.22,0.0
07:00 - 08:00,1.08,0.65,0.0,0.65,0.43,0.0,0.43
08:00 - 09:00,0.86,0.65,0.86,0.86,0.43,0.43,0.0
09:00 - 10:00,1.29,1.08,0.65,0.22,0.65,0.43,0.22
10:00 - 11:00,0.22,0.86,3.23,1.72,0.65,0.0,0.0
11:00 - 12:00,1.72,1.72,1.08,0.65,0.86,0.43,0.22
12:00 - 13:00,0.86,0.43,1.72,1.72,1.51,0.22,0.65
13:00 - 14:00,1.29,1.94,1.29,1.08,0.43,0.22,0.43
14:00 - 15:00,0.65,1.94,0.65,0.43,0.86,0.43,1.29
15:00 - 16:00,0.65,1.72,0.86,0.22,1.08,0.22,0.22
16:00 - 17:00,0.65,0.65,1.29,0.65,1.29,0.65,0.22
17:00 - 18:00,0.43,0.22,1.51,0.43,0.22,0.65,0.22
18:00 - 19:00,0.65,0.65,0.65,0.22,0.65,0.43,0.0
19:00 - 20:00,1.08,0.43,0.0,0.43,0.65,0.43,0.22
20:00 - 21:00,0.65,0.0,0.65,0.0,0.22,0.22,0.0
21:00 - 22:00,0.22,0.22,0.65,0.43,0.0,0.0,0.0
22:00 - 23:00,0.43,0.65,0.43,0.22,0.22,1.08,0.43
23:00 - 00:00,0.43,0.86,0.0,0.43,0.0,0.22,0.0
