 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,4,6,2,12,9,2
01:00 - 02:00,2,3,7,7,6,10,2
02:00 - 03:00,1,4,3,2,9,9,4
03:00 - 04:00,4,2,3,1,6,8,3
04:00 - 05:00,1,5,2,5,4,17,2
05:00 - 06:00,2,6,3,3,9,2,1
06:00 - 07:00,1,10,8,14,6,10,4
07:00 - 08:00,2,4,19,5,3,3,4
08:00 - 09:00,1,10,9,8,7,4,3
09:00 - 10:00,3,5,7,3,5,6,1
10:00 - 11:00,4,6,0,3,4,5,1
11:00 - 12:00,1,2,7,2,6,3,3
12:00 - 13:00,1,3,2,9,0,4,0
13:00 - 14:00,5,6,1,5,6,3,2
14:00 - 15:00,0,5,1,0,6,2,5
15:00 - 16:00,4,1,2,3,4,3,3
16:00 - 17:00,3,2,3,3,11,2,3
17:00 - 18:00,2,9,3,3,16,4,1
18:00 - 19:00,7,7,6,10,13,2,3
19:00 - 20:00,4,9,10,7,8,4,5
20:00 - 21:00,5,4,6,10,11,3,2
21:00 - 22:00,5,11,5,6,10,1,1
22:00 - 23:00,5,7,3,5,9,0,3
23:00 - 00:00,4,4,0,4,20,0,1
