 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,0,2,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,0,0,0,0,0,0,0
05:00 - 06:00,0,0,1,0,0,0,0
06:00 - 07:00,4,0,2,2,3,1,0
07:00 - 08:00,1,1,0,3,1,0,4
08:00 - 09:00,2,3,4,3,7,1,1
09:00 - 10:00,4,1,5,3,5,0,5
10:00 - 11:00,3,2,2,8,4,1,2
11:00 - 12:00,3,1,2,3,3,1,2
12:00 - 13:00,3,3,5,3,4,2,3
13:00 - 14:00,2,2,7,3,4,1,3
14:00 - 15:00,4,1,4,0,2,1,2
15:00 - 16:00,1,6,4,3,9,0,4
16:00 - 17:00,1,2,1,3,3,4,4
17:00 - 18:00,3,4,3,1,4,7,5
18:00 - 19:00,3,3,3,5,3,4,5
19:00 - 20:00,3,6,4,4,5,0,6
20:00 - 21:00,2,2,2,3,2,2,2
21:00 - 22:00,8,1,0,0,2,2,0
22:00 - 23:00,1,2,0,1,1,1,0
23:00 - 00:00,1,1,0,0,1,1,1
