 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.55,0.26,1.55,1.03,1.55,0.0,0.0
01:00 - 02:00,0.26,1.8,0.52,0.52,0.52,0.0,0.0
02:00 - 03:00,0.0,1.03,0.0,0.52,0.26,0.0,0.0
03:00 - 04:00,0.26,0.77,0.52,0.52,0.26,0.0,0.0
04:00 - 05:00,0.0,0.77,0.26,0.26,0.0,0.0,0.26
05:00 - 06:00,1.03,0.26,1.03,0.26,0.0,0.0,0.0
06:00 - 07:00,0.52,0.26,0.26,0.52,0.26,0.0,0.0
07:00 - 08:00,0.26,0.26,0.26,0.52,0.0,0.0,0.0
08:00 - 09:00,0.0,0.77,0.52,0.0,0.0,0.0,0.0
09:00 - 10:00,0.0,0.0,0.52,0.26,0.26,0.0,0.0
10:00 - 11:00,0.26,0.0,0.26,0.0,0.77,0.0,0.0
11:00 - 12:00,0.0,0.52,0.26,0.52,0.26,0.0,0.0
12:00 - 13:00,0.26,0.0,0.0,0.0,0.26,0.0,0.0
13:00 - 14:00,0.0,0.0,0.26,0.77,0.26,0.0,0.26
14:00 - 15:00,0.0,0.52,0.77,0.26,0.0,0.0,0.0
15:00 - 16:00,0.77,0.52,1.03,0.26,0.0,0.0,0.52
16:00 - 17:00,2.06,0.77,1.29,0.52,0.0,0.0,1.03
17:00 - 18:00,2.84,1.03,1.55,0.77,0.0,0.0,1.55
18:00 - 19:00,1.55,1.8,1.8,1.55,0.0,0.0,2.58
19:00 - 20:00,1.55,1.8,2.84,1.29,0.26,0.0,1.55
20:00 - 21:00,0.77,1.8,1.8,2.06,0.0,0.0,2.84
21:00 - 22:00,1.8,1.55,2.06,1.8,0.0,0.26,1.55
22:00 - 23:00,1.8,1.8,3.35,2.32,0.0,0.0,1.29
23:00 - 00:00,1.55,1.29,1.29,0.77,0.0,0.26,1.29
