 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,7,0,5,6,3,4,2
01:00 - 02:00,1,2,2,2,3,6,1
02:00 - 03:00,1,2,2,2,3,5,3
03:00 - 04:00,0,3,6,2,1,1,0
04:00 - 05:00,3,7,1,6,6,1,2
05:00 - 06:00,9,5,7,11,13,0,1
06:00 - 07:00,15,16,19,19,12,1,0
07:00 - 08:00,38,20,28,18,29,1,1
08:00 - 09:00,36,31,23,33,28,0,1
09:00 - 10:00,39,28,40,23,37,4,4
10:00 - 11:00,54,38,43,29,32,1,4
11:00 - 12:00,56,30,24,36,20,1,0
12:00 - 13:00,38,33,19,27,38,4,4
13:00 - 14:00,32,20,32,31,26,3,3
14:00 - 15:00,15,22,19,24,9,0,2
15:00 - 16:00,20,17,21,14,16,2,2
16:00 - 17:00,14,16,21,9,10,3,1
17:00 - 18:00,19,11,5,14,9,1,1
18:00 - 19:00,17,7,8,7,5,1,7
19:00 - 20:00,3,4,7,6,6,1,6
20:00 - 21:00,4,5,10,7,4,0,1
21:00 - 22:00,6,3,4,6,7,1,2
22:00 - 23:00,6,1,0,2,5,4,0
23:00 - 00:00,4,5,2,4,4,1,5
