 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,2,31,7,3,3,2
01:00 - 02:00,0,1,7,4,1,1,0
02:00 - 03:00,0,0,0,1,0,0,0
03:00 - 04:00,0,0,0,1,0,0,0
04:00 - 05:00,0,0,0,2,1,0,0
05:00 - 06:00,1,0,0,1,0,0,0
06:00 - 07:00,1,0,1,0,0,0,0
07:00 - 08:00,0,2,0,0,0,0,0
08:00 - 09:00,0,3,0,0,0,2,0
09:00 - 10:00,0,0,1,21,0,0,1
10:00 - 11:00,0,1,0,1,2,1,1
11:00 - 12:00,1,6,5,1,1,0,0
12:00 - 13:00,2,2,7,1,0,0,0
13:00 - 14:00,7,7,6,2,2,0,0
14:00 - 15:00,3,7,8,3,9,0,2
15:00 - 16:00,7,3,3,6,6,1,0
16:00 - 17:00,3,11,3,8,0,4,1
17:00 - 18:00,4,12,9,3,8,0,0
18:00 - 19:00,4,16,9,10,17,0,0
19:00 - 20:00,8,4,13,8,13,0,0
20:00 - 21:00,12,15,13,15,13,0,1
21:00 - 22:00,3,13,6,5,9,2,0
22:00 - 23:00,5,4,7,10,7,0,0
23:00 - 00:00,6,9,8,8,5,2,1
