 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,9,6,1,11,7,6,3
01:00 - 02:00,1,6,3,2,5,4,3
02:00 - 03:00,5,5,8,7,8,3,0
03:00 - 04:00,5,4,3,2,5,3,4
04:00 - 05:00,3,6,5,8,2,8,3
05:00 - 06:00,7,6,9,0,6,4,2
06:00 - 07:00,4,4,5,7,5,2,4
07:00 - 08:00,2,5,3,3,7,5,1
08:00 - 09:00,1,4,2,5,8,3,2
09:00 - 10:00,7,2,4,4,6,2,2
10:00 - 11:00,3,3,3,4,2,3,1
11:00 - 12:00,2,3,6,5,4,3,3
12:00 - 13:00,8,6,3,6,7,2,1
13:00 - 14:00,9,4,3,8,3,4,3
14:00 - 15:00,4,2,2,10,6,3,0
15:00 - 16:00,0,7,3,12,4,6,5
16:00 - 17:00,5,3,12,5,10,3,4
17:00 - 18:00,5,6,8,8,8,7,2
18:00 - 19:00,12,11,12,7,9,7,4
19:00 - 20:00,10,6,9,6,5,3,2
20:00 - 21:00,9,11,10,4,9,2,1
21:00 - 22:00,8,5,5,6,4,5,2
22:00 - 23:00,2,8,0,9,6,4,4
23:00 - 00:00,8,3,7,7,0,2,3
