 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.32
01:00 - 02:00,3.23,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.65,0.0,0.32,0.0,0.32,0.0,0.0
06:00 - 07:00,0.32,0.65,0.0,0.0,0.32,0.0,0.0
07:00 - 08:00,0.0,0.32,0.0,0.32,0.97,0.65,0.65
08:00 - 09:00,0.65,1.29,0.65,0.65,0.65,0.65,0.32
09:00 - 10:00,0.97,0.0,0.65,0.0,0.32,0.0,0.32
10:00 - 11:00,0.65,0.32,2.58,1.94,0.0,0.0,1.29
11:00 - 12:00,0.32,0.97,1.94,0.97,1.94,1.94,0.0
12:00 - 13:00,0.97,0.32,0.65,0.97,0.65,0.65,2.26
13:00 - 14:00,0.65,0.32,1.61,0.97,2.26,0.97,0.97
14:00 - 15:00,0.65,0.97,1.29,0.0,1.29,2.9,1.29
15:00 - 16:00,0.32,0.97,0.65,0.97,1.61,0.32,0.32
16:00 - 17:00,0.32,0.65,0.65,0.32,0.65,0.97,0.97
17:00 - 18:00,1.29,0.65,0.32,1.61,0.97,1.61,1.94
18:00 - 19:00,0.97,2.26,2.26,2.58,0.32,0.65,1.94
19:00 - 20:00,1.61,1.61,1.29,1.29,0.65,0.97,0.97
20:00 - 21:00,1.29,0.32,1.61,0.97,0.32,0.0,0.65
21:00 - 22:00,0.65,0.65,0.0,0.65,1.29,0.0,0.0
22:00 - 23:00,0.65,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
