Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
ACPS-88,136347,ACPS,,software,Open,Task,02/04/2013 15:25,
ACPS-87,136346,ACPS,,software,Resolved,Bug,02/04/2013 15:25,03/04/2013 09:53
ACPS-86,136345,ACPS,,software,Resolved,Bug,02/04/2013 15:24,04/04/2013 10:26
ACPS-85,136344,ACPS,,software,Resolved,Bug,02/04/2013 15:20,03/04/2013 13:29
ACPS-84,136343,ACPS,,software,Resolved,Bug,02/04/2013 15:16,04/04/2013 12:54
ACPS-83,136340,ACPS,,software,Resolved,Bug,02/04/2013 15:13,03/04/2013 10:44
ACPS-82,136339,ACPS,,software,Open,Bug,02/04/2013 15:10,
ACPS-81,136337,ACPS,,software,Resolved,Bug,02/04/2013 14:56,04/04/2013 12:03
ACPS-80,134216,ACPS,,software,Resolved,Bug,12/03/2013 09:28,12/03/2013 11:14
ACPS-79,134188,ACPS,,software,Resolved,Bug,11/03/2013 14:21,12/03/2013 12:02
ACPS-78,134185,ACPS,,software,Resolved,Bug,11/03/2013 13:52,11/03/2013 15:30
ACPS-77,134088,ACPS,,software,Resolved,Bug,08/03/2013 15:56,12/03/2013 11:13
ACPS-76,134049,ACPS,,software,Resolved,Bug,08/03/2013 13:58,08/03/2013 15:11
ACPS-75,134047,ACPS,,software,Resolved,Bug,08/03/2013 13:50,12/03/2013 12:05
ACPS-74,134046,ACPS,,software,Resolved,Bug,08/03/2013 13:49,11/03/2013 15:48
ACPS-73,134045,ACPS,,software,Resolved,Bug,08/03/2013 13:48,11/03/2013 14:09
ACPS-72,134043,ACPS,,software,Resolved,Bug,08/03/2013 13:46,11/03/2013 13:34
ACPS-71,134027,ACPS,,software,Resolved,Bug,08/03/2013 11:54,13/03/2013 10:20
ACPS-70,134026,ACPS,,software,Resolved,Bug,08/03/2013 11:53,11/03/2013 13:58
ACPS-69,134025,ACPS,,software,Resolved,Bug,08/03/2013 11:51,11/03/2013 14:05
ACPS-68,131870,ACPS,,software,Resolved,Bug,13/02/2013 09:40,11/03/2013 13:16
ACPS-67,131853,ACPS,,software,Resolved,Bug,12/02/2013 16:32,14/02/2013 14:05
ACPS-66,131852,ACPS,,software,Resolved,Bug,12/02/2013 16:27,11/03/2013 12:52
ACPS-65,131841,ACPS,,software,Resolved,Bug,12/02/2013 15:11,12/02/2013 15:12
ACPS-64,129529,ACPS,,software,Resolved,Bug,18/01/2013 14:16,11/03/2013 12:52
ACPS-63,128763,ACPS,,software,Resolved,Sub-task,12/01/2013 19:43,21/01/2013 09:51
ACPS-62,128762,ACPS,,software,Resolved,Sub-task,12/01/2013 19:42,21/01/2013 08:10
ACPS-61,128761,ACPS,,software,Resolved,Sub-task,12/01/2013 19:40,16/01/2013 14:26
ACPS-60,128760,ACPS,,software,Resolved,Sub-task,12/01/2013 19:36,18/01/2013 11:37
ACPS-59,128759,ACPS,,software,Resolved,Sub-task,12/01/2013 19:33,16/01/2013 14:26
ACPS-58,128758,ACPS,,software,Resolved,Sub-task,12/01/2013 19:33,18/01/2013 12:29
ACPS-57,128757,ACPS,,software,Resolved,Sub-task,12/01/2013 19:32,21/01/2013 09:29
ACPS-56,128756,ACPS,,software,Closed,Sub-task,12/01/2013 19:31,18/01/2013 11:15
ACPS-55,128755,ACPS,,software,Closed,Sub-task,12/01/2013 19:29,18/01/2013 11:20
ACPS-54,128754,ACPS,,software,Closed,Sub-task,12/01/2013 19:27,18/01/2013 10:19
ACPS-53,128753,ACPS,,software,Closed,Sub-task,12/01/2013 19:26,21/01/2013 11:39
ACPS-52,128752,ACPS,,software,Closed,Task,12/01/2013 19:13,21/01/2013 12:33
ACPS-51,128751,ACPS,,software,Closed,Task,12/01/2013 19:13,15/04/2014 10:50
ACPS-50,125652,ACPS,,software,Open,Sub-task,03/12/2012 09:26,
ACPS-49,124528,ACPS,,software,Open,Sub-task,22/11/2012 10:53,
ACPS-48,123999,ACPS,,software,Closed,Sub-task,16/11/2012 15:14,22/11/2012 08:22
ACPS-47,123909,ACPS,,software,Resolved,Sub-task,16/11/2012 08:13,12/03/2013 10:35
ACPS-46,123661,ACPS,,software,Closed,Task,14/11/2012 11:58,12/01/2013 19:12
ACPS-45,123660,ACPS,,software,Closed,Sub-task,14/11/2012 11:56,14/11/2012 11:57
ACPS-44,123470,ACPS,,software,Resolved,Sub-task,12/11/2012 14:19,12/03/2013 10:35
ACPS-43,123206,ACPS,,software,Closed,Sub-task,08/11/2012 19:13,16/11/2012 08:03
ACPS-42,123205,ACPS,,software,Closed,Sub-task,08/11/2012 19:11,14/11/2012 11:57
ACPS-41,123204,ACPS,,software,Open,Sub-task,08/11/2012 19:11,
ACPS-40,123203,ACPS,,software,Closed,Sub-task,08/11/2012 19:10,15/04/2014 10:51
ACPS-39,123202,ACPS,,software,Closed,Sub-task,08/11/2012 19:08,12/11/2012 13:08
ACPS-38,123201,ACPS,,software,Closed,Sub-task,08/11/2012 19:07,09/11/2012 14:44
ACPS-37,122977,ACPS,,software,Closed,Sub-task,07/11/2012 12:44,16/11/2012 09:05
ACPS-36,122829,ACPS,,software,Closed,Sub-task,06/11/2012 13:42,08/11/2012 14:00
ACPS-35,122826,ACPS,,software,Resolved,Sub-task,06/11/2012 13:38,09/11/2012 12:44
ACPS-34,122825,ACPS,,software,Closed,Sub-task,06/11/2012 13:36,09/11/2012 08:27
ACPS-33,122820,ACPS,,software,Open,Sub-task,06/11/2012 13:27,
ACPS-32,122762,ACPS,,software,Resolved,Sub-task,06/11/2012 10:43,12/02/2013 16:24
ACPS-31,122562,ACPS,,software,Closed,Sub-task,05/11/2012 10:22,05/11/2012 10:22
ACPS-30,122372,ACPS,,software,Closed,Sub-task,31/10/2012 12:53,05/11/2012 10:21
ACPS-29,122363,ACPS,,software,Closed,Sub-task,31/10/2012 12:25,31/10/2012 12:25
