Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
PZUPLCR-80,46910,PZUPLCR,,software,Resolved,Task,14/12/2010 16:04,14/12/2010 16:04
PZUPLCR-79,46066,PZUPLCR,,software,Resolved,Task,01/12/2010 19:19,04/01/2011 19:43
PZUPLCR-78,45964,PZUPLCR,,software,Resolved,Task,01/12/2010 10:31,14/12/2010 16:05
PZUPLCR-77,43982,PZUPLCR,,software,Closed,Task,02/11/2010 14:12,01/12/2010 19:23
PZUPLCR-76,43975,PZUPLCR,,software,Closed,Task,02/11/2010 13:38,27/01/2011 16:25
PZUPLCR-75,43880,PZUPLCR,,software,Closed,New Feature,29/10/2010 15:30,01/12/2010 10:36
PZUPLCR-74,43878,PZUPLCR,,software,Closed,Improvement,29/10/2010 15:30,01/12/2010 10:36
PZUPLCR-73,42951,PZUPLCR,,software,Closed,Task,15/10/2010 15:55,02/11/2010 14:11
PZUPLCR-72,42830,PZUPLCR,,software,Closed,Task,14/10/2010 18:52,05/11/2010 14:58
PZUPLCR-71,42829,PZUPLCR,,software,Closed,Task,14/10/2010 18:39,15/10/2010 15:34
PZUPLCR-70,42828,PZUPLCR,,software,Closed,Task,14/10/2010 18:36,02/11/2010 13:38
PZUPLCR-69,42827,PZUPLCR,,software,Closed,Task,14/10/2010 18:36,03/11/2010 14:24
PZUPLCR-68,42826,PZUPLCR,,software,Closed,Task,14/10/2010 18:35,15/10/2010 15:34
PZUPLCR-67,42825,PZUPLCR,,software,Closed,Bug,14/10/2010 18:34,15/10/2010 12:00
PZUPLCR-66,42475,PZUPLCR,,software,Closed,Task,11/10/2010 10:16,14/10/2010 18:36
PZUPLCR-65,41766,PZUPLCR,,software,Open,Task,30/09/2010 11:23,
PZUPLCR-64,41658,PZUPLCR,,software,Closed,Sub-task,29/09/2010 12:06,05/10/2010 12:05
PZUPLCR-63,40301,PZUPLCR,,software,Closed,Task,08/09/2010 08:34,01/02/2011 09:51
PZUPLCR-62,40236,PZUPLCR,,software,Closed,Test,07/09/2010 12:48,07/09/2010 14:11
PZUPLCR-61,40203,PZUPLCR,,software,Closed,Bug,07/09/2010 09:01,01/02/2011 09:51
PZUPLCR-60,38215,PZUPLCR,,software,Closed,Task,31/08/2010 16:10,01/02/2011 09:51
PZUPLCR-59,37762,PZUPLCR,,software,Closed,Bug,26/08/2010 12:14,01/02/2011 09:51
PZUPLCR-58,37758,PZUPLCR,,software,Closed,Bug,26/08/2010 12:04,26/08/2010 13:05
PZUPLCR-57,37754,PZUPLCR,,software,Resolved,Test,26/08/2010 11:31,07/09/2010 08:38
PZUPLCR-56,37326,PZUPLCR,,software,Resolved,Bug,20/08/2010 15:06,23/08/2010 10:18
PZUPLCR-55,37234,PZUPLCR,,software,Closed,Bug,20/08/2010 10:34,20/08/2010 13:49
PZUPLCR-54,37233,PZUPLCR,,software,Resolved,Bug,20/08/2010 10:11,20/08/2010 15:37
PZUPLCR-53,37231,PZUPLCR,,software,Resolved,Bug,20/08/2010 09:42,20/08/2010 10:20
PZUPLCR-52,37228,PZUPLCR,,software,Closed,Bug,20/08/2010 09:32,20/08/2010 11:25
PZUPLCR-51,37219,PZUPLCR,,software,Closed,Bug,20/08/2010 08:58,20/08/2010 13:39
PZUPLCR-50,37206,PZUPLCR,,software,Closed,Task,19/08/2010 15:50,23/08/2010 15:45
PZUPLCR-49,37144,PZUPLCR,,software,Resolved,Bug,19/08/2010 10:23,19/08/2010 16:10
PZUPLCR-48,37133,PZUPLCR,,software,Closed,Bug,19/08/2010 09:38,20/08/2010 10:30
PZUPLCR-47,37130,PZUPLCR,,software,Resolved,Bug,19/08/2010 09:00,19/08/2010 10:13
PZUPLCR-46,36906,PZUPLCR,,software,Closed,Bug,17/08/2010 11:39,17/08/2010 13:56
PZUPLCR-45,36893,PZUPLCR,,software,Resolved,Task,17/08/2010 11:00,17/08/2010 11:00
PZUPLCR-44,36887,PZUPLCR,,software,Closed,Bug,17/08/2010 10:03,20/08/2010 09:54
PZUPLCR-43,36792,PZUPLCR,,software,Resolved,Bug,16/08/2010 09:47,19/08/2010 15:02
PZUPLCR-42,36789,PZUPLCR,,software,Closed,Bug,16/08/2010 09:00,27/08/2010 15:37
PZUPLCR-41,36786,PZUPLCR,,software,Closed,Bug,15/08/2010 16:26,17/08/2010 11:59
PZUPLCR-40,36783,PZUPLCR,,software,Closed,Bug,14/08/2010 15:36,16/08/2010 08:42
PZUPLCR-39,36782,PZUPLCR,,software,Resolved,Bug,14/08/2010 15:32,15/08/2010 14:26
PZUPLCR-38,36781,PZUPLCR,,software,Closed,Bug,14/08/2010 13:42,17/08/2010 14:22
PZUPLCR-37,36780,PZUPLCR,,software,Closed,Bug,14/08/2010 10:25,17/08/2010 14:14
PZUPLCR-36,36749,PZUPLCR,,software,Closed,Bug,13/08/2010 15:44,14/08/2010 13:05
PZUPLCR-35,36738,PZUPLCR,,software,Closed,Bug,13/08/2010 15:00,26/08/2010 08:21
PZUPLCR-34,36730,PZUPLCR,,software,Resolved,Bug,13/08/2010 14:17,14/08/2010 11:05
PZUPLCR-33,36484,PZUPLCR,,software,Closed,Bug,11/08/2010 12:45,16/08/2010 15:12
PZUPLCR-32,36457,PZUPLCR,,software,Closed,Task,11/08/2010 10:55,27/10/2010 17:10
PZUPLCR-31,36451,PZUPLCR,,software,Closed,Bug,11/08/2010 09:52,11/08/2010 10:04
PZUPLCR-30,36410,PZUPLCR,,software,Closed,Bug,10/08/2010 15:40,14/08/2010 10:28
PZUPLCR-29,36405,PZUPLCR,,software,Closed,Task,10/08/2010 15:07,01/02/2011 09:51
PZUPLCR-28,36402,PZUPLCR,,software,Closed,Bug,10/08/2010 15:03,13/08/2010 10:08
PZUPLCR-27,36368,PZUPLCR,,software,Closed,Bug,10/08/2010 11:28,15/08/2010 13:15
PZUPLCR-26,36366,PZUPLCR,,software,Closed,Bug,10/08/2010 11:18,13/08/2010 16:00
PZUPLCR-25,36357,PZUPLCR,,software,Closed,Bug,10/08/2010 10:26,14/08/2010 15:33
PZUPLCR-24,36355,PZUPLCR,,software,Closed,Bug,10/08/2010 10:04,14/08/2010 12:18
PZUPLCR-23,36337,PZUPLCR,,software,Closed,Task,09/08/2010 16:00,01/02/2011 09:50
PZUPLCR-22,36335,PZUPLCR,,software,Closed,Bug,09/08/2010 15:53,14/08/2010 13:44
PZUPLCR-21,36333,PZUPLCR,,software,Closed,Bug,09/08/2010 15:39,13/08/2010 14:41
PZUPLCR-20,36332,PZUPLCR,,software,Resolved,Bug,09/08/2010 15:14,12/08/2010 11:45
PZUPLCR-19,36327,PZUPLCR,,software,Closed,Bug,09/08/2010 14:40,14/08/2010 12:07
PZUPLCR-18,36322,PZUPLCR,,software,Closed,Bug,09/08/2010 13:56,13/08/2010 14:39
PZUPLCR-17,36318,PZUPLCR,,software,Closed,Bug,09/08/2010 13:33,09/08/2010 13:57
PZUPLCR-16,36315,PZUPLCR,,software,Closed,Bug,09/08/2010 13:16,01/02/2011 09:50
PZUPLCR-15,36314,PZUPLCR,,software,Closed,Bug,09/08/2010 13:03,12/08/2010 11:41
PZUPLCR-14,36311,PZUPLCR,,software,Resolved,Bug,09/08/2010 12:53,14/08/2010 10:09
PZUPLCR-13,36300,PZUPLCR,,software,Closed,Bug,09/08/2010 11:40,09/08/2010 13:55
PZUPLCR-12,36169,PZUPLCR,,software,Closed,Task,05/08/2010 09:42,01/02/2011 09:50
PZUPLCR-11,36115,PZUPLCR,,software,Closed,Bug,04/08/2010 11:40,09/08/2010 14:34
PZUPLCR-10,36080,PZUPLCR,,software,Closed,Bug,03/08/2010 16:30,09/08/2010 14:34
PZUPLCR-9,36026,PZUPLCR,,software,Resolved,Task,03/08/2010 11:30,03/08/2010 16:29
PZUPLCR-8,35969,PZUPLCR,,software,Resolved,Task,02/08/2010 09:11,03/08/2010 16:29
PZUPLCR-7,35926,PZUPLCR,,software,Closed,Task,30/07/2010 14:00,01/02/2011 09:50
PZUPLCR-6,35925,PZUPLCR,,software,Closed,Task,30/07/2010 13:58,01/02/2011 09:50
PZUPLCR-5,35906,PZUPLCR,,software,Resolved,Task,30/07/2010 13:15,25/10/2010 09:20
PZUPLCR-4,35828,PZUPLCR,,software,Open,Task,29/07/2010 11:03,
PZUPLCR-3,35827,PZUPLCR,,software,Closed,Task,29/07/2010 11:00,27/09/2010 14:28
PZUPLCR-2,35825,PZUPLCR,,software,Closed,Task,29/07/2010 10:57,27/09/2010 14:27
PZUPLCR-1,35660,PZUPLCR,,software,Resolved,Bug,26/07/2010 14:48,23/08/2010 16:33
