Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
LS-511,131230,LS,,software,Open,Task,05/02/2013 09:36,
LS-510,130826,LS,,software,Open,Task,31/01/2013 14:45,
LS-509,130791,LS,,software,Open,Task,31/01/2013 12:40,
LS-508,130198,LS,,software,Open,Task,25/01/2013 15:07,
LS-507,129717,LS,,software,Resolved,Bug,21/01/2013 14:52,23/01/2013 11:16
LS-506,129716,LS,,software,Resolved,Bug,21/01/2013 14:45,22/01/2013 15:13
LS-505,129387,LS,,software,Open,Task,17/01/2013 15:16,
LS-504,129257,LS,,software,Open,Task,16/01/2013 17:08,
LS-503,129255,LS,,software,Open,Task,16/01/2013 17:05,
LS-502,129159,LS,,software,Resolved,Bug,16/01/2013 10:20,16/01/2013 11:45
LS-501,129102,LS,,software,Open,Task,15/01/2013 17:36,
LS-500,129087,LS,,software,Resolved,Bug,15/01/2013 16:22,15/01/2013 18:08
LS-499,128740,LS,,software,Resolved,Bug,11/01/2013 15:07,16/01/2013 11:44
LS-498,127568,LS,,software,Open,Task,21/12/2012 14:57,
LS-497,127022,LS,,software,Open,Bug,17/12/2012 15:45,
LS-496,126620,LS,,software,Resolved,Bug,12/12/2012 13:56,12/12/2012 15:01
LS-495,126523,LS,,software,Resolved,Bug,11/12/2012 15:10,11/12/2012 16:22
LS-494,126513,LS,,software,Resolved,Bug,11/12/2012 14:18,11/12/2012 14:54
LS-493,126448,LS,,software,Resolved,Task,10/12/2012 18:11,11/12/2012 09:58
LS-492,126447,LS,,software,Open,Task,10/12/2012 18:02,
LS-491,126408,LS,,software,Resolved,Bug,10/12/2012 14:18,16/01/2013 11:44
LS-490,126394,LS,,software,Resolved,Bug,10/12/2012 13:32,11/12/2012 10:14
LS-489,126270,LS,,software,Resolved,Bug,07/12/2012 17:18,10/12/2012 08:23
LS-488,125642,LS,,software,Open,Task,03/12/2012 08:02,
LS-487,125640,LS,,software,Open,Task,02/12/2012 23:29,
LS-486,125615,LS,,software,Resolved,Task,30/11/2012 17:19,21/01/2013 16:04
LS-485,125505,LS,,software,Resolved,Sub-task,30/11/2012 10:38,03/12/2012 15:34
LS-484,125497,LS,,software,Resolved,Sub-task,30/11/2012 10:29,03/12/2012 15:35
LS-483,125473,LS,,software,Open,Sub-task,30/11/2012 09:26,
LS-482,125468,LS,,software,Resolved,Sub-task,30/11/2012 09:16,03/12/2012 15:34
LS-481,125466,LS,,software,Resolved,Sub-task,30/11/2012 09:00,03/12/2012 15:34
LS-480,125464,LS,,software,Open,Task,30/11/2012 08:55,
LS-479,125228,LS,,software,Resolved,Bug,28/11/2012 13:55,28/11/2012 16:24
LS-478,125222,LS,,software,Resolved,Bug,28/11/2012 13:48,28/11/2012 16:37
LS-477,125219,LS,,software,Resolved,Bug,28/11/2012 13:20,28/11/2012 16:07
LS-476,125217,LS,,software,Resolved,Bug,28/11/2012 13:01,30/11/2012 10:29
LS-475,124781,LS,,software,Open,Bug,23/11/2012 15:33,
LS-474,124651,LS,,software,Open,Task,22/11/2012 20:15,
LS-473,124598,LS,,software,Resolved,Task,22/11/2012 14:23,23/11/2012 11:48
LS-472,124597,LS,,software,Resolved,Task,22/11/2012 14:20,23/11/2012 11:47
LS-471,124566,LS,,software,Resolved,Task,22/11/2012 12:53,23/11/2012 11:48
LS-470,124534,LS,,software,Resolved,Task,22/11/2012 11:21,13/12/2012 07:54
LS-469,124533,LS,,software,Open,Task,22/11/2012 11:20,
LS-468,124480,LS,,software,Resolved,Task,21/11/2012 18:45,22/11/2012 11:20
LS-467,124478,LS,,software,Resolved,Task,21/11/2012 18:20,22/11/2012 11:01
LS-466,124477,LS,,software,Resolved,Task,21/11/2012 17:53,03/12/2012 11:28
LS-465,124476,LS,,software,Resolved,Task,21/11/2012 17:23,22/11/2012 12:51
LS-464,124462,LS,,software,Resolved,Task,21/11/2012 16:33,22/11/2012 11:00
LS-463,124267,LS,,software,Resolved,Task,20/11/2012 12:36,22/11/2012 11:28
LS-462,124070,LS,,software,Open,Task,19/11/2012 10:49,
LS-461,124025,LS,,software,Resolved,Task,16/11/2012 23:30,12/12/2012 13:39
LS-460,124022,LS,,software,Resolved,Task,16/11/2012 18:47,19/11/2012 12:50
LS-459,123460,LS,,software,Resolved,Task,12/11/2012 13:46,28/11/2012 14:56
LS-458,123355,LS,,software,Resolved,Task,09/11/2012 16:53,21/01/2013 16:04
LS-457,123199,LS,,software,Resolved,Task,08/11/2012 18:03,16/11/2012 15:24
LS-456,123062,LS,,software,Open,Task,07/11/2012 19:12,
LS-455,123060,LS,,software,Resolved,Task,07/11/2012 18:31,14/11/2012 12:03
LS-454,122884,LS,,software,Resolved,Task,06/11/2012 17:42,14/11/2012 11:54
LS-453,122707,LS,,software,Resolved,Bug,05/11/2012 20:57,07/11/2012 08:17
LS-452,122566,LS,,software,In progress,Task,05/11/2012 10:32,
LS-451,122564,LS,,software,Resolved,Task,05/11/2012 10:23,05/11/2012 10:24
LS-450,122481,LS,,software,Resolved,Bug,02/11/2012 16:39,21/01/2013 16:04
LS-449,122476,LS,,software,Resolved,Bug,02/11/2012 14:11,05/11/2012 16:51
LS-448,122464,LS,,software,Resolved,Bug,01/11/2012 11:21,05/11/2012 13:13
LS-447,122463,LS,,software,Resolved,Bug,01/11/2012 11:20,07/11/2012 08:17
LS-446,122439,LS,,software,Resolved,Bug,31/10/2012 19:42,05/11/2012 11:57
LS-445,122382,LS,,software,Open,Task,31/10/2012 13:36,
LS-444,122267,LS,,software,Resolved,Task,30/10/2012 17:32,31/10/2012 12:24
LS-443,122266,LS,,software,Resolved,Task,30/10/2012 17:30,31/10/2012 08:30
LS-442,122263,LS,,software,Resolved,Task,30/10/2012 17:16,31/10/2012 12:12
LS-441,122260,LS,,software,Resolved,Task,30/10/2012 17:11,31/10/2012 08:35
LS-440,122201,LS,,software,Resolved,Bug,30/10/2012 14:37,30/10/2012 15:36
LS-439,122189,LS,,software,Resolved,Task,30/10/2012 14:04,30/10/2012 14:19
LS-438,122181,LS,,software,Resolved,Bug,30/10/2012 13:52,30/10/2012 15:26
LS-437,122168,LS,,software,Resolved,Bug,30/10/2012 13:26,30/10/2012 13:39
LS-436,122149,LS,,software,Resolved,Bug,30/10/2012 12:52,30/10/2012 13:36
LS-435,122146,LS,,software,Resolved,Task,30/10/2012 12:46,30/10/2012 13:15
LS-434,122082,LS,,software,Resolved,Task,30/10/2012 10:40,30/10/2012 16:20
LS-433,122081,LS,,software,Resolved,Task,30/10/2012 10:34,30/10/2012 12:30
LS-432,121954,LS,,software,Resolved,Task,29/10/2012 17:47,29/10/2012 18:20
LS-431,121916,LS,,software,Resolved,Task,29/10/2012 15:25,30/10/2012 08:44
LS-430,121871,LS,,software,Open,Bug,29/10/2012 12:22,
LS-429,121865,LS,,software,Resolved,Task,29/10/2012 12:08,30/10/2012 10:53
LS-428,121846,LS,,software,Resolved,Task,29/10/2012 11:11,29/10/2012 17:11
LS-427,121842,LS,,software,Open,Task,29/10/2012 11:02,
LS-426,121827,LS,,software,Open,Task,29/10/2012 10:27,
LS-425,121662,LS,,software,Resolved,Task,26/10/2012 12:00,26/10/2012 13:09
LS-424,121658,LS,,software,Resolved,Task,26/10/2012 11:56,21/01/2013 16:03
LS-423,121619,LS,,software,Resolved,Task,26/10/2012 09:50,26/10/2012 13:58
LS-422,121588,LS,,software,Open,Task,25/10/2012 18:01,
LS-421,121414,LS,,software,Open,Task,24/10/2012 17:16,
LS-420,121364,LS,,software,Resolved,Task,24/10/2012 14:31,31/10/2012 13:50
LS-419,121345,LS,,software,Resolved,Task,24/10/2012 13:55,24/10/2012 15:08
LS-418,121342,LS,,software,Open,Bug,24/10/2012 13:53,
LS-417,121333,LS,,software,Resolved,Task,24/10/2012 13:36,24/10/2012 14:43
LS-416,121251,LS,,software,Resolved,Bug,24/10/2012 12:01,24/10/2012 14:42
LS-415,121242,LS,,software,Resolved,Task,24/10/2012 11:42,23/11/2012 11:49
LS-414,121163,LS,,software,Open,Task,23/10/2012 18:45,
LS-413,121162,LS,,software,Resolved,Task,23/10/2012 18:34,07/11/2012 14:55
LS-412,121143,LS,,software,Resolved,Task,23/10/2012 16:15,22/11/2012 15:58
LS-411,121102,LS,,software,Resolved,Task,23/10/2012 14:16,21/11/2012 10:59
LS-410,121078,LS,,software,Resolved,Task,23/10/2012 13:13,22/11/2012 12:52
LS-409,120956,LS,,software,Open,Task,22/10/2012 17:34,
LS-408,120951,LS,,software,Resolved,Task,22/10/2012 17:02,23/10/2012 10:19
LS-407,120942,LS,,software,Resolved,Task,22/10/2012 15:41,23/10/2012 12:47
LS-406,120896,LS,,software,Resolved,Bug,22/10/2012 13:19,22/10/2012 14:47
LS-405,120858,LS,,software,Resolved,Bug,22/10/2012 11:38,22/10/2012 13:55
LS-404,120717,LS,,software,Resolved,Task,19/10/2012 16:38,22/10/2012 13:33
LS-403,120690,LS,,software,Open,Task,19/10/2012 15:39,
LS-402,120684,LS,,software,Resolved,Bug,19/10/2012 14:47,19/10/2012 19:10
LS-401,120680,LS,,software,Resolved,Task,19/10/2012 14:26,10/12/2012 09:03
LS-400,120669,LS,,software,Resolved,Task,19/10/2012 13:41,19/10/2012 15:11
LS-399,120667,LS,,software,Resolved,Bug,19/10/2012 13:36,19/10/2012 19:10
LS-398,120664,LS,,software,Resolved,Bug,19/10/2012 12:59,22/10/2012 14:30
LS-397,120635,LS,,software,Resolved,Bug,19/10/2012 11:01,19/10/2012 14:51
LS-396,120634,LS,,software,Resolved,Task,19/10/2012 10:58,19/10/2012 13:18
LS-395,120526,LS,,software,Open,Task,18/10/2012 16:13,
LS-394,120516,LS,,software,Resolved,Bug,18/10/2012 15:11,22/10/2012 14:30
LS-393,120507,LS,,software,Open,Task,18/10/2012 14:21,
LS-392,120491,LS,,software,Resolved,Bug,18/10/2012 13:35,19/10/2012 18:54
LS-391,120430,LS,,software,Resolved,Task,18/10/2012 10:44,19/10/2012 20:35
LS-390,120350,LS,,software,Resolved,Task,17/10/2012 15:14,19/10/2012 14:51
LS-389,120347,LS,,software,Resolved,Bug,17/10/2012 15:04,19/10/2012 19:34
LS-388,120345,LS,,software,Resolved,Task,17/10/2012 15:03,18/10/2012 12:25
LS-387,120304,LS,,software,Open,Bug,17/10/2012 14:15,
LS-386,120296,LS,,software,Resolved,Task,17/10/2012 13:57,18/10/2012 12:02
LS-385,120293,LS,,software,Resolved,Task,17/10/2012 13:39,18/10/2012 14:08
LS-384,120277,LS,,software,Resolved,Task,17/10/2012 12:58,19/10/2012 19:57
LS-383,120273,LS,,software,Resolved,Task,17/10/2012 12:52,22/10/2012 12:24
LS-382,120265,LS,,software,Resolved,Bug,17/10/2012 12:20,19/10/2012 19:37
LS-381,120262,LS,,software,Resolved,Bug,17/10/2012 12:15,22/10/2012 13:33
LS-380,120163,LS,,software,Resolved,Task,16/10/2012 15:51,17/10/2012 13:00
LS-379,120156,LS,,software,Open,Task,16/10/2012 15:21,
LS-378,120149,LS,,software,Reopened,Task,16/10/2012 15:05,
LS-377,119938,LS,,software,Open,Task,15/10/2012 14:29,
LS-376,119925,LS,,software,Resolved,Task,15/10/2012 14:01,23/10/2012 12:02
LS-375,119859,LS,,software,Resolved,Task,15/10/2012 11:20,15/10/2012 12:49
LS-374,119831,LS,,software,Resolved,Task,15/10/2012 10:22,16/11/2012 23:26
LS-373,119814,LS,,software,Open,Task,15/10/2012 09:44,
LS-372,119752,LS,,software,Resolved,Bug,12/10/2012 17:17,15/10/2012 09:01
LS-371,119734,LS,,software,Resolved,Task,12/10/2012 15:45,15/10/2012 09:50
LS-370,119685,LS,,software,Resolved,Task,12/10/2012 12:18,12/10/2012 13:12
LS-369,119669,LS,,software,Resolved,Task,12/10/2012 11:34,31/10/2012 13:36
LS-368,119668,LS,,software,Open,Task,12/10/2012 11:32,
LS-367,119667,LS,,software,Resolved,Task,12/10/2012 11:31,12/10/2012 11:32
LS-366,119507,LS,,software,Resolved,Task,11/10/2012 18:58,12/10/2012 11:08
LS-365,119505,LS,,software,Resolved,Task,11/10/2012 18:36,11/10/2012 18:48
LS-364,119504,LS,,software,Open,Bug,11/10/2012 18:19,
LS-363,119499,LS,,software,Open,Bug,11/10/2012 17:16,
LS-362,119452,LS,,software,Resolved,Bug,11/10/2012 12:42,11/10/2012 15:54
LS-361,119450,LS,,software,Resolved,Task,11/10/2012 12:21,15/10/2012 12:47
LS-360,119425,LS,,software,Resolved,Task,11/10/2012 10:15,11/10/2012 11:22
LS-359,119378,LS,,software,Resolved,Task,10/10/2012 19:53,16/10/2012 17:03
LS-358,119373,LS,,software,Resolved,Task,10/10/2012 16:41,15/10/2012 10:41
LS-357,119300,LS,,software,Resolved,Task,10/10/2012 11:17,10/10/2012 11:41
LS-356,119291,LS,,software,Resolved,Task,10/10/2012 11:04,10/10/2012 14:09
LS-354,119250,LS,,software,Open,Task,09/10/2012 20:01,
LS-353,119248,LS,,software,Resolved,Task,09/10/2012 17:55,23/10/2012 11:49
LS-351,119240,LS,,software,Resolved,Task,09/10/2012 16:56,10/10/2012 12:28
LS-350,119186,LS,,software,Resolved,Task,09/10/2012 14:04,09/10/2012 15:00
LS-349,119086,LS,,software,Resolved,Task,08/10/2012 20:17,09/10/2012 08:44
LS-348,119081,LS,,software,Resolved,Task,08/10/2012 17:47,09/10/2012 14:37
LS-347,119080,LS,,software,Resolved,Task,08/10/2012 17:40,09/10/2012 13:56
LS-346,119059,LS,,software,Resolved,Task,08/10/2012 17:03,09/10/2012 13:20
LS-345,119046,LS,,software,Resolved,Task,08/10/2012 16:21,09/10/2012 13:50
LS-344,118982,LS,,software,Resolved,Task,08/10/2012 14:41,09/10/2012 14:28
LS-343,118968,LS,,software,Resolved,Task,08/10/2012 14:06,08/10/2012 18:22
LS-342,118941,LS,,software,Resolved,Task,08/10/2012 13:20,23/10/2012 12:44
LS-341,118906,LS,,software,Resolved,Task,08/10/2012 12:10,09/10/2012 16:21
LS-340,118878,LS,,software,Resolved,Task,08/10/2012 10:54,08/10/2012 14:42
LS-339,118806,LS,,software,Resolved,Bug,06/10/2012 13:16,08/10/2012 13:17
LS-338,118805,LS,,software,Open,Task,06/10/2012 13:14,
LS-337,118804,LS,,software,Open,Task,06/10/2012 13:13,
LS-336,118803,LS,,software,Open,Task,06/10/2012 13:11,
LS-335,118802,LS,,software,Resolved,Task,06/10/2012 13:10,08/10/2012 11:52
LS-334,118801,LS,,software,Resolved,Task,06/10/2012 13:08,08/10/2012 10:15
LS-333,118800,LS,,software,Resolved,Task,06/10/2012 13:06,09/10/2012 11:27
LS-332,118799,LS,,software,Resolved,Task,06/10/2012 11:10,23/10/2012 12:43
LS-331,118798,LS,,software,Open,Task,06/10/2012 10:58,
LS-330,118797,LS,,software,Resolved,Task,06/10/2012 10:52,23/10/2012 11:51
LS-329,118783,LS,,software,Resolved,New Feature,05/10/2012 17:49,08/10/2012 13:51
LS-328,118761,LS,,software,Open,New Feature,05/10/2012 14:35,
LS-327,118750,LS,,software,Resolved,Task,05/10/2012 13:55,12/10/2012 18:50
LS-326,118746,LS,,software,Resolved,Task,05/10/2012 13:45,05/10/2012 18:07
LS-325,118733,LS,,software,Resolved,Task,05/10/2012 12:55,15/10/2012 10:41
LS-324,118715,LS,,software,Resolved,Task,05/10/2012 12:05,08/10/2012 10:26
LS-323,118708,LS,,software,Resolved,Task,05/10/2012 11:37,23/10/2012 12:46
LS-322,118706,LS,,software,Resolved,Task,05/10/2012 11:28,09/10/2012 16:07
LS-321,118693,LS,,software,Resolved,Task,05/10/2012 10:39,05/10/2012 16:53
LS-320,118651,LS,,software,Resolved,Task,04/10/2012 19:34,23/10/2012 12:48
LS-319,118650,LS,,software,Resolved,Task,04/10/2012 19:32,23/10/2012 11:48
