Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
EFIOS-124,268473,EFIOS,,software,Ready for Tests,Sub-task,31/08/2016 09:46,
EFIOS-123,268471,EFIOS,,software,Ready for Tests,Story,31/08/2016 09:40,
EFIOS-122,267676,EFIOS,,software,Ready for Tests,Bug,25/08/2016 09:32,
EFIOS-121,267673,EFIOS,,software,Ready for Tests,Bug,25/08/2016 08:55,
EFIOS-120,267648,EFIOS,,software,Ready for Tests,Bug,24/08/2016 16:42,
EFIOS-119,267638,EFIOS,,software,Ready for Tests,Story,24/08/2016 15:31,
EFIOS-118,267442,EFIOS,,software,Ready for Tests,Bug,23/08/2016 14:53,
EFIOS-117,267162,EFIOS,,software,Ready for Tests,Sub-task,22/08/2016 12:12,
EFIOS-116,267161,EFIOS,,software,Ready for Tests,Story,22/08/2016 12:12,
EFIOS-115,266661,EFIOS,,software,Ready for Tests,Bug,17/08/2016 13:09,
EFIOS-114,265687,EFIOS,,software,Ready for Tests,Story,09/08/2016 12:51,
EFIOS-113,264361,EFIOS,,software,Done,Sub-task,02/08/2016 11:53,18/08/2016 10:24
EFIOS-111,263616,EFIOS,,software,Done,Story,29/07/2016 12:48,18/08/2016 10:24
EFIOS-110,263478,EFIOS,,software,Done,Sub-task,29/07/2016 08:35,18/08/2016 13:34
EFIOS-109,263477,EFIOS,,software,Done,Story,29/07/2016 08:33,18/08/2016 13:34
EFIOS-108,263407,EFIOS,,software,Done,Bug,28/07/2016 15:04,18/08/2016 13:39
EFIOS-107,262826,EFIOS,,software,Done,Bug,26/07/2016 10:37,18/08/2016 14:11
EFIOS-106,262694,EFIOS,,software,Done,Bug,25/07/2016 14:37,18/08/2016 13:41
EFIOS-105,261889,EFIOS,,software,Ready for Tests,Bug,19/07/2016 10:46,
EFIOS-104,261860,EFIOS,,software,Ready for Tests,Bug,19/07/2016 09:26,
EFIOS-103,261857,EFIOS,,software,Done,Bug,19/07/2016 09:21,05/08/2016 12:39
EFIOS-102,261843,EFIOS,,software,Ready for Tests,Bug,19/07/2016 07:49,
EFIOS-101,261756,EFIOS,,software,Ready for Tests,Bug,18/07/2016 13:39,
EFIOS-100,261755,EFIOS,,software,Ready for Tests,Bug,18/07/2016 13:38,
EFIOS-99,261754,EFIOS,,software,Ready for Tests,Bug,18/07/2016 13:36,
EFIOS-98,261711,EFIOS,,software,Ready for Tests,Bug,18/07/2016 11:37,
EFIOS-97,261641,EFIOS,,software,Done,Sub-bug,18/07/2016 09:02,18/08/2016 13:59
EFIOS-96,251069,EFIOS,,software,Ready for Tests,Sub-task,04/07/2016 13:17,
EFIOS-95,251067,EFIOS,,software,Ready for Tests,Sub-task,04/07/2016 13:16,
EFIOS-94,251059,EFIOS,,software,Done,Sub-task,04/07/2016 12:53,18/08/2016 10:23
EFIOS-93,250320,EFIOS,,software,Done,Sub-task,28/06/2016 12:57,18/08/2016 13:59
EFIOS-92,250329,EFIOS,,software,Ready for Tests,Sub-task,28/06/2016 12:55,
EFIOS-91,250323,EFIOS,,software,Ready for Tests,Story,28/06/2016 12:26,
EFIOS-90,250289,EFIOS,,software,Done,Story,28/06/2016 12:26,18/08/2016 13:44
EFIOS-89,250302,EFIOS,,software,Ready for Tests,Story,28/06/2016 12:25,
EFIOS-88,250297,EFIOS,,software,Done,Task,24/06/2016 14:03,26/07/2016 12:23
EFIOS-87,250313,EFIOS,,software,Ready for Tests,Sub-task,14/06/2016 10:39,
EFIOS-86,250331,EFIOS,,software,Done,Bug,10/06/2016 11:28,14/06/2016 09:24
EFIOS-85,250332,EFIOS,,software,Done,Bug,10/06/2016 11:26,14/06/2016 09:28
EFIOS-84,250285,EFIOS,,software,Done,Bug,10/06/2016 11:16,14/06/2016 09:29
EFIOS-83,250318,EFIOS,,software,Done,Sub-bug,10/06/2016 10:46,14/06/2016 09:06
EFIOS-82,250271,EFIOS,,software,Ready for Tests,Sub-task,02/06/2016 08:34,
EFIOS-81,250280,EFIOS,,software,Done,Sub-task,23/05/2016 07:55,19/08/2016 09:43
EFIOS-80,250328,EFIOS,,software,Done,Story,20/05/2016 15:12,18/08/2016 10:53
EFIOS-79,250315,EFIOS,,software,Done,Story,20/05/2016 15:11,18/08/2016 10:52
EFIOS-78,250319,EFIOS,,software,Ready for Tests,Epic,20/05/2016 15:08,
EFIOS-77,250314,EFIOS,,software,Done,Bug,13/05/2016 08:32,14/06/2016 11:54
EFIOS-76,250296,EFIOS,,software,Done,Bug,12/05/2016 10:22,16/05/2016 09:57
EFIOS-75,250293,EFIOS,,software,Done,Story,10/05/2016 11:03,12/05/2016 11:34
EFIOS-74,250245,EFIOS,,software,Done,Sub-task,10/05/2016 09:15,10/05/2016 10:46
EFIOS-73,250316,EFIOS,,software,Done,Story,09/05/2016 14:56,12/05/2016 11:35
EFIOS-72,250334,EFIOS,,software,Done,Sub-bug,06/05/2016 12:56,12/05/2016 10:58
EFIOS-71,250301,EFIOS,,software,Done,Bug,05/05/2016 10:01,12/05/2016 09:38
EFIOS-70,250311,EFIOS,,software,Done,Bug,04/05/2016 15:17,05/05/2016 09:26
EFIOS-69,250290,EFIOS,,software,Done,Bug,04/05/2016 15:13,16/05/2016 09:58
EFIOS-68,250312,EFIOS,,software,Done,Bug,04/05/2016 12:54,05/05/2016 09:25
EFIOS-67,250310,EFIOS,,software,Done,Sub-bug,04/05/2016 09:45,05/05/2016 09:26
EFIOS-66,250295,EFIOS,,software,Done,Bug,02/05/2016 11:43,04/05/2016 09:23
EFIOS-65,250291,EFIOS,,software,Done,Bug,02/05/2016 11:31,04/05/2016 09:33
EFIOS-64,250276,EFIOS,,software,Done,Sub-task,30/04/2016 13:05,12/05/2016 11:10
EFIOS-63,250265,EFIOS,,software,Done,Sub-bug,30/04/2016 13:00,02/05/2016 11:06
EFIOS-62,250309,EFIOS,,software,Done,Sub-bug,30/04/2016 12:58,14/06/2016 09:21
EFIOS-61,250277,EFIOS,,software,Done,Sub-task,29/04/2016 07:46,14/06/2016 11:54
EFIOS-60,250248,EFIOS,,software,Done,Sub-bug,28/04/2016 15:52,02/05/2016 11:10
EFIOS-59,250278,EFIOS,,software,Done,Sub-task,28/04/2016 15:34,02/05/2016 08:54
EFIOS-58,250337,EFIOS,,software,Done,Story,28/04/2016 15:33,12/05/2016 11:11
