Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
PDD-88,30898,PDD,,software,Closed,Task,05/05/2010 09:47,15/06/2011 14:22
PDD-87,28775,PDD,,software,Resolved,New Feature,23/03/2010 14:35,24/03/2010 13:03
PDD-86,26776,PDD,,software,Closed,Task,22/02/2010 09:28,01/03/2010 11:30
PDD-85,25641,PDD,,software,Resolved,Task,02/02/2010 16:34,03/02/2010 13:54
PDD-84,25588,PDD,,software,Resolved,Internal Bug,02/02/2010 12:11,02/02/2010 12:22
PDD-83,15842,PDD,,software,Resolved,Sub-task,07/07/2009 11:44,07/07/2009 16:25
PDD-82,15680,PDD,,software,Resolved,Sub-task,30/06/2009 09:26,30/06/2009 09:43
PDD-81,15679,PDD,,software,Closed,Task,30/06/2009 09:25,07/07/2009 11:39
PDD-80,15412,PDD,,software,Closed,Test,16/06/2009 13:07,16/06/2009 14:30
PDD-79,15399,PDD,,software,Closed,Task,16/06/2009 11:25,21/10/2009 14:24
PDD-78,15396,PDD,,software,Resolved,Test,16/06/2009 09:53,16/06/2009 12:09
PDD-77,15395,PDD,,software,Resolved,Sub-task,16/06/2009 09:37,17/06/2009 10:34
PDD-74,15081,PDD,,software,Resolved,Task,01/06/2009 12:09,02/06/2009 11:21
PDD-73,15080,PDD,,software,Closed,Test,01/06/2009 11:17,01/06/2009 12:19
PDD-71,14970,PDD,,software,Closed,Task,26/05/2009 16:15,29/05/2009 08:39
PDD-70,14969,PDD,,software,Closed,Task,26/05/2009 16:06,29/05/2009 08:37
PDD-69,14957,PDD,,software,Closed,Test,26/05/2009 10:50,01/06/2009 11:59
PDD-68,14955,PDD,,software,Closed,Test,26/05/2009 10:48,27/05/2009 14:39
PDD-67,14916,PDD,,software,Closed,Sub-task,25/05/2009 14:56,01/06/2009 09:02
PDD-66,14676,PDD,,software,Closed,Task,18/05/2009 16:08,18/05/2009 20:12
PDD-65,14669,PDD,,software,Resolved,Task,18/05/2009 13:56,21/05/2009 14:05
PDD-64,14657,PDD,,software,Resolved,Task,18/05/2009 11:54,22/05/2009 15:25
PDD-63,14654,PDD,,software,Closed,Sub-task,18/05/2009 11:33,10/06/2009 11:44
PDD-62,14653,PDD,,software,Closed,Improvement,18/05/2009 11:31,29/05/2009 11:25
PDD-61,14627,PDD,,software,Resolved,Sub-task,18/05/2009 09:50,18/05/2009 16:12
PDD-60,14525,PDD,,software,Resolved,Task,13/05/2009 16:33,22/05/2009 15:29
PDD-59,14524,PDD,,software,Closed,Task,13/05/2009 16:20,13/05/2009 17:35
PDD-58,14523,PDD,,software,Closed,Task,13/05/2009 16:18,27/05/2009 08:57
PDD-57,14522,PDD,,software,Closed,Task,13/05/2009 16:17,13/05/2009 17:39
PDD-56,14521,PDD,,software,Resolved,Task,13/05/2009 16:15,19/05/2009 10:25
PDD-55,14520,PDD,,software,Resolved,Task,13/05/2009 16:12,19/05/2009 10:25
PDD-54,14519,PDD,,software,Resolved,Task,13/05/2009 16:09,27/05/2009 09:40
PDD-53,14518,PDD,,software,Closed,Task,13/05/2009 16:07,13/05/2009 20:22
PDD-52,14517,PDD,,software,Closed,Task,13/05/2009 16:03,13/05/2009 17:34
PDD-51,14516,PDD,,software,Closed,Task,13/05/2009 15:59,19/05/2009 10:24
PDD-50,14515,PDD,,software,Closed,Task,13/05/2009 15:58,19/05/2009 10:24
PDD-49,14514,PDD,,software,Closed,Task,13/05/2009 15:57,27/05/2009 08:57
PDD-48,14512,PDD,,software,Closed,Task,13/05/2009 15:36,13/05/2009 18:04
PDD-47,14510,PDD,,software,Resolved,Task,13/05/2009 15:27,27/05/2009 08:57
PDD-46,14509,PDD,,software,Closed,Task,13/05/2009 15:23,21/05/2009 13:52
PDD-45,14508,PDD,,software,Closed,Task,13/05/2009 15:13,27/05/2009 08:56
PDD-44,14483,PDD,,software,Closed,Sub-task,13/05/2009 13:47,18/05/2009 09:49
PDD-43,14327,PDD,,software,Closed,Task,08/05/2009 14:44,14/05/2009 10:41
PDD-42,14322,PDD,,software,Closed,Task,08/05/2009 14:12,08/05/2009 14:24
PDD-41,14321,PDD,,software,Closed,Task,08/05/2009 13:59,08/05/2009 14:24
