Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
FSECBOR-177,140537,FSECBOR,,software,Closed,Bug,29/05/2013 10:22,10/06/2013 10:43
FSECBOR-176,129496,FSECBOR,,software,Closed,Bug,18/01/2013 11:28,10/06/2013 10:43
FSECBOR-175,129494,FSECBOR,,software,Closed,Bug,18/01/2013 11:26,29/05/2013 10:21
FSECBOR-174,124824,FSECBOR,,software,Closed,Bug,26/11/2012 08:30,10/06/2013 10:43
FSECBOR-173,122440,FSECBOR,,software,Closed,Task,31/10/2012 19:45,31/12/2012 10:26
FSECBOR-172,116688,FSECBOR,,software,Closed,Bug,28/09/2012 13:58,18/01/2013 11:24
FSECBOR-171,104187,FSECBOR,,software,Closed,Task,29/06/2012 08:51,10/06/2013 10:43
FSECBOR-170,103367,FSECBOR,,software,Closed,Task,21/06/2012 13:40,31/10/2012 19:47
FSECBOR-169,98329,FSECBOR,,software,Closed,Task,27/04/2012 14:35,01/10/2012 10:40
FSECBOR-168,93870,FSECBOR,,software,Closed,Task,13/03/2012 15:52,21/06/2012 13:29
FSECBOR-167,86433,FSECBOR,,software,Closed,Task,20/12/2011 13:33,21/06/2012 13:29
FSECBOR-166,75600,FSECBOR,,software,Closed,Task,02/09/2011 14:39,21/06/2012 13:28
FSECBOR-165,75599,FSECBOR,,software,Closed,Task,02/09/2011 14:38,21/06/2012 13:28
FSECBOR-164,75598,FSECBOR,,software,Closed,Task,02/09/2011 14:38,21/06/2012 13:28
FSECBOR-163,75597,FSECBOR,,software,Closed,Task,02/09/2011 14:38,21/06/2012 13:29
FSECBOR-162,75596,FSECBOR,,software,Closed,Task,02/09/2011 14:38,18/01/2013 11:24
FSECBOR-161,75309,FSECBOR,,software,Closed,Task,01/09/2011 09:46,02/09/2011 14:40
FSECBOR-160,75016,FSECBOR,,software,Closed,Task,31/08/2011 10:09,02/09/2011 14:40
FSECBOR-159,75008,FSECBOR,,software,Closed,Bug,31/08/2011 09:27,02/09/2011 14:41
FSECBOR-158,75006,FSECBOR,,software,Closed,Bug,31/08/2011 09:16,02/09/2011 14:44
FSECBOR-157,75002,FSECBOR,,software,Closed,Bug,31/08/2011 08:39,02/09/2011 14:45
FSECBOR-156,74966,FSECBOR,,software,Closed,Task,30/08/2011 15:55,02/09/2011 14:45
FSECBOR-155,73561,FSECBOR,,software,Closed,Task,12/08/2011 15:23,02/09/2011 14:47
FSECBOR-154,73560,FSECBOR,,software,Closed,Task,12/08/2011 15:22,02/09/2011 14:47
FSECBOR-153,73559,FSECBOR,,software,Closed,Task,12/08/2011 15:22,02/09/2011 14:47
FSECBOR-152,72427,FSECBOR,,software,Closed,Task,01/08/2011 09:57,02/09/2011 14:47
FSECBOR-151,72261,FSECBOR,,software,Closed,Task,28/07/2011 13:38,02/09/2011 14:47
FSECBOR-150,72204,FSECBOR,,software,Closed,Bug,27/07/2011 17:51,31/08/2011 09:25
FSECBOR-149,72024,FSECBOR,,software,Closed,New Feature,25/07/2011 15:40,02/09/2011 14:44
FSECBOR-148,61097,FSECBOR,,software,Closed,Task,30/06/2011 14:57,02/09/2011 14:47
FSECBOR-147,61022,FSECBOR,,software,Resolved,Task,30/06/2011 09:35,18/07/2011 13:15
FSECBOR-146,61021,FSECBOR,,software,Resolved,Task,30/06/2011 09:31,30/06/2011 16:11
FSECBOR-145,61017,FSECBOR,,software,Resolved,Task,30/06/2011 08:59,18/07/2011 13:16
FSECBOR-144,60749,FSECBOR,,software,Closed,Task,28/06/2011 08:20,02/09/2011 14:47
FSECBOR-143,59734,FSECBOR,,software,Closed,Task,15/06/2011 09:33,27/07/2011 17:50
FSECBOR-142,58736,FSECBOR,,software,Closed,Task,03/06/2011 14:36,15/06/2011 09:30
FSECBOR-141,57436,FSECBOR,,software,Closed,Task,20/05/2011 11:31,02/09/2011 14:48
FSECBOR-140,57435,FSECBOR,,software,Closed,Task,20/05/2011 11:31,02/09/2011 14:48
FSECBOR-139,56672,FSECBOR,,software,Closed,Task,10/05/2011 18:47,02/09/2011 14:48
FSECBOR-138,56454,FSECBOR,,software,Closed,Task,09/05/2011 07:54,02/09/2011 14:48
FSECBOR-137,56419,FSECBOR,,software,Closed,Task,06/05/2011 15:46,02/09/2011 14:48
FSECBOR-136,56048,FSECBOR,,software,Closed,Task,02/05/2011 09:22,02/09/2011 14:53
FSECBOR-135,56047,FSECBOR,,software,Closed,Task,02/05/2011 09:17,02/09/2011 14:48
FSECBOR-134,56043,FSECBOR,,software,Closed,Task,01/05/2011 13:56,02/09/2011 14:48
FSECBOR-133,56017,FSECBOR,,software,Closed,Task,29/04/2011 15:21,02/09/2011 14:48
FSECBOR-132,55753,FSECBOR,,software,Closed,Task,27/04/2011 15:58,02/09/2011 14:49
FSECBOR-131,55238,FSECBOR,,software,Closed,Task,19/04/2011 16:16,02/09/2011 14:53
FSECBOR-130,54970,FSECBOR,,software,Closed,Task,18/04/2011 09:20,02/09/2011 14:53
FSECBOR-129,54939,FSECBOR,,software,Closed,Task,15/04/2011 13:03,02/09/2011 14:53
FSECBOR-128,54853,FSECBOR,,software,Closed,Task,14/04/2011 08:19,02/09/2011 14:53
FSECBOR-127,54698,FSECBOR,,software,Closed,Task,12/04/2011 15:38,21/06/2011 08:20
FSECBOR-126,54161,FSECBOR,,software,Closed,Improvement,05/04/2011 15:31,11/05/2011 08:52
FSECBOR-125,53773,FSECBOR,,software,Closed,Task,31/03/2011 16:44,02/09/2011 14:53
FSECBOR-124,53771,FSECBOR,,software,Closed,Task,31/03/2011 16:29,02/09/2011 14:53
FSECBOR-123,53475,FSECBOR,,software,Closed,Task,29/03/2011 09:38,02/09/2011 14:49
FSECBOR-122,52432,FSECBOR,,software,Closed,Task,14/03/2011 08:24,02/09/2011 14:52
FSECBOR-121,52429,FSECBOR,,software,Closed,Task,13/03/2011 18:46,02/09/2011 14:52
FSECBOR-120,52421,FSECBOR,,software,Closed,Task,11/03/2011 16:06,02/09/2011 14:49
FSECBOR-119,52354,FSECBOR,,software,Closed,Task,10/03/2011 16:28,14/07/2011 15:06
FSECBOR-118,52186,FSECBOR,,software,Closed,Task,08/03/2011 14:43,02/09/2011 14:49
FSECBOR-117,52057,FSECBOR,,software,Resolved,Task,07/03/2011 12:44,26/03/2011 15:41
FSECBOR-116,51782,FSECBOR,,software,Closed,Task,02/03/2011 09:14,02/09/2011 14:49
FSECBOR-115,51630,FSECBOR,,software,Closed,Task,28/02/2011 14:20,02/09/2011 14:49
FSECBOR-114,51587,FSECBOR,,software,Closed,Task,28/02/2011 08:37,02/09/2011 14:51
FSECBOR-113,51586,FSECBOR,,software,Closed,Task,28/02/2011 08:35,22/03/2011 09:28
FSECBOR-111,51583,FSECBOR,,software,Closed,Task,28/02/2011 08:26,13/03/2011 18:38
FSECBOR-110,51280,FSECBOR,,software,Closed,Task,22/02/2011 12:35,02/09/2011 14:52
FSECBOR-109,51093,FSECBOR,,software,Closed,Task,17/02/2011 15:44,21/06/2011 08:19
FSECBOR-108,51087,FSECBOR,,software,Closed,Task,17/02/2011 14:56,02/09/2011 14:51
FSECBOR-107,50475,FSECBOR,,software,Closed,User Story,08/02/2011 16:58,02/09/2011 14:37
FSECBOR-106,49596,FSECBOR,,software,Closed,Task,27/01/2011 08:13,13/03/2011 18:33
FSECBOR-105,49595,FSECBOR,,software,Resolved,Task,27/01/2011 08:12,26/03/2011 15:42
FSECBOR-104,49594,FSECBOR,,software,Closed,Task,27/01/2011 08:12,13/03/2011 18:39
FSECBOR-103,49353,FSECBOR,,software,Closed,Task,24/01/2011 09:13,02/09/2011 14:51
FSECBOR-102,49108,FSECBOR,,software,Closed,Task,18/01/2011 17:04,13/03/2011 18:34
FSECBOR-101,49107,FSECBOR,,software,Closed,Task,18/01/2011 17:03,01/04/2011 08:10
FSECBOR-100,49106,FSECBOR,,software,Closed,Task,18/01/2011 17:03,02/09/2011 14:51
FSECBOR-99,49105,FSECBOR,,software,Closed,Task,18/01/2011 17:02,02/09/2011 14:51
FSECBOR-98,48691,FSECBOR,,software,Resolved,Task,12/01/2011 16:15,18/01/2011 11:27
FSECBOR-97,47567,FSECBOR,,software,Closed,Task,22/12/2010 10:09,13/03/2011 18:34
FSECBOR-96,47312,FSECBOR,,software,Resolved,Improvement,20/12/2010 12:20,21/12/2010 12:13
FSECBOR-95,47302,FSECBOR,,software,Closed,Task,20/12/2010 11:56,02/09/2011 14:52
FSECBOR-94,47299,FSECBOR,,software,Closed,New Feature,20/12/2010 11:55,13/03/2011 18:34
FSECBOR-93,47144,FSECBOR,,software,Closed,Task,16/12/2010 17:19,13/03/2011 18:35
FSECBOR-92,47130,FSECBOR,,software,Closed,Task,16/12/2010 13:46,13/03/2011 18:35
FSECBOR-91,47129,FSECBOR,,software,Closed,Task,16/12/2010 13:45,13/03/2011 18:36
FSECBOR-90,47068,FSECBOR,,software,Resolved,Task,16/12/2010 09:03,21/12/2010 11:08
FSECBOR-89,46844,FSECBOR,,software,Closed,Task,14/12/2010 09:02,13/03/2011 18:36
FSECBOR-88,46736,FSECBOR,,software,Closed,Task,12/12/2010 12:37,02/09/2011 14:52
FSECBOR-87,46735,FSECBOR,,software,Closed,Task,12/12/2010 12:36,02/09/2011 14:53
FSECBOR-86,46734,FSECBOR,,software,Closed,Task,12/12/2010 12:34,02/09/2011 14:53
FSECBOR-85,46733,FSECBOR,,software,Closed,Task,12/12/2010 12:33,02/09/2011 14:53
FSECBOR-84,46732,FSECBOR,,software,Closed,Task,12/12/2010 12:31,02/09/2011 14:42
FSECBOR-83,46731,FSECBOR,,software,Closed,Task,12/12/2010 12:31,13/03/2011 18:37
FSECBOR-82,46730,FSECBOR,,software,Closed,Task,12/12/2010 12:30,13/03/2011 18:37
FSECBOR-81,46664,FSECBOR,,software,Closed,Task,10/12/2010 12:02,13/03/2011 18:43
FSECBOR-80,45809,FSECBOR,,software,Closed,Task,29/11/2010 17:52,02/09/2011 14:43
FSECBOR-79,45808,FSECBOR,,software,Closed,Task,29/11/2010 17:52,02/09/2011 14:42
FSECBOR-78,45403,FSECBOR,,software,Closed,User Story,23/11/2010 17:52,12/12/2010 12:27
FSECBOR-77,44641,FSECBOR,,software,Closed,User Story,12/11/2010 17:17,12/12/2010 12:27
FSECBOR-76,44618,FSECBOR,,software,Closed,Sub-task,10/11/2010 17:35,12/12/2010 12:24
FSECBOR-75,44617,FSECBOR,,software,Closed,Sub-task,10/11/2010 17:35,12/12/2010 12:24
FSECBOR-74,44616,FSECBOR,,software,Closed,Sub-task,10/11/2010 17:35,12/12/2010 12:24
FSECBOR-73,44615,FSECBOR,,software,Closed,Sub-task,10/11/2010 17:26,12/12/2010 12:22
FSECBOR-72,44193,FSECBOR,,software,Closed,Sub-task,04/11/2010 11:58,12/12/2010 12:22
FSECBOR-71,43917,FSECBOR,,software,Closed,User Story,02/11/2010 09:15,12/12/2010 12:25
FSECBOR-70,43450,FSECBOR,,software,Closed,Task,25/10/2010 17:30,12/12/2010 12:26
FSECBOR-69,43218,FSECBOR,,software,Closed,Sub-task,21/10/2010 11:39,12/12/2010 12:24
FSECBOR-68,43106,FSECBOR,,software,Closed,Task,19/10/2010 17:07,13/03/2011 18:42
FSECBOR-67,42838,FSECBOR,,software,Closed,User Story,14/10/2010 23:16,12/12/2010 12:17
FSECBOR-66,42303,FSECBOR,,software,Closed,Sub-task,06/10/2010 17:20,12/12/2010 12:24
FSECBOR-65,42301,FSECBOR,,software,Closed,Sub-task,06/10/2010 17:19,12/12/2010 12:24
FSECBOR-64,42300,FSECBOR,,software,Closed,Task,06/10/2010 17:17,12/12/2010 12:19
FSECBOR-63,42087,FSECBOR,,software,Closed,Sub-task,05/10/2010 09:39,12/12/2010 12:24
FSECBOR-62,42086,FSECBOR,,software,Closed,Sub-task,05/10/2010 09:36,12/12/2010 12:24
FSECBOR-61,41989,FSECBOR,,software,Closed,Sub-task,01/10/2010 17:30,12/12/2010 12:24
FSECBOR-60,41988,FSECBOR,,software,Closed,Sub-task,01/10/2010 17:27,12/12/2010 12:24
FSECBOR-59,41987,FSECBOR,,software,Closed,Sub-task,01/10/2010 17:25,12/12/2010 12:24
FSECBOR-58,41986,FSECBOR,,software,Closed,Sub-task,01/10/2010 17:25,12/12/2010 12:23
