Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
WARTASARP-64,704765,WARTASARP,,software,Done,Bug,01/02/2021 12:54,09/02/2021 16:57
WARTASARP-63,697094,WARTASARP,,software,In test Warta,Bug,19/11/2020 08:42,
WARTASARP-62,697060,WARTASARP,,software,In test Warta,Bug,18/11/2020 22:03,
WARTASARP-61,693269,WARTASARP,,software,In test Warta,Bug,20/10/2020 09:33,
WARTASARP-60,691582,WARTASARP,,software,In test Warta,New Feature,06/10/2020 11:15,
WARTASARP-59,691573,WARTASARP,,software,Done,New Feature,06/10/2020 10:48,18/11/2020 14:33
WARTASARP-58,691570,WARTASARP,,software,In test Warta,New Feature,06/10/2020 10:46,
WARTASARP-57,687110,WARTASARP,,software,In test Warta,Task,27/08/2020 09:38,
WARTASARP-56,682887,WARTASARP,,software,Done,Task,15/07/2020 16:53,11/09/2020 14:13
WARTASARP-55,681169,WARTASARP,,software,Done,Task,01/07/2020 15:33,13/07/2020 10:49
WARTASARP-54,680839,WARTASARP,,software,Done,Bug,30/06/2020 11:05,30/06/2020 12:39
WARTASARP-53,676724,WARTASARP,,software,Done,Task,26/05/2020 15:41,11/09/2020 14:13
WARTASARP-52,676723,WARTASARP,,software,Done,Task,26/05/2020 15:41,26/05/2020 15:43
WARTASARP-51,676722,WARTASARP,,software,Done,Task,26/05/2020 15:40,11/09/2020 14:13
WARTASARP-50,676721,WARTASARP,,software,Done,Task,26/05/2020 15:39,11/09/2020 14:14
WARTASARP-49,676720,WARTASARP,,software,Done,Task,26/05/2020 15:39,11/09/2020 14:13
WARTASARP-48,676719,WARTASARP,,software,Done,Task,26/05/2020 15:37,11/09/2020 14:13
WARTASARP-47,676718,WARTASARP,,software,Done,Task,26/05/2020 15:36,26/05/2020 15:42
WARTASARP-46,676717,WARTASARP,,software,Done,Task,26/05/2020 15:33,26/05/2020 15:35
WARTASARP-45,676716,WARTASARP,,software,Done,Task,26/05/2020 15:32,11/09/2020 14:14
WARTASARP-44,676715,WARTASARP,,software,Done,Task,26/05/2020 15:31,11/09/2020 14:14
WARTASARP-43,668732,WARTASARP,,software,Done,Bug,26/03/2020 15:11,27/03/2020 10:27
WARTASARP-42,657539,WARTASARP,,software,Done,Bug,14/01/2020 13:39,15/01/2020 15:31
WARTASARP-41,657225,WARTASARP,,software,Done,Bug,13/01/2020 09:29,15/01/2020 14:51
WARTASARP-40,657123,WARTASARP,,software,Done,Bug,10/01/2020 13:54,23/01/2020 13:29
WARTASARP-39,656998,WARTASARP,,software,Backlog,Bug,10/01/2020 09:21,
WARTASARP-38,656993,WARTASARP,,software,Done,Task,10/01/2020 09:06,23/01/2020 13:30
WARTASARP-37,656986,WARTASARP,,software,Done,Bug,10/01/2020 08:59,23/01/2020 13:29
WARTASARP-36,651488,WARTASARP,,software,Done,Task,29/11/2019 08:13,20/12/2019 08:08
WARTASARP-35,644081,WARTASARP,,software,Done,Task,21/10/2019 11:11,20/12/2019 08:08
WARTASARP-34,640532,WARTASARP,,software,Done,Task,30/09/2019 12:51,20/12/2019 08:08
WARTASARP-33,638696,WARTASARP,,software,Done,Task,19/09/2019 10:20,20/12/2019 08:08
WARTASARP-32,636927,WARTASARP,,software,Done,Task,09/09/2019 13:10,09/09/2019 13:13
WARTASARP-31,634010,WARTASARP,,software,Done,Task,23/08/2019 14:21,26/08/2019 08:33
WARTASARP-30,632950,WARTASARP,,software,Done,Task,20/08/2019 10:03,20/12/2019 08:08
WARTASARP-29,632941,WARTASARP,,software,Done,Task,20/08/2019 09:29,20/12/2019 08:08
WARTASARP-28,632923,WARTASARP,,software,Done,Task,20/08/2019 08:42,20/12/2019 08:08
WARTASARP-27,632921,WARTASARP,,software,Done,Task,20/08/2019 08:25,20/12/2019 08:08
WARTASARP-26,632876,WARTASARP,,software,Done,Task,19/08/2019 14:26,20/12/2019 08:08
WARTASARP-25,632866,WARTASARP,,software,Done,Task,19/08/2019 14:04,20/12/2019 08:08
WARTASARP-24,632851,WARTASARP,,software,Done,Task,19/08/2019 13:14,20/12/2019 08:08
WARTASARP-23,625643,WARTASARP,,software,Done,Task,09/07/2019 09:55,01/08/2019 12:52
WARTASARP-22,613088,WARTASARP,,software,Done,Task,15/05/2019 11:15,01/08/2019 12:54
WARTASARP-21,611959,WARTASARP,,software,Done,Bug,10/05/2019 14:42,31/05/2019 10:36
WARTASARP-20,604617,WARTASARP,,software,Done,Task,11/04/2019 14:29,19/08/2019 12:48
WARTASARP-19,604616,WARTASARP,,software,Done,Task,11/04/2019 14:29,19/08/2019 12:47
WARTASARP-18,604614,WARTASARP,,software,Done,Task,11/04/2019 14:28,19/08/2019 12:48
WARTASARP-17,604613,WARTASARP,,software,Done,Task,11/04/2019 14:28,26/06/2019 12:23
WARTASARP-16,604612,WARTASARP,,software,Done,Task,11/04/2019 14:25,25/09/2019 12:03
WARTASARP-15,604607,WARTASARP,,software,Done,Task,11/04/2019 14:25,16/09/2019 12:55
