Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
VODPLUS-235,491971,VODPLUS,,software,Open,Task,05/01/2018 09:26,
VODPLUS-234,478090,VODPLUS,,software,Open,Task,09/11/2017 15:00,
VODPLUS-233,478088,VODPLUS,,software,Open,Task,09/11/2017 14:56,
VODPLUS-232,477961,VODPLUS,,software,Resolved,Task,09/11/2017 10:52,10/11/2017 18:18
VODPLUS-231,477959,VODPLUS,,software,In Testing,Task,09/11/2017 10:51,
VODPLUS-230,459091,VODPLUS,,software,Open,Task,06/09/2017 13:04,
VODPLUS-229,459089,VODPLUS,,software,Resolved,Bug,06/09/2017 13:03,14/09/2017 17:45
VODPLUS-228,459086,VODPLUS,,software,Open,Task,06/09/2017 13:00,
VODPLUS-227,456126,VODPLUS,,software,Open,Task,29/08/2017 10:41,
VODPLUS-226,456124,VODPLUS,,software,Open,Task,29/08/2017 10:35,
VODPLUS-225,445636,VODPLUS,,software,Open,Task,19/07/2017 09:09,
VODPLUS-224,445314,VODPLUS,,software,Resolved,Task,18/07/2017 12:15,24/08/2017 12:02
VODPLUS-223,436614,VODPLUS,,software,Open,Task,20/06/2017 17:53,
VODPLUS-222,435557,VODPLUS,,software,Open,Bug,16/06/2017 17:03,
VODPLUS-221,435551,VODPLUS,,software,Open,Improvement,16/06/2017 16:36,
VODPLUS-220,435479,VODPLUS,,software,Open,Bug,16/06/2017 14:43,
VODPLUS-219,435460,VODPLUS,,software,Open,Task,16/06/2017 14:08,
VODPLUS-218,434931,VODPLUS,,software,Resolved,Task,13/06/2017 16:36,27/06/2017 09:07
VODPLUS-217,430682,VODPLUS,,software,Open,Task,31/05/2017 15:25,
VODPLUS-216,428664,VODPLUS,,software,Resolved,Task,25/05/2017 11:06,29/06/2017 17:53
VODPLUS-215,428644,VODPLUS,,software,Open,Task,25/05/2017 10:53,
VODPLUS-214,428315,VODPLUS,,software,Open,Task,24/05/2017 11:44,
VODPLUS-213,427761,VODPLUS,,software,In Testing,Task,22/05/2017 16:32,
VODPLUS-212,425822,VODPLUS,,software,Open,Sub-task,15/05/2017 15:43,
VODPLUS-211,425066,VODPLUS,,software,In Testing,Task,11/05/2017 14:53,
VODPLUS-210,419733,VODPLUS,,software,Resolved,Improvement,24/04/2017 12:57,22/11/2017 16:16
VODPLUS-209,415427,VODPLUS,,software,Resolved,Task,12/04/2017 15:30,11/05/2017 13:20
VODPLUS-208,415426,VODPLUS,,software,Open,Task,12/04/2017 15:28,
VODPLUS-207,415043,VODPLUS,,software,Open,Sub-task,11/04/2017 12:59,
VODPLUS-206,415042,VODPLUS,,software,Resolved,Sub-task,11/04/2017 12:58,16/05/2017 11:04
VODPLUS-205,415005,VODPLUS,,software,Open,Bug,11/04/2017 12:20,
VODPLUS-204,405050,VODPLUS,,software,Open,Bug,13/03/2017 13:10,
VODPLUS-203,413616,VODPLUS,,software,Resolved,Bug,06/04/2017 16:13,29/08/2017 16:44
VODPLUS-201,408535,VODPLUS,,software,Open,Task,22/03/2017 17:52,
VODPLUS-200,408531,VODPLUS,,software,Open,Task,22/03/2017 17:48,
VODPLUS-199,408042,VODPLUS,,software,In Testing,Task,21/03/2017 12:55,
