Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
MOFSSE-54,74113,MOFSSE,,software,Resolved,Task,22/08/2011 12:12,30/08/2011 17:48
MOFSSE-53,74028,MOFSSE,,software,Resolved,Task,22/08/2011 00:37,06/10/2011 12:12
MOFSSE-52,74014,MOFSSE,,software,Resolved,Task,21/08/2011 18:31,01/09/2011 14:58
MOFSSE-51,74013,MOFSSE,,software,Resolved,Task,21/08/2011 18:22,23/08/2011 14:36
MOFSSE-50,73949,MOFSSE,,software,Resolved,Task,19/08/2011 11:48,20/08/2011 14:20
MOFSSE-49,73794,MOFSSE,,software,Resolved,Task,17/08/2011 16:21,06/10/2011 12:12
MOFSSE-48,73596,MOFSSE,,software,Resolved,Task,15/08/2011 15:08,21/08/2011 18:06
MOFSSE-47,73595,MOFSSE,,software,Resolved,Task,15/08/2011 14:33,27/09/2011 14:46
MOFSSE-46,73488,MOFSSE,,software,Resolved,Task,12/08/2011 11:35,16/08/2011 13:27
MOFSSE-45,72986,MOFSSE,,software,Resolved,Task,08/08/2011 13:50,06/10/2011 12:13
MOFSSE-44,72955,MOFSSE,,software,Resolved,Task,08/08/2011 12:22,09/08/2011 11:10
MOFSSE-43,72657,MOFSSE,,software,Resolved,Task,03/08/2011 11:16,08/08/2011 07:52
MOFSSE-42,72654,MOFSSE,,software,Resolved,Task,03/08/2011 11:11,08/08/2011 07:52
MOFSSE-41,72498,MOFSSE,,software,Resolved,Task,01/08/2011 17:09,08/08/2011 12:14
MOFSSE-40,72436,MOFSSE,,software,Resolved,Task,01/08/2011 10:38,08/08/2011 12:13
MOFSSE-39,71942,MOFSSE,,software,Resolved,Task,25/07/2011 10:34,01/08/2011 12:03
MOFSSE-38,71927,MOFSSE,,software,Resolved,Task,24/07/2011 22:13,12/08/2011 19:30
MOFSSE-37,71925,MOFSSE,,software,Resolved,Task,24/07/2011 22:08,01/08/2011 12:04
MOFSSE-36,71924,MOFSSE,,software,Resolved,Task,24/07/2011 21:46,01/08/2011 12:03
MOFSSE-35,71921,MOFSSE,,software,Resolved,Task,24/07/2011 21:43,01/08/2011 12:03
MOFSSE-34,71919,MOFSSE,,software,Resolved,Task,24/07/2011 21:25,29/07/2011 14:57
MOFSSE-33,71918,MOFSSE,,software,Resolved,Task,24/07/2011 21:20,26/07/2011 12:43
MOFSSE-31,71819,MOFSSE,,software,Resolved,Task,22/07/2011 00:28,22/07/2011 14:22
MOFSSE-30,71818,MOFSSE,,software,Resolved,Task,22/07/2011 00:23,08/08/2011 07:51
MOFSSE-28,67909,MOFSSE,,software,Resolved,Question,19/07/2011 12:14,03/08/2011 10:49
MOFSSE-27,67898,MOFSSE,,software,Resolved,Question,19/07/2011 11:43,03/08/2011 11:14
MOFSSE-26,67829,MOFSSE,,software,Resolved,Question,18/07/2011 15:57,03/08/2011 11:00
MOFSSE-25,67825,MOFSSE,,software,Resolved,Question,18/07/2011 15:29,03/08/2011 11:07
MOFSSE-24,67671,MOFSSE,,software,Resolved,Task,14/07/2011 16:04,22/08/2011 17:05
MOFSSE-23,67669,MOFSSE,,software,Resolved,Task,14/07/2011 16:02,20/08/2011 14:19
MOFSSE-22,67667,MOFSSE,,software,Resolved,Task,14/07/2011 16:01,15/08/2011 14:25
MOFSSE-21,67665,MOFSSE,,software,Resolved,Task,14/07/2011 15:59,12/08/2011 19:30
MOFSSE-20,67663,MOFSSE,,software,Resolved,Task,14/07/2011 15:56,19/08/2011 15:56
MOFSSE-19,67660,MOFSSE,,software,Resolved,Task,14/07/2011 15:53,20/08/2011 14:20
MOFSSE-17,67636,MOFSSE,,software,Resolved,Task,14/07/2011 13:58,25/08/2011 09:29
MOFSSE-16,67631,MOFSSE,,software,Resolved,Task,14/07/2011 13:38,25/08/2011 09:30
MOFSSE-15,67628,MOFSSE,,software,Resolved,Task,14/07/2011 13:36,21/08/2011 18:17
MOFSSE-14,67626,MOFSSE,,software,Resolved,Task,14/07/2011 13:34,09/08/2011 10:37
MOFSSE-13,67623,MOFSSE,,software,Resolved,Task,14/07/2011 13:22,25/07/2011 09:44
MOFSSE-12,67620,MOFSSE,,software,Resolved,Task,14/07/2011 13:12,12/08/2011 19:30
MOFSSE-11,67618,MOFSSE,,software,Resolved,Task,14/07/2011 13:08,25/07/2011 09:44
MOFSSE-10,67564,MOFSSE,,software,Resolved,Task,13/07/2011 13:40,20/07/2011 15:34
MOFSSE-9,67563,MOFSSE,,software,Resolved,Task,13/07/2011 13:39,21/07/2011 16:25
MOFSSE-8,67562,MOFSSE,,software,Resolved,Task,13/07/2011 13:39,18/07/2011 10:53
MOFSSE-7,67561,MOFSSE,,software,Resolved,Bug,13/07/2011 13:38,18/07/2011 10:59
MOFSSE-6,67560,MOFSSE,,software,Resolved,Task,13/07/2011 13:36,13/07/2011 13:49
MOFSSE-5,67559,MOFSSE,,software,Resolved,Task,13/07/2011 13:34,13/07/2011 14:12
MOFSSE-4,67558,MOFSSE,,software,Resolved,Task,13/07/2011 13:33,13/07/2011 14:18
MOFSSE-3,67557,MOFSSE,,software,Resolved,Bug,13/07/2011 13:31,13/07/2011 14:24
MOFSSE-2,67556,MOFSSE,,software,Resolved,Task,13/07/2011 13:30,13/07/2011 13:51
MOFSSE-1,67555,MOFSSE,,software,Resolved,Task,13/07/2011 13:29,13/07/2011 13:50
