Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
XMLBLASTER-57,139150,XMLBLASTER,,software,Closed,Task,10/05/2013 09:22,13/05/2013 14:24
XMLBLASTER-56,98996,XMLBLASTER,,software,Closed,Internal Bug,11/05/2012 12:09,31/05/2012 10:45
XMLBLASTER-55,98995,XMLBLASTER,,software,Closed,Internal Bug,11/05/2012 12:07,21/05/2012 16:58
XMLBLASTER-54,97615,XMLBLASTER,,software,Closed,Sub-task,23/04/2012 16:23,25/04/2012 08:38
XMLBLASTER-53,97614,XMLBLASTER,,software,Closed,Sub-task,23/04/2012 16:22,03/07/2012 11:16
XMLBLASTER-52,97613,XMLBLASTER,,software,Closed,Sub-task,23/04/2012 16:21,03/07/2012 11:16
XMLBLASTER-51,97612,XMLBLASTER,,software,Closed,Sub-task,23/04/2012 16:21,03/07/2012 11:16
XMLBLASTER-50,89967,XMLBLASTER,,software,Closed,Internal Bug,02/02/2012 09:57,06/06/2012 11:53
XMLBLASTER-49,89922,XMLBLASTER,,software,Closed,Internal Bug,01/02/2012 14:35,08/05/2012 08:28
XMLBLASTER-48,89912,XMLBLASTER,,software,Closed,Internal Bug,01/02/2012 13:59,08/05/2012 08:25
XMLBLASTER-46,89886,XMLBLASTER,,software,Closed,Task,01/02/2012 11:51,03/07/2012 11:16
XMLBLASTER-45,58139,XMLBLASTER,,software,Closed,Task,30/05/2011 15:37,03/07/2012 11:16
XMLBLASTER-44,57834,XMLBLASTER,,software,Closed,Internal Bug,26/05/2011 13:31,07/07/2011 22:03
XMLBLASTER-43,56874,XMLBLASTER,,software,Closed,Internal Bug,13/05/2011 08:33,13/05/2011 13:09
XMLBLASTER-42,56793,XMLBLASTER,,software,Closed,Internal Bug,12/05/2011 10:27,12/05/2011 10:37
XMLBLASTER-41,56791,XMLBLASTER,,software,Closed,Internal Bug,12/05/2011 10:22,07/07/2011 22:03
XMLBLASTER-40,56784,XMLBLASTER,,software,Closed,Internal Bug,12/05/2011 09:39,12/05/2011 10:37
XMLBLASTER-39,56783,XMLBLASTER,,software,Closed,Internal Bug,12/05/2011 09:29,12/05/2011 10:37
XMLBLASTER-38,56782,XMLBLASTER,,software,Closed,Internal Bug,12/05/2011 09:14,12/05/2011 09:51
XMLBLASTER-37,56780,XMLBLASTER,,software,Closed,Internal Bug,12/05/2011 09:08,12/05/2011 09:51
XMLBLASTER-36,56751,XMLBLASTER,,software,Closed,Internal Bug,11/05/2011 14:46,07/07/2011 22:03
XMLBLASTER-35,56658,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 16:12,11/05/2011 11:48
XMLBLASTER-34,56656,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 15:59,07/07/2011 22:03
XMLBLASTER-33,56655,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 15:48,10/05/2011 15:58
XMLBLASTER-32,56651,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 15:12,11/05/2011 11:48
XMLBLASTER-31,56650,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 15:10,13/05/2011 10:22
XMLBLASTER-30,56649,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 15:09,11/05/2011 11:46
XMLBLASTER-29,56648,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 15:08,11/05/2011 11:47
XMLBLASTER-28,56646,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 15:06,07/06/2011 23:27
XMLBLASTER-27,56645,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 15:05,11/05/2011 11:48
XMLBLASTER-26,56644,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 15:04,13/05/2011 12:41
XMLBLASTER-25,56641,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 14:58,10/05/2011 15:57
XMLBLASTER-24,56639,XMLBLASTER,,software,Closed,Internal Bug,10/05/2011 14:54,11/05/2011 11:48
XMLBLASTER-23,56632,XMLBLASTER,,software,Closed,Sub-task,10/05/2011 14:37,07/06/2011 23:27
XMLBLASTER-22,56631,XMLBLASTER,,software,Closed,Sub-task,10/05/2011 14:37,10/05/2011 14:52
XMLBLASTER-21,56084,XMLBLASTER,,software,Closed,Sub-task,04/05/2011 08:24,03/06/2011 08:39
XMLBLASTER-20,55948,XMLBLASTER,,software,Closed,Sub-task,29/04/2011 10:07,17/05/2011 17:47
XMLBLASTER-19,55947,XMLBLASTER,,software,Closed,Task,29/04/2011 10:06,07/06/2011 23:27
XMLBLASTER-18,31407,XMLBLASTER,,software,Closed,Task,14/05/2010 10:19,29/03/2011 19:46
