Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
MNMCRNCEMG-682,143591,MNMCRNCEMG,,software,Open,Bug,11/07/2013 07:34,
MNMCRNCEMG-681,143329,MNMCRNCEMG,,software,Open,Bug,08/07/2013 11:17,
MNMCRNCEMG-680,143307,MNMCRNCEMG,,software,Open,Bug,08/07/2013 08:04,
MNMCRNCEMG-679,143111,MNMCRNCEMG,,software,Reopened,Bug,04/07/2013 12:22,
MNMCRNCEMG-678,142982,MNMCRNCEMG,,software,Open,Bug,03/07/2013 11:17,
MNMCRNCEMG-677,142674,MNMCRNCEMG,,software,Open,Bug,28/06/2013 13:53,
MNMCRNCEMG-676,142669,MNMCRNCEMG,,software,Resolved,Bug,28/06/2013 13:43,12/07/2013 16:52
MNMCRNCEMG-675,142435,MNMCRNCEMG,,software,Open,Bug,26/06/2013 09:51,
MNMCRNCEMG-674,142247,MNMCRNCEMG,,software,Open,Bug,24/06/2013 13:07,
MNMCRNCEMG-673,142043,MNMCRNCEMG,,software,Closed,Bug,20/06/2013 12:24,01/07/2013 12:24
MNMCRNCEMG-672,142024,MNMCRNCEMG,,software,Reopened,Bug,20/06/2013 11:56,
MNMCRNCEMG-671,142023,MNMCRNCEMG,,software,Closed,Bug,20/06/2013 11:52,25/06/2013 07:21
MNMCRNCEMG-670,141928,MNMCRNCEMG,,software,Closed,Bug,19/06/2013 12:15,01/07/2013 08:16
MNMCRNCEMG-669,141927,MNMCRNCEMG,,software,Closed,Bug,19/06/2013 12:10,20/06/2013 12:31
MNMCRNCEMG-668,141919,MNMCRNCEMG,,software,Closed,Bug,19/06/2013 11:03,02/07/2013 06:58
MNMCRNCEMG-667,141853,MNMCRNCEMG,,software,Closed,Bug,18/06/2013 15:25,19/06/2013 07:07
MNMCRNCEMG-666,141828,MNMCRNCEMG,,software,Closed,Bug,18/06/2013 11:46,26/06/2013 14:39
MNMCRNCEMG-665,141826,MNMCRNCEMG,,software,Closed,Bug,18/06/2013 11:45,18/06/2013 12:01
MNMCRNCEMG-664,141799,MNMCRNCEMG,,software,Closed,Bug,18/06/2013 09:55,01/07/2013 12:25
MNMCRNCEMG-661,141676,MNMCRNCEMG,,software,Closed,Bug,17/06/2013 10:44,18/06/2013 08:38
MNMCRNCEMG-660,141577,MNMCRNCEMG,,software,Merged,Bug,14/06/2013 09:59,02/07/2013 10:24
MNMCRNCEMG-659,141359,MNMCRNCEMG,,software,Closed,Bug,11/06/2013 14:29,13/06/2013 09:57
MNMCRNCEMG-658,141254,MNMCRNCEMG,,software,Resolved,Bug,10/06/2013 13:45,11/06/2013 15:01
MNMCRNCEMG-657,141111,MNMCRNCEMG,,software,Resolved,Bug,06/06/2013 15:34,12/07/2013 16:53
MNMCRNCEMG-656,141110,MNMCRNCEMG,,software,Open,Bug,06/06/2013 15:32,
MNMCRNCEMG-655,141083,MNMCRNCEMG,,software,Closed,Bug,06/06/2013 11:22,18/06/2013 08:30
MNMCRNCEMG-654,141065,MNMCRNCEMG,,software,Open,Improvement,06/06/2013 08:57,
MNMCRNCEMG-653,141063,MNMCRNCEMG,,software,Open,Task,06/06/2013 08:56,
MNMCRNCEMG-652,140978,MNMCRNCEMG,,software,Closed,Bug,05/06/2013 10:41,20/06/2013 14:33
MNMCRNCEMG-651,140977,MNMCRNCEMG,,software,Resolved,Bug,05/06/2013 10:33,07/06/2013 11:54
MNMCRNCEMG-650,140974,MNMCRNCEMG,,software,Closed,Bug,05/06/2013 10:26,05/06/2013 10:33
MNMCRNCEMG-649,140861,MNMCRNCEMG,,software,Open,Task,04/06/2013 10:26,
MNMCRNCEMG-648,140835,MNMCRNCEMG,,software,Closed,Bug,03/06/2013 16:32,18/06/2013 08:35
MNMCRNCEMG-647,140732,MNMCRNCEMG,,software,Resolved,Bug,03/06/2013 11:31,03/06/2013 12:12
MNMCRNCEMG-646,140729,MNMCRNCEMG,,software,Closed,Bug,03/06/2013 11:21,21/06/2013 14:08
MNMCRNCEMG-645,140637,MNMCRNCEMG,,software,Closed,Bug,31/05/2013 07:31,31/05/2013 11:45
MNMCRNCEMG-644,140502,MNMCRNCEMG,,software,Open,Bug,28/05/2013 18:34,
MNMCRNCEMG-643,140354,MNMCRNCEMG,,software,Closed,Bug,27/05/2013 18:54,28/05/2013 12:28
MNMCRNCEMG-642,140105,MNMCRNCEMG,,software,Closed,Bug,23/05/2013 07:10,18/06/2013 08:37
MNMCRNCEMG-641,140098,MNMCRNCEMG,,software,Closed,Bug,22/05/2013 18:20,23/05/2013 11:32
MNMCRNCEMG-640,139999,MNMCRNCEMG,,software,Closed,Bug,21/05/2013 18:35,22/05/2013 11:25
MNMCRNCEMG-639,140013,MNMCRNCEMG,,software,Closed,Bug,22/05/2013 07:37,18/06/2013 12:26
MNMCRNCEMG-638,139955,MNMCRNCEMG,,software,Closed,Bug,21/05/2013 12:28,22/05/2013 13:50
MNMCRNCEMG-637,139934,MNMCRNCEMG,,software,Closed,Bug,21/05/2013 10:01,23/05/2013 10:49
MNMCRNCEMG-636,139859,MNMCRNCEMG,,software,Closed,Bug,20/05/2013 11:13,03/06/2013 10:49
MNMCRNCEMG-635,139848,MNMCRNCEMG,,software,Closed,Bug,20/05/2013 10:38,21/06/2013 09:07
MNMCRNCEMG-634,139818,MNMCRNCEMG,,software,Closed,Bug,19/05/2013 23:36,27/05/2013 18:30
MNMCRNCEMG-633,139752,MNMCRNCEMG,,software,Closed,Bug,17/05/2013 13:41,28/05/2013 12:26
MNMCRNCEMG-632,139532,MNMCRNCEMG,,software,Closed,Bug,15/05/2013 14:06,27/09/2013 08:49
MNMCRNCEMG-631,139408,MNMCRNCEMG,,software,Closed,Bug,14/05/2013 12:30,17/05/2013 14:28
MNMCRNCEMG-630,139231,MNMCRNCEMG,,software,Closed,Bug,10/05/2013 19:06,15/05/2013 16:53
MNMCRNCEMG-627,139104,MNMCRNCEMG,,software,Closed,Bug,09/05/2013 11:34,28/05/2013 11:41
MNMCRNCEMG-626,138999,MNMCRNCEMG,,software,Closed,Bug,08/05/2013 08:03,26/06/2013 13:07
MNMCRNCEMG-625,138982,MNMCRNCEMG,,software,Closed,Bug,07/05/2013 14:56,18/06/2013 09:20
MNMCRNCEMG-624,138981,MNMCRNCEMG,,software,Closed,Task,07/05/2013 14:55,18/06/2013 08:28
MNMCRNCEMG-623,138456,MNMCRNCEMG,,software,Closed,Bug,25/04/2013 10:28,28/05/2013 11:28
MNMCRNCEMG-622,138393,MNMCRNCEMG,,software,Closed,Bug,24/04/2013 14:05,25/04/2013 07:29
MNMCRNCEMG-621,138328,MNMCRNCEMG,,software,Closed,Bug,24/04/2013 08:49,24/04/2013 11:49
MNMCRNCEMG-620,138205,MNMCRNCEMG,,software,Resolved,Bug,23/04/2013 09:28,05/06/2013 10:36
MNMCRNCEMG-619,138204,MNMCRNCEMG,,software,Closed,Bug,23/04/2013 09:26,04/06/2013 11:36
MNMCRNCEMG-618,137972,MNMCRNCEMG,,software,Closed,Bug,19/04/2013 11:13,18/06/2013 09:09
MNMCRNCEMG-617,137912,MNMCRNCEMG,,software,Closed,Bug,18/04/2013 16:48,20/06/2013 15:00
MNMCRNCEMG-616,137763,MNMCRNCEMG,,software,Closed,Bug,17/04/2013 13:42,09/07/2013 07:46
MNMCRNCEMG-615,137761,MNMCRNCEMG,,software,Closed,Bug,17/04/2013 13:40,18/04/2013 08:53
MNMCRNCEMG-614,137760,MNMCRNCEMG,,software,Closed,Bug,17/04/2013 13:39,18/04/2013 08:57
MNMCRNCEMG-613,137757,MNMCRNCEMG,,software,Resolved,Bug,17/04/2013 13:35,18/04/2013 08:56
MNMCRNCEMG-611,137592,MNMCRNCEMG,,software,Closed,Bug,16/04/2013 11:41,04/06/2013 11:35
MNMCRNCEMG-610,137322,MNMCRNCEMG,,software,Resolved,User Story,12/04/2013 10:19,15/04/2013 13:27
MNMCRNCEMG-609,137318,MNMCRNCEMG,,software,Closed,Bug,12/04/2013 10:07,28/05/2013 11:46
MNMCRNCEMG-608,137317,MNMCRNCEMG,,software,Closed,Bug,12/04/2013 10:05,18/06/2013 08:28
MNMCRNCEMG-607,137182,MNMCRNCEMG,,software,Closed,Bug,11/04/2013 08:07,28/05/2013 11:48
MNMCRNCEMG-606,136927,MNMCRNCEMG,,software,Closed,Bug,08/04/2013 17:08,21/06/2013 12:33
MNMCRNCEMG-605,136916,MNMCRNCEMG,,software,Closed,Bug,08/04/2013 16:39,20/06/2013 14:33
MNMCRNCEMG-604,135928,MNMCRNCEMG,,software,Closed,Bug,27/03/2013 13:02,09/04/2013 14:07
MNMCRNCEMG-603,135569,MNMCRNCEMG,,software,Closed,Sub-task,25/03/2013 16:43,08/04/2013 11:20
