Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
BIR-298,394275,BIR,,software,To Do,Story,14/02/2017 14:28,
BIR-297,394290,BIR,,software,Done,Bug,08/02/2017 10:22,14/02/2017 10:50
BIR-296,394259,BIR,,software,In progress,Story,08/02/2017 09:26,
BIR-295,394202,BIR,,software,To Do,Story,08/02/2017 09:03,
BIR-294,394286,BIR,,software,Done,Bug,08/02/2017 07:58,14/02/2017 09:18
BIR-293,394293,BIR,,software,To Do,Story,07/02/2017 12:44,
BIR-292,394244,BIR,,software,To Do,Bug,07/02/2017 08:36,
BIR-291,394276,BIR,,software,To Do,Task,02/02/2017 09:22,
BIR-290,394225,BIR,,software,To Do,Story,30/01/2017 08:53,
BIR-289,394344,BIR,,software,To Do,Story,20/01/2017 11:57,
BIR-288,394346,BIR,,software,To Do,Story,20/01/2017 11:56,
BIR-287,394319,BIR,,software,To Do,Bug,17/01/2017 16:42,
BIR-286,394285,BIR,,software,Done,Bug,13/01/2017 09:20,15/02/2017 11:27
BIR-285,394323,BIR,,software,Done,Bug,16/12/2016 10:10,15/02/2017 16:15
BIR-284,394338,BIR,,software,Done,Bug,16/12/2016 09:34,17/01/2017 17:13
BIR-283,394347,BIR,,software,To Do,Story,12/12/2016 14:53,
BIR-282,394345,BIR,,software,Done,Story,12/12/2016 13:42,13/12/2016 17:16
BIR-281,394340,BIR,,software,Done,Bug,12/12/2016 08:54,13/12/2016 17:14
BIR-280,394337,BIR,,software,Done,Bug,09/12/2016 15:42,12/12/2016 12:02
BIR-279,394312,BIR,,software,Done,Bug,07/12/2016 16:44,09/12/2016 15:37
BIR-278,394326,BIR,,software,Done,Bug,02/12/2016 11:46,19/12/2016 08:24
BIR-277,394329,BIR,,software,Done,Bug,02/12/2016 11:37,19/12/2016 08:22
BIR-276,394332,BIR,,software,Done,Story,02/12/2016 10:35,17/01/2017 17:13
BIR-275,394328,BIR,,software,Done,Bug,01/12/2016 16:56,09/12/2016 15:29
BIR-274,394334,BIR,,software,Done,Task,01/12/2016 10:26,05/01/2017 10:16
BIR-273,394341,BIR,,software,Done,Story,30/11/2016 16:24,06/12/2016 12:46
BIR-272,394339,BIR,,software,Done,Story,30/11/2016 16:07,09/12/2016 10:29
BIR-271,394336,BIR,,software,Done,Story,30/11/2016 15:58,07/12/2016 17:18
BIR-270,394342,BIR,,software,Done,Bug,30/11/2016 09:29,07/12/2016 12:03
BIR-269,394330,BIR,,software,Done,Task,29/11/2016 15:49,05/12/2016 18:12
BIR-268,394315,BIR,,software,To Do,Bug,29/11/2016 15:25,
BIR-267,394325,BIR,,software,Done,Bug,28/11/2016 15:16,05/12/2016 18:12
BIR-266,394322,BIR,,software,Done,Bug,28/11/2016 10:43,07/12/2016 19:14
BIR-265,394302,BIR,,software,Done,Story,22/11/2016 17:58,24/11/2016 13:35
BIR-264,394327,BIR,,software,Done,Story,22/11/2016 16:40,07/12/2016 11:53
BIR-263,394309,BIR,,software,Done,Story,22/11/2016 16:16,30/11/2016 15:54
BIR-262,394307,BIR,,software,Done,Story,22/11/2016 15:58,07/12/2016 08:44
BIR-261,394283,BIR,,software,Done,Bug,21/11/2016 18:00,25/11/2016 16:00
BIR-260,394287,BIR,,software,Done,Bug,21/11/2016 16:43,21/11/2016 18:08
BIR-259,394320,BIR,,software,Done,Story,21/11/2016 14:49,25/11/2016 16:02
BIR-258,394310,BIR,,software,To Do,Bug,21/11/2016 11:39,
BIR-257,394343,BIR,,software,To Do,Bug,21/11/2016 11:34,
BIR-255,394127,BIR,,software,Done,Bug,21/11/2016 10:33,21/11/2016 14:50
BIR-254,394246,BIR,,software,Done,Bug,21/11/2016 10:19,21/11/2016 12:12
BIR-253,394289,BIR,,software,Done,Bug,21/11/2016 10:11,21/11/2016 12:18
BIR-252,394250,BIR,,software,Done,Bug,21/11/2016 10:04,21/11/2016 12:16
BIR-251,394333,BIR,,software,Done,Bug,18/11/2016 11:00,29/11/2016 12:43
BIR-250,394299,BIR,,software,Done,Bug,17/11/2016 16:01,24/11/2016 13:35
BIR-249,394273,BIR,,software,Done,Bug,17/11/2016 10:31,06/12/2016 14:03
BIR-247,394300,BIR,,software,Done,Bug,16/11/2016 14:42,21/11/2016 18:11
BIR-246,394253,BIR,,software,Done,Bug,16/11/2016 14:31,01/12/2016 14:40
BIR-245,394257,BIR,,software,Done,Bug,15/11/2016 14:42,16/11/2016 14:36
BIR-244,394258,BIR,,software,Done,Story,15/11/2016 14:04,09/12/2016 14:38
BIR-243,394321,BIR,,software,Done,Story,15/11/2016 13:57,01/12/2016 14:39
BIR-241,394213,BIR,,software,Done,Story,15/11/2016 13:41,01/12/2016 14:39
BIR-240,394201,BIR,,software,Done,Story,15/11/2016 13:26,23/11/2016 10:01
BIR-239,394314,BIR,,software,Done,Story,15/11/2016 13:25,13/12/2016 10:08
BIR-238,394331,BIR,,software,Done,Story,15/11/2016 13:21,28/11/2016 10:31
BIR-237,394324,BIR,,software,Done,Story,15/11/2016 13:08,25/11/2016 15:47
BIR-236,394252,BIR,,software,To Do,Story,15/11/2016 13:05,
BIR-235,394316,BIR,,software,Done,Story,15/11/2016 12:54,01/12/2016 14:40
BIR-234,394255,BIR,,software,Done,Story,15/11/2016 12:37,13/12/2016 17:11
BIR-233,394196,BIR,,software,Done,Story,15/11/2016 12:24,21/11/2016 12:19
BIR-232,394115,BIR,,software,Done,Bug,15/11/2016 10:17,15/11/2016 17:42
BIR-231,394090,BIR,,software,Done,Bug,14/11/2016 09:57,16/11/2016 14:27
BIR-230,394281,BIR,,software,Done,Bug,13/11/2016 11:56,17/11/2016 14:25
BIR-229,394151,BIR,,software,Done,Bug,13/11/2016 11:48,14/11/2016 15:53
BIR-228,394159,BIR,,software,Done,Bug,10/11/2016 18:30,13/11/2016 12:41
BIR-227,394104,BIR,,software,Done,Bug,09/11/2016 17:24,13/11/2016 10:51
BIR-226,394291,BIR,,software,Done,Bug,08/11/2016 17:16,23/11/2016 10:01
BIR-225,394298,BIR,,software,Done,Bug,07/11/2016 16:15,13/11/2016 10:20
BIR-224,394269,BIR,,software,Done,Task,07/11/2016 16:05,17/01/2017 17:13
BIR-223,394318,BIR,,software,Done,Task,03/11/2016 10:22,28/11/2016 10:44
BIR-222,394235,BIR,,software,Done,Bug,01/11/2016 18:32,14/11/2016 17:28
BIR-221,394224,BIR,,software,Done,Bug,01/11/2016 17:47,07/11/2016 16:13
BIR-220,394212,BIR,,software,Done,Story,31/10/2016 18:03,01/11/2016 16:29
BIR-219,394188,BIR,,software,Done,Story,31/10/2016 16:43,07/11/2016 15:59
BIR-218,394204,BIR,,software,Done,Story,31/10/2016 16:31,02/11/2016 09:28
BIR-217,394218,BIR,,software,Done,Task,31/10/2016 15:28,01/11/2016 17:25
BIR-216,394262,BIR,,software,Done,Bug,28/10/2016 18:36,07/11/2016 17:32
BIR-215,394248,BIR,,software,Done,Task,28/10/2016 15:37,10/11/2016 09:59
BIR-214,394264,BIR,,software,Done,Bug,28/10/2016 14:23,28/10/2016 17:12
BIR-213,394249,BIR,,software,Done,Task,28/10/2016 14:10,10/11/2016 19:42
BIR-212,394114,BIR,,software,Done,Bug,28/10/2016 09:01,28/10/2016 13:48
BIR-211,394243,BIR,,software,Done,Bug,27/10/2016 19:17,28/10/2016 13:48
BIR-210,394100,BIR,,software,Done,Bug,27/10/2016 19:15,09/11/2016 14:02
BIR-209,394091,BIR,,software,Done,Bug,27/10/2016 11:37,27/10/2016 12:14
BIR-208,394271,BIR,,software,Done,Bug,27/10/2016 10:17,27/10/2016 18:28
BIR-207,394288,BIR,,software,Done,Bug,27/10/2016 10:12,08/11/2016 12:09
BIR-206,394268,BIR,,software,Done,Bug,27/10/2016 09:59,27/10/2016 15:12
BIR-205,394254,BIR,,software,Done,Bug,27/10/2016 09:19,01/11/2016 16:30
BIR-204,394297,BIR,,software,Done,Bug,26/10/2016 17:19,28/10/2016 18:39
BIR-203,394236,BIR,,software,Done,Bug,26/10/2016 16:33,28/10/2016 17:26
BIR-202,394308,BIR,,software,Done,Story,26/10/2016 16:31,30/11/2016 13:37
BIR-201,394317,BIR,,software,Done,Story,26/10/2016 15:45,07/11/2016 17:44
BIR-200,394230,BIR,,software,Done,Bug,26/10/2016 13:44,27/10/2016 18:32
BIR-199,394219,BIR,,software,Done,Bug,26/10/2016 13:42,01/11/2016 17:51
BIR-198,394101,BIR,,software,Done,Bug,26/10/2016 09:18,18/11/2016 14:30
BIR-197,394098,BIR,,software,Done,Bug,26/10/2016 09:15,27/10/2016 15:27
BIR-196,394087,BIR,,software,Done,Bug,26/10/2016 09:00,02/11/2016 15:56
BIR-195,394242,BIR,,software,Done,Bug,26/10/2016 08:49,27/10/2016 18:32
BIR-194,394294,BIR,,software,Done,Story,25/10/2016 17:57,07/11/2016 16:50
BIR-193,394272,BIR,,software,Done,Story,25/10/2016 17:06,11/11/2016 10:12
BIR-191,394238,BIR,,software,Done,Story,25/10/2016 16:59,14/11/2016 17:53
BIR-190,394237,BIR,,software,Done,Story,25/10/2016 16:57,14/11/2016 17:52
BIR-189,394292,BIR,,software,Done,Story,25/10/2016 16:53,23/11/2016 10:01
BIR-188,394280,BIR,,software,Done,Story,25/10/2016 16:51,11/11/2016 08:56
BIR-187,394274,BIR,,software,Done,Story,25/10/2016 16:46,07/11/2016 17:57
BIR-186,394232,BIR,,software,Done,Bug,24/10/2016 17:27,27/10/2016 14:47
BIR-185,394229,BIR,,software,Done,Task,24/10/2016 10:49,10/11/2016 15:09
BIR-184,394195,BIR,,software,Done,Task,24/10/2016 10:47,09/11/2016 09:17
BIR-183,394096,BIR,,software,Done,Bug,21/10/2016 17:43,24/10/2016 09:20
