Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
PIECH-164,145796,PIECH,,software,Open,Sub-task,09/08/2013 09:12,
PIECH-163,145719,PIECH,,software,Open,Sub-task,08/08/2013 10:48,
PIECH-162,145489,PIECH,,software,Resolved,Sub-task,05/08/2013 13:37,05/08/2013 13:38
PIECH-161,145433,PIECH,,software,Resolved,Sub-task,02/08/2013 18:39,19/08/2013 13:33
PIECH-160,145396,PIECH,,software,Resolved,Bug,02/08/2013 11:37,02/08/2013 12:06
PIECH-159,145368,PIECH,,software,Resolved,Bug,02/08/2013 00:38,02/08/2013 16:46
PIECH-158,145367,PIECH,,software,Open,Bug,02/08/2013 00:36,
PIECH-157,145366,PIECH,,software,Resolved,Bug,02/08/2013 00:35,02/08/2013 16:46
PIECH-156,145365,PIECH,,software,Resolved,Bug,02/08/2013 00:33,05/08/2013 10:44
PIECH-155,145364,PIECH,,software,Resolved,Bug,02/08/2013 00:32,02/08/2013 16:46
PIECH-154,145363,PIECH,,software,Resolved,Bug,02/08/2013 00:22,02/08/2013 13:02
PIECH-153,145362,PIECH,,software,Resolved,Bug,02/08/2013 00:20,02/08/2013 16:48
PIECH-152,145361,PIECH,,software,Resolved,Bug,02/08/2013 00:19,02/08/2013 12:05
PIECH-151,145360,PIECH,,software,Resolved,Bug,01/08/2013 23:28,02/08/2013 18:32
PIECH-150,145307,PIECH,,software,Resolved,Sub-task,01/08/2013 12:58,01/08/2013 14:06
PIECH-149,145203,PIECH,,software,Resolved,Bug,31/07/2013 12:37,31/07/2013 16:09
PIECH-148,145141,PIECH,,software,Resolved,Sub-task,30/07/2013 17:22,02/08/2013 09:52
PIECH-147,145063,PIECH,,software,Resolved,Sub-task,30/07/2013 13:15,01/08/2013 14:07
PIECH-146,144815,PIECH,,software,Resolved,Sub-task,26/07/2013 12:13,26/07/2013 14:16
PIECH-145,144756,PIECH,,software,Resolved,Sub-task,25/07/2013 23:59,31/07/2013 11:20
PIECH-144,144755,PIECH,,software,Resolved,Sub-task,25/07/2013 23:58,31/07/2013 11:20
PIECH-143,144754,PIECH,,software,Open,Sub-task,25/07/2013 23:43,
PIECH-142,144753,PIECH,,software,Resolved,Sub-task,25/07/2013 23:38,26/07/2013 10:10
PIECH-141,144752,PIECH,,software,Resolved,Sub-task,25/07/2013 23:36,26/07/2013 10:21
PIECH-140,144751,PIECH,,software,Resolved,Sub-task,25/07/2013 23:34,01/08/2013 14:07
PIECH-139,144489,PIECH,,software,Resolved,Sub-task,22/07/2013 17:12,26/07/2013 12:14
PIECH-138,144432,PIECH,,software,Resolved,Sub-task,22/07/2013 11:49,23/07/2013 07:58
PIECH-137,144329,PIECH,,software,Resolved,Sub-task,19/07/2013 12:51,20/07/2013 15:21
PIECH-136,144325,PIECH,,software,Resolved,Sub-task,19/07/2013 12:42,20/07/2013 14:58
PIECH-135,144315,PIECH,,software,Resolved,Sub-task,19/07/2013 11:29,23/07/2013 13:35
PIECH-134,144305,PIECH,,software,Closed,Sub-task,19/07/2013 10:02,20/07/2013 23:00
PIECH-133,144296,PIECH,,software,Resolved,Sub-task,19/07/2013 08:52,23/07/2013 12:04
PIECH-132,144294,PIECH,,software,Resolved,Sub-task,19/07/2013 08:50,23/07/2013 14:30
PIECH-131,144293,PIECH,,software,Resolved,Sub-task,19/07/2013 08:47,24/07/2013 10:53
PIECH-130,144292,PIECH,,software,Resolved,Sub-task,19/07/2013 08:45,22/07/2013 14:17
PIECH-129,144063,PIECH,,software,Closed,Sub-task,16/07/2013 20:24,20/07/2013 22:59
PIECH-128,143972,PIECH,,software,Closed,Sub-task,16/07/2013 09:19,19/07/2013 08:41
PIECH-127,143906,PIECH,,software,Resolved,Sub-task,15/07/2013 14:29,15/07/2013 18:40
PIECH-126,143879,PIECH,,software,Resolved,Sub-task,15/07/2013 13:22,16/07/2013 14:49
PIECH-125,143805,PIECH,,software,Resolved,Sub-task,15/07/2013 10:47,16/07/2013 12:25
PIECH-124,143792,PIECH,,software,Resolved,Sub-task,15/07/2013 10:10,15/07/2013 14:12
PIECH-123,143791,PIECH,,software,Resolved,Sub-task,15/07/2013 10:08,16/07/2013 09:26
PIECH-122,143790,PIECH,,software,Closed,Sub-task,15/07/2013 10:04,16/07/2013 13:11
PIECH-121,143789,PIECH,,software,Closed,Sub-task,15/07/2013 10:02,20/07/2013 22:57
PIECH-120,143787,PIECH,,software,Resolved,Sub-task,15/07/2013 09:58,16/07/2013 12:31
PIECH-119,143768,PIECH,,software,Resolved,Sub-task,13/07/2013 01:23,16/07/2013 08:36
PIECH-118,143743,PIECH,,software,Resolved,Sub-task,12/07/2013 16:16,12/07/2013 20:14
PIECH-117,143721,PIECH,,software,Resolved,Sub-task,12/07/2013 15:50,12/07/2013 20:14
PIECH-116,143714,PIECH,,software,Resolved,Sub-task,12/07/2013 15:13,12/07/2013 16:07
PIECH-115,143713,PIECH,,software,Resolved,Sub-task,12/07/2013 15:09,16/07/2013 12:31
PIECH-114,143710,PIECH,,software,Resolved,Sub-task,12/07/2013 14:33,15/07/2013 14:09
PIECH-113,143701,PIECH,,software,Resolved,Sub-task,12/07/2013 13:57,12/07/2013 20:15
PIECH-112,143700,PIECH,,software,Resolved,Sub-task,12/07/2013 13:46,16/07/2013 14:49
PIECH-111,143669,PIECH,,software,Closed,Sub-task,12/07/2013 00:17,15/07/2013 11:32
PIECH-110,143668,PIECH,,software,Closed,Sub-task,12/07/2013 00:15,15/07/2013 11:32
PIECH-109,143657,PIECH,,software,Resolved,Sub-task,11/07/2013 16:27,16/07/2013 12:28
PIECH-108,143638,PIECH,,software,Resolved,Sub-task,11/07/2013 14:42,15/07/2013 18:51
PIECH-107,143615,PIECH,,software,Resolved,Sub-task,11/07/2013 11:32,15/07/2013 19:09
PIECH-106,143590,PIECH,,software,Closed,Sub-task,10/07/2013 23:39,15/07/2013 11:30
PIECH-105,143579,PIECH,,software,Resolved,Sub-task,10/07/2013 15:22,12/07/2013 22:56
PIECH-104,143571,PIECH,,software,Resolved,Bug,10/07/2013 14:48,16/07/2013 12:31
PIECH-103,143568,PIECH,,software,Resolved,Sub-task,10/07/2013 14:46,16/07/2013 14:09
PIECH-102,143567,PIECH,,software,Resolved,Sub-task,10/07/2013 14:43,10/07/2013 15:18
PIECH-101,143556,PIECH,,software,Resolved,Sub-task,10/07/2013 13:54,12/07/2013 13:15
PIECH-100,143554,PIECH,,software,Resolved,Sub-task,10/07/2013 13:44,15/07/2013 14:10
PIECH-99,143549,PIECH,,software,Closed,Sub-task,10/07/2013 13:40,15/07/2013 11:27
PIECH-98,143533,PIECH,,software,Resolved,Sub-task,10/07/2013 11:59,10/07/2013 22:32
PIECH-97,143479,PIECH,,software,Closed,Sub-task,09/07/2013 19:05,10/07/2013 14:59
PIECH-96,143455,PIECH,,software,Resolved,Sub-task,09/07/2013 14:38,12/07/2013 12:58
PIECH-95,143412,PIECH,,software,Resolved,Sub-task,09/07/2013 07:35,12/07/2013 13:37
PIECH-94,143411,PIECH,,software,Resolved,Sub-task,09/07/2013 07:31,10/07/2013 14:17
PIECH-93,143409,PIECH,,software,Resolved,Sub-task,09/07/2013 07:30,09/07/2013 17:41
PIECH-92,143408,PIECH,,software,Resolved,Sub-task,09/07/2013 07:25,12/07/2013 13:36
PIECH-91,143351,PIECH,,software,Resolved,Sub-task,08/07/2013 14:04,09/07/2013 10:19
PIECH-90,143350,PIECH,,software,Closed,Sub-task,08/07/2013 14:02,10/07/2013 15:24
PIECH-89,143347,PIECH,,software,Resolved,Sub-task,08/07/2013 13:58,09/07/2013 10:17
PIECH-88,143231,PIECH,,software,Closed,Sub-task,05/07/2013 12:56,05/07/2013 22:42
PIECH-87,143211,PIECH,,software,Resolved,Sub-task,05/07/2013 10:17,09/07/2013 07:41
PIECH-86,143201,PIECH,,software,Resolved,Sub-task,05/07/2013 09:37,09/07/2013 10:17
PIECH-85,143195,PIECH,,software,Closed,Sub-task,05/07/2013 08:54,10/07/2013 14:59
PIECH-84,143181,PIECH,,software,Closed,Sub-task,04/07/2013 23:26,10/07/2013 14:53
PIECH-83,143125,PIECH,,software,Resolved,Sub-task,04/07/2013 13:53,05/07/2013 12:10
PIECH-82,143040,PIECH,,software,Resolved,Sub-task,03/07/2013 14:37,06/07/2013 10:10
PIECH-81,143038,PIECH,,software,Resolved,Sub-task,03/07/2013 14:34,06/07/2013 10:10
PIECH-80,143033,PIECH,,software,Resolved,Sub-task,03/07/2013 14:28,06/07/2013 10:10
PIECH-79,143032,PIECH,,software,Resolved,Sub-task,03/07/2013 14:27,05/07/2013 11:42
PIECH-78,143016,PIECH,,software,Closed,Sub-task,03/07/2013 12:39,04/07/2013 14:27
PIECH-77,142983,PIECH,,software,Resolved,Sub-task,03/07/2013 11:17,04/07/2013 08:49
PIECH-76,142978,PIECH,,software,Resolved,Sub-task,03/07/2013 11:06,09/07/2013 11:17
PIECH-75,142974,PIECH,,software,Resolved,Sub-task,03/07/2013 10:56,03/07/2013 13:18
PIECH-74,142946,PIECH,,software,Closed,Sub-task,02/07/2013 16:34,10/07/2013 14:52
PIECH-73,142889,PIECH,,software,Resolved,Sub-task,02/07/2013 11:08,12/07/2013 12:50
PIECH-72,142873,PIECH,,software,Resolved,Sub-task,02/07/2013 10:01,10/07/2013 14:50
PIECH-71,142872,PIECH,,software,Resolved,Sub-task,02/07/2013 10:00,03/07/2013 12:48
PIECH-70,142871,PIECH,,software,Resolved,Sub-task,02/07/2013 09:58,09/07/2013 11:17
PIECH-69,142870,PIECH,,software,Resolved,Sub-task,02/07/2013 09:56,09/07/2013 10:18
PIECH-68,142869,PIECH,,software,Resolved,Sub-task,02/07/2013 09:55,09/07/2013 17:06
