Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
HEXCTPMTC-820,718425,HEXCTPMTC,,software,Open,Task,05/05/2021 14:30,
HEXCTPMTC-819,671007,HEXCTPMTC,,software,Closed,Story,15/04/2020 10:45,
HEXCTPMTC-818,667133,HEXCTPMTC,,software,In progress,Task,13/03/2020 11:03,
HEXCTPMTC-817,665573,HEXCTPMTC,,software,Closed,Test,04/03/2020 10:06,23/06/2020 10:51
HEXCTPMTC-816,665217,HEXCTPMTC,,software,Accepted,Task,02/03/2020 13:25,03/03/2020 08:58
HEXCTPMTC-815,665216,HEXCTPMTC,,software,Accepted,Task,02/03/2020 13:24,03/03/2020 06:34
HEXCTPMTC-814,659882,HEXCTPMTC,,software,Accepted,Bug,29/01/2020 10:22,06/02/2020 08:51
HEXCTPMTC-813,658717,HEXCTPMTC,,software,Ready for Testing,Task,21/01/2020 10:48,
HEXCTPMTC-812,658570,HEXCTPMTC,,software,Accepted,Task,20/01/2020 15:11,18/03/2020 10:17
HEXCTPMTC-811,657987,HEXCTPMTC,,software,Accepted,Task,16/01/2020 12:10,31/01/2020 15:08
HEXCTPMTC-810,656444,HEXCTPMTC,,software,Open,Task,07/01/2020 14:08,
HEXCTPMTC-809,656442,HEXCTPMTC,,software,Accepted,Task,07/01/2020 14:06,03/02/2020 08:56
HEXCTPMTC-808,655159,HEXCTPMTC,,software,Accepted,Bug,20/12/2019 09:39,24/12/2019 11:35
HEXCTPMTC-807,652571,HEXCTPMTC,,software,Accepted,Task,04/12/2019 12:26,18/12/2019 13:16
HEXCTPMTC-806,651944,HEXCTPMTC,,software,Closed,Test,02/12/2019 10:51,23/06/2020 10:51
HEXCTPMTC-805,651137,HEXCTPMTC,,software,Accepted,Task,27/11/2019 12:58,27/11/2019 13:45
HEXCTPMTC-804,651054,HEXCTPMTC,,software,Accepted,Task,27/11/2019 10:59,27/11/2019 13:10
HEXCTPMTC-803,650291,HEXCTPMTC,,software,Closed,Bug,22/11/2019 14:30,04/12/2019 14:22
HEXCTPMTC-802,650288,HEXCTPMTC,,software,Closed,Bug,22/11/2019 14:27,27/11/2019 10:59
HEXCTPMTC-801,650286,HEXCTPMTC,,software,Closed,Bug,22/11/2019 14:26,24/12/2019 10:17
HEXCTPMTC-800,649476,HEXCTPMTC,,software,Accepted,Bug,19/11/2019 15:55,29/11/2019 13:59
HEXCTPMTC-799,649108,HEXCTPMTC,,software,Accepted,Task,18/11/2019 10:34,27/11/2019 13:04
HEXCTPMTC-798,648673,HEXCTPMTC,,software,Accepted,Bug,14/11/2019 13:43,05/12/2019 12:06
