Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
AMA-795,412703,AMA,,software,Tested,Task,04/04/2017 17:40,
AMA-794,412699,AMA,,software,Tested,Task,04/04/2017 17:16,
AMA-793,410783,AMA,,software,Open,Task,30/03/2017 14:27,
AMA-792,404069,AMA,,software,Reviewed,Bug,09/03/2017 11:57,
AMA-791,402911,AMA,,software,Reviewed,Bug,06/03/2017 15:01,
AMA-790,401736,AMA,,software,Tested,Bug,02/03/2017 13:07,
AMA-789,391016,AMA,,software,Reviewed,Bug,07/02/2017 13:57,
AMA-788,390932,AMA,,software,Reviewed,Bug,07/02/2017 12:16,
AMA-787,390930,AMA,,software,Reviewed,Bug,07/02/2017 12:09,
AMA-786,390756,AMA,,software,Done,Story,06/02/2017 18:10,23/03/2017 11:04
AMA-785,390754,AMA,,software,Done,Story,06/02/2017 18:06,23/03/2017 11:03
AMA-784,390752,AMA,,software,Done,Story,06/02/2017 18:03,23/03/2017 11:04
AMA-783,390751,AMA,,software,Done,Story,06/02/2017 18:00,23/03/2017 11:04
AMA-782,389867,AMA,,software,Done,Story,02/02/2017 16:36,23/03/2017 11:03
AMA-781,389866,AMA,,software,Done,Story,02/02/2017 16:35,23/03/2017 11:02
AMA-780,386039,AMA,,software,Done,Story,26/01/2017 11:57,
AMA-779,379054,AMA,,software,Tested,Bug,13/01/2017 10:59,
AMA-778,379007,AMA,,software,Tested,Bug,13/01/2017 09:32,
AMA-777,378996,AMA,,software,Tested,Bug,13/01/2017 09:16,
AMA-776,378897,AMA,,software,Tested,Bug,12/01/2017 15:18,
AMA-775,378880,AMA,,software,Tested,Bug,12/01/2017 14:52,
AMA-774,378842,AMA,,software,Tested,Bug,12/01/2017 14:05,
AMA-773,378815,AMA,,software,Tested,Bug,12/01/2017 13:26,
AMA-772,378802,AMA,,software,Tested,Bug,12/01/2017 12:58,
AMA-771,378793,AMA,,software,Tested,Bug,12/01/2017 12:45,
AMA-770,378701,AMA,,software,Tested,Bug,12/01/2017 10:05,
AMA-769,378488,AMA,,software,Tested,Sub-task,11/01/2017 13:58,
AMA-768,378487,AMA,,software,Tested,Sub-task,11/01/2017 13:56,
AMA-767,378367,AMA,,software,Tested,Task,11/01/2017 11:00,
AMA-766,378366,AMA,,software,Tested,Bug,11/01/2017 11:00,
AMA-765,377439,AMA,,software,Open,Story,09/01/2017 12:08,
AMA-764,377409,AMA,,software,Open,Story,09/01/2017 11:29,
AMA-763,377373,AMA,,software,Tested,Task,09/01/2017 10:23,
AMA-762,377371,AMA,,software,Tested,Task,09/01/2017 10:23,
AMA-761,377343,AMA,,software,Tested,Task,09/01/2017 09:45,
AMA-760,377340,AMA,,software,Open,Task,09/01/2017 09:43,
AMA-759,377304,AMA,,software,Tested,Task,09/01/2017 07:29,
AMA-758,377240,AMA,,software,Open,Task,05/01/2017 16:10,
AMA-757,377234,AMA,,software,Open,Task,05/01/2017 16:05,
AMA-756,376898,AMA,,software,Tested,Bug,04/01/2017 15:53,
AMA-755,376873,AMA,,software,Done,Bug,04/01/2017 15:41,
AMA-754,376843,AMA,,software,Tested,Bug,04/01/2017 15:14,
AMA-753,376771,AMA,,software,Done,Bug,04/01/2017 13:03,
AMA-752,376759,AMA,,software,Tested,Bug,04/01/2017 12:33,
AMA-751,376717,AMA,,software,Tested,Bug,04/01/2017 11:31,
AMA-750,376699,AMA,,software,Tested,Sub-Task,04/01/2017 11:24,
AMA-749,376698,AMA,,software,Tested,Sub-Task,04/01/2017 11:23,
AMA-748,376697,AMA,,software,Open,Bug,04/01/2017 11:23,
AMA-747,376167,AMA,,software,Tested,Task,03/01/2017 07:27,
AMA-746,376129,AMA,,software,Tested,Task,02/01/2017 17:14,
AMA-745,375947,AMA,,software,Done,Bug,02/01/2017 13:01,
