Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
EZCALLINT-132,167610,EZCALLINT,,software,Closed,Bug,04/06/2014 07:50,04/06/2014 08:18
EZCALLINT-131,167609,EZCALLINT,,software,Closed,Bug,04/06/2014 07:48,04/06/2014 08:18
EZCALLINT-130,167608,EZCALLINT,,software,Closed,Bug,04/06/2014 07:46,04/06/2014 07:59
EZCALLINT-129,166692,EZCALLINT,,software,Closed,Task,22/05/2014 09:12,27/05/2014 07:49
EZCALLINT-128,166592,EZCALLINT,,software,Closed,Task,21/05/2014 08:24,27/05/2014 09:10
EZCALLINT-127,166591,EZCALLINT,,software,Closed,Task,21/05/2014 08:20,28/05/2014 09:42
EZCALLINT-126,166590,EZCALLINT,,software,Closed,Test,21/05/2014 08:17,27/05/2014 10:05
EZCALLINT-125,166302,EZCALLINT,,software,Closed,Question,16/05/2014 00:07,30/05/2014 11:17
EZCALLINT-124,166301,EZCALLINT,,software,Closed,Question,16/05/2014 00:02,30/05/2014 11:17
EZCALLINT-123,166300,EZCALLINT,,software,Closed,Improvement,15/05/2014 23:47,28/05/2014 09:13
EZCALLINT-122,166298,EZCALLINT,,software,Closed,Improvement,15/05/2014 23:34,22/05/2014 12:50
EZCALLINT-121,166297,EZCALLINT,,software,Closed,Improvement,15/05/2014 23:30,22/05/2014 12:39
EZCALLINT-120,166041,EZCALLINT,,software,Closed,Task,13/05/2014 07:42,30/05/2014 11:17
EZCALLINT-119,166039,EZCALLINT,,software,Closed,Bug,12/05/2014 21:51,14/05/2014 08:22
EZCALLINT-118,165880,EZCALLINT,,software,Closed,Bug,09/05/2014 22:26,19/05/2014 12:53
EZCALLINT-117,164746,EZCALLINT,,software,Resolved,Task,23/04/2014 12:38,27/06/2014 12:44
EZCALLINT-116,162315,EZCALLINT,,software,Closed,Task,24/03/2014 12:52,27/06/2014 12:35
EZCALLINT-115,162252,EZCALLINT,,software,Closed,Task,24/03/2014 08:52,24/03/2014 08:53
EZCALLINT-114,158525,EZCALLINT,,software,Closed,Task,05/02/2014 11:04,15/05/2014 23:22
EZCALLINT-113,158000,EZCALLINT,,software,Closed,Bug,30/01/2014 09:11,27/06/2014 12:43
EZCALLINT-112,157586,EZCALLINT,,software,Closed,Task,23/01/2014 13:47,31/01/2014 11:06
EZCALLINT-111,156967,EZCALLINT,,software,Resolved,Task,14/01/2014 10:36,16/01/2014 10:37
EZCALLINT-110,156906,EZCALLINT,,software,Closed,Sub-task,13/01/2014 12:45,23/01/2015 18:05
EZCALLINT-109,156883,EZCALLINT,,software,Closed,Task,13/01/2014 08:28,15/01/2014 14:18
EZCALLINT-108,156850,EZCALLINT,,software,Resolved,Task,10/01/2014 14:40,16/01/2014 08:02
EZCALLINT-106,156763,EZCALLINT,,software,Resolved,Task,09/01/2014 15:58,22/01/2014 15:01
EZCALLINT-105,156743,EZCALLINT,,software,Closed,Task,09/01/2014 14:35,23/01/2014 15:14
EZCALLINT-104,156740,EZCALLINT,,software,Closed,Task,09/01/2014 14:14,14/03/2014 10:56
EZCALLINT-103,156498,EZCALLINT,,software,Open,Task,07/01/2014 08:18,
EZCALLINT-102,156481,EZCALLINT,,software,Closed,Task,03/01/2014 13:40,15/05/2014 23:22
EZCALLINT-101,156480,EZCALLINT,,software,Closed,Task,03/01/2014 13:37,15/05/2014 23:22
EZCALLINT-100,156479,EZCALLINT,,software,Resolved,Task,03/01/2014 13:32,12/05/2014 15:34
EZCALLINT-99,156473,EZCALLINT,,software,Resolved,Task,03/01/2014 12:41,13/01/2014 08:36
EZCALLINT-98,156472,EZCALLINT,,software,Closed,Task,03/01/2014 12:39,23/01/2014 15:15
EZCALLINT-97,156471,EZCALLINT,,software,Closed,Task,03/01/2014 12:07,14/03/2014 10:58
EZCALLINT-96,156452,EZCALLINT,,software,Closed,Sub-task,02/01/2014 10:57,08/01/2014 12:50
