Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
DBNET-129,162772,DBNET,,software,Closed,Sub-task,28/03/2014 13:55,28/03/2014 14:55
DBNET-128,162422,DBNET,,software,Resolved,Sub-task,25/03/2014 11:59,25/03/2014 13:10
DBNET-127,161998,DBNET,,software,Closed,Sub-task,19/03/2014 13:17,19/03/2014 15:37
DBNET-126,161824,DBNET,,software,Closed,Task,17/03/2014 17:10,29/09/2014 11:32
DBNET-125,161642,DBNET,,software,Closed,Sub-task,14/03/2014 10:42,14/03/2014 10:46
DBNET-124,161555,DBNET,,software,Closed,Sub-task,13/03/2014 13:11,13/03/2014 13:55
DBNET-123,161554,DBNET,,software,Closed,Sub-task,13/03/2014 13:10,13/03/2014 13:48
DBNET-122,161217,DBNET,,software,Closed,Sub-task,10/03/2014 13:31,10/03/2014 16:17
DBNET-121,161152,DBNET,,software,Closed,Sub-task,07/03/2014 18:20,26/03/2014 09:10
DBNET-120,161151,DBNET,,software,Resolved,Sub-task,07/03/2014 18:19,10/03/2014 13:20
DBNET-119,161150,DBNET,,software,Resolved,Sub-task,07/03/2014 18:17,26/03/2014 12:28
DBNET-118,160933,DBNET,,software,Resolved,Sub-task,05/03/2014 12:22,05/03/2014 15:20
DBNET-117,160923,DBNET,,software,Resolved,Sub-task,05/03/2014 10:55,26/03/2014 12:27
DBNET-116,160851,DBNET,,software,Resolved,Sub-task,04/03/2014 13:49,26/03/2014 12:26
DBNET-115,160757,DBNET,,software,Closed,Sub-task,03/03/2014 17:01,29/09/2014 11:24
DBNET-114,160545,DBNET,,software,Closed,Sub-task,28/02/2014 13:58,28/02/2014 15:52
DBNET-113,160544,DBNET,,software,Closed,Sub-task,28/02/2014 13:57,28/02/2014 14:46
DBNET-112,160480,DBNET,,software,Resolved,Sub-task,28/02/2014 09:59,05/03/2014 10:16
DBNET-111,160446,DBNET,,software,Closed,Sub-task,27/02/2014 15:08,29/09/2014 11:29
DBNET-110,160428,DBNET,,software,Reopened,Sub-task,27/02/2014 13:50,
DBNET-109,160383,DBNET,,software,Resolved,Sub-task,27/02/2014 11:43,26/03/2014 12:25
DBNET-108,160377,DBNET,,software,Closed,Sub-task,27/02/2014 11:25,29/09/2014 11:29
DBNET-107,160289,DBNET,,software,Closed,Sub-task,26/02/2014 13:15,26/02/2014 17:09
DBNET-106,160275,DBNET,,software,Closed,Sub-task,26/02/2014 12:18,28/02/2014 11:44
DBNET-105,160268,DBNET,,software,Closed,Sub-task,26/02/2014 12:00,26/02/2014 13:04
DBNET-104,160246,DBNET,,software,Closed,Sub-task,26/02/2014 09:44,26/02/2014 11:03
DBNET-103,160222,DBNET,,software,Closed,Sub-task,25/02/2014 17:15,27/02/2014 11:44
DBNET-102,160205,DBNET,,software,Closed,Sub-task,25/02/2014 16:13,03/03/2014 13:42
DBNET-101,160159,DBNET,,software,Open,Task,25/02/2014 14:40,
DBNET-100,160152,DBNET,,software,Closed,Sub-task,25/02/2014 14:14,26/02/2014 09:49
DBNET-99,160071,DBNET,,software,Closed,Sub-task,24/02/2014 15:11,25/02/2014 14:05
DBNET-98,160070,DBNET,,software,Closed,Sub-task,24/02/2014 15:11,26/02/2014 11:02
DBNET-97,160069,DBNET,,software,Resolved,Sub-task,24/02/2014 15:06,25/02/2014 09:10
DBNET-96,160021,DBNET,,software,Closed,CR,24/02/2014 11:38,29/09/2014 11:34
DBNET-95,159969,DBNET,,software,Closed,Sub-task,21/02/2014 17:47,24/02/2014 12:03
DBNET-94,159931,DBNET,,software,Closed,Sub-task,21/02/2014 13:51,21/02/2014 14:03
DBNET-93,159910,DBNET,,software,Closed,Sub-task,21/02/2014 13:19,25/02/2014 09:11
DBNET-92,159909,DBNET,,software,Closed,Sub-task,21/02/2014 13:13,21/02/2014 14:28
DBNET-91,159888,DBNET,,software,Closed,Sub-task,21/02/2014 10:27,11/03/2014 11:33
