Issue key,Issue id,Project key,Column1,Project type,Status,Issue Type,Created,Resolved
ONETVOD30CC-37,202161,ONETVOD30CC,,software,Closed,Bug,20/07/2015 15:42,10/08/2015 11:49
ONETVOD30CC-36,202141,ONETVOD30CC,,software,Closed,Bug,20/07/2015 14:02,22/07/2015 10:56
ONETVOD30CC-35,202140,ONETVOD30CC,,software,Closed,Bug,20/07/2015 14:01,04/08/2015 10:51
ONETVOD30CC-34,202139,ONETVOD30CC,,software,Closed,Bug,20/07/2015 14:01,22/07/2015 10:53
ONETVOD30CC-33,202138,ONETVOD30CC,,software,Closed,Bug,20/07/2015 14:00,22/07/2015 08:22
ONETVOD30CC-32,202137,ONETVOD30CC,,software,Closed,Bug,20/07/2015 13:59,22/07/2015 10:56
ONETVOD30CC-31,202136,ONETVOD30CC,,software,Closed,Bug,20/07/2015 13:57,22/07/2015 08:33
ONETVOD30CC-30,201672,ONETVOD30CC,,software,Closed,Bug,14/07/2015 10:43,21/07/2015 14:56
ONETVOD30CC-29,200138,ONETVOD30CC,,software,Resolved,Bug,26/06/2015 09:30,26/06/2015 09:30
ONETVOD30CC-28,197938,ONETVOD30CC,,software,Closed,Bug,03/06/2015 13:07,03/06/2015 13:25
ONETVOD30CC-27,197933,ONETVOD30CC,,software,Closed,Bug,03/06/2015 12:23,14/07/2015 10:29
ONETVOD30CC-26,197774,ONETVOD30CC,,software,Resolved,Task,02/06/2015 11:13,03/06/2015 10:06
ONETVOD30CC-25,197242,ONETVOD30CC,,software,Resolved,Task,28/05/2015 10:59,24/06/2015 08:42
ONETVOD30CC-24,196720,ONETVOD30CC,,software,Resolved,Task,22/05/2015 14:10,02/10/2015 10:08
ONETVOD30CC-23,195876,ONETVOD30CC,,software,Resolved,Task,13/05/2015 10:01,06/07/2015 11:05
ONETVOD30CC-22,195840,ONETVOD30CC,,software,Resolved,Bug,13/05/2015 06:49,13/10/2015 11:40
ONETVOD30CC-21,194678,ONETVOD30CC,,software,Closed,Question,29/04/2015 13:14,20/07/2015 07:13
ONETVOD30CC-20,194671,ONETVOD30CC,,software,Closed,Task,29/04/2015 12:59,20/07/2015 07:12
ONETVOD30CC-19,194670,ONETVOD30CC,,software,Closed,Task,29/04/2015 12:55,20/07/2015 07:12
ONETVOD30CC-18,191142,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:54,29/05/2015 11:16
ONETVOD30CC-17,191141,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:53,30/06/2015 08:21
ONETVOD30CC-16,191140,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:53,10/06/2015 11:42
ONETVOD30CC-15,191139,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:53,25/06/2015 07:22
ONETVOD30CC-14,191138,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:53,24/06/2015 12:27
ONETVOD30CC-13,191137,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:52,08/06/2015 09:14
ONETVOD30CC-12,191136,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:52,09/06/2015 10:30
ONETVOD30CC-11,191135,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:52,13/05/2015 06:48
ONETVOD30CC-10,191134,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:52,09/07/2015 10:09
ONETVOD30CC-9,191133,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:51,13/05/2015 06:47
ONETVOD30CC-8,191132,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:51,02/10/2015 10:07
ONETVOD30CC-7,191131,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:51,14/05/2015 11:15
ONETVOD30CC-6,191130,ONETVOD30CC,,software,Resolved,Task,26/03/2015 10:51,29/05/2015 09:07
ONETVOD30CC-5,191098,ONETVOD30CC,,software,Resolved,Sub-task,26/03/2015 09:16,26/03/2015 11:05
ONETVOD30CC-4,190303,ONETVOD30CC,,software,Resolved,Sub-task,17/03/2015 09:23,26/03/2015 11:05
ONETVOD30CC-3,188194,ONETVOD30CC,,software,Open,User Story,26/02/2015 15:25,
ONETVOD30CC-2,188193,ONETVOD30CC,,software,Resolved,User Story,26/02/2015 15:25,02/10/2015 10:10
ONETVOD30CC-1,188192,ONETVOD30CC,,software,Closed,User Story,26/02/2015 15:23,04/10/2016 14:30
