Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
BANFI-1254,247456,BANFI,,software,New,Task-front,20/08/2015 09:22,
BANFI-1253,248631,BANFI,,software,Done,Sub-task,18/08/2015 10:08,10/09/2015 11:30
BANFI-1252,248634,BANFI,,software,Done,Sub-task,18/08/2015 10:06,10/09/2015 11:31
BANFI-1251,248635,BANFI,,software,Done,Sub-task,18/08/2015 10:06,18/08/2015 10:06
BANFI-1250,248630,BANFI,,software,Done,Sub-task,18/08/2015 10:06,18/08/2015 10:06
BANFI-1249,248637,BANFI,,software,Done,Sub-task,18/08/2015 10:05,10/09/2015 17:42
BANFI-1248,248633,BANFI,,software,Done,Sub-task,18/08/2015 10:05,10/09/2015 11:30
BANFI-1247,248632,BANFI,,software,Done,Sub-task,18/08/2015 10:04,10/09/2015 11:30
BANFI-1246,248678,BANFI,,software,New,Bug,17/08/2015 14:22,
BANFI-1245,248657,BANFI,,software,In progress,Task-front,13/08/2015 15:57,
BANFI-1244,248672,BANFI,,software,In progress,Bug,13/08/2015 12:55,
BANFI-1243,248658,BANFI,,software,In progress,Bug,13/08/2015 12:48,
BANFI-1242,248681,BANFI,,software,In progress,Bug,13/08/2015 12:46,
BANFI-1241,248671,BANFI,,software,In progress,Bug,13/08/2015 12:44,
BANFI-1240,248680,BANFI,,software,New,Bug,13/08/2015 12:41,
BANFI-1239,248652,BANFI,,software,In progress,Bug,13/08/2015 12:39,
BANFI-1238,248641,BANFI,,software,In progress,Story,12/08/2015 09:27,
BANFI-1237,248628,BANFI,,software,In progress,Bug,06/08/2015 14:34,
BANFI-1236,248677,BANFI,,software,In progress,Bug,06/08/2015 11:56,
BANFI-1235,248656,BANFI,,software,Done,Sub-task,04/08/2015 17:04,05/08/2015 16:26
BANFI-1234,248639,BANFI,,software,Done,Sub-task,04/08/2015 16:49,04/08/2015 17:03
BANFI-1233,248661,BANFI,,software,Done,Sub-task,04/08/2015 16:49,04/08/2015 17:03
BANFI-1232,248640,BANFI,,software,Done,Sub-task,04/08/2015 16:49,04/08/2015 17:03
