 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.19,0.67,1.02,0.73,0.89,0.6,0.1
01:00 - 02:00,0.0,0.54,0.92,0.51,0.98,0.48,0.13
02:00 - 03:00,0.03,0.79,0.35,0.63,0.51,0.25,0.16
03:00 - 04:00,0.0,0.48,0.25,0.16,0.29,0.38,0.32
04:00 - 05:00,0.03,0.57,0.79,0.25,1.02,0.54,0.06
05:00 - 06:00,0.06,0.22,0.32,0.67,0.41,0.19,0.1
06:00 - 07:00,0.13,0.25,0.51,0.63,0.41,0.19,0.06
07:00 - 08:00,0.06,0.1,0.38,0.38,0.38,0.25,0.22
08:00 - 09:00,0.06,0.13,0.35,0.48,0.22,0.16,0.19
09:00 - 10:00,0.16,0.19,0.38,0.44,0.32,0.06,0.1
10:00 - 11:00,0.06,1.71,0.25,0.41,0.22,0.1,0.25
11:00 - 12:00,0.0,0.25,0.16,0.1,0.29,0.13,0.13
12:00 - 13:00,0.06,0.32,0.16,0.03,0.03,0.06,0.03
13:00 - 14:00,0.06,0.1,0.03,0.19,0.25,0.03,0.0
14:00 - 15:00,0.06,0.32,0.16,0.22,0.54,0.19,0.03
15:00 - 16:00,0.73,0.86,0.7,0.6,0.48,0.13,0.06
16:00 - 17:00,0.35,1.33,0.89,1.43,1.21,0.25,0.13
17:00 - 18:00,1.08,1.08,1.27,1.27,10.89,0.41,0.03
18:00 - 19:00,1.21,0.98,0.67,1.46,0.76,0.32,0.1
19:00 - 20:00,1.68,0.92,1.08,1.46,1.14,0.13,0.25
20:00 - 21:00,3.78,1.24,1.3,0.98,0.89,0.19,0.19
21:00 - 22:00,1.52,1.02,2.35,1.3,1.36,0.38,0.13
22:00 - 23:00,1.43,1.02,2.32,1.56,1.21,0.16,0.29
23:00 - 00:00,1.21,1.05,1.49,0.86,1.3,0.19,0.25
