 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.55,0.28,0.55,0.14,0.14,0.14,0.0
01:00 - 02:00,0.0,0.0,0.69,0.42,0.0,0.14,0.69
02:00 - 03:00,0.42,0.28,0.55,0.28,0.28,0.0,0.0
03:00 - 04:00,0.14,0.28,0.42,1.11,0.14,0.0,0.69
04:00 - 05:00,0.0,0.14,0.14,0.55,0.28,0.28,0.0
05:00 - 06:00,0.28,0.14,0.42,0.55,0.14,0.0,0.42
06:00 - 07:00,0.0,0.0,0.28,0.0,0.14,0.0,0.28
07:00 - 08:00,0.0,0.28,0.28,0.28,0.28,1.11,0.28
08:00 - 09:00,0.28,0.14,0.0,1.53,0.14,0.55,0.14
09:00 - 10:00,0.0,0.14,0.55,0.42,0.55,0.0,0.14
10:00 - 11:00,0.69,0.55,0.28,0.69,0.28,0.14,0.14
11:00 - 12:00,0.14,0.28,0.28,0.42,8.32,0.28,0.14
12:00 - 13:00,0.14,0.0,0.55,0.55,0.14,0.42,0.14
13:00 - 14:00,0.14,0.0,0.83,0.42,0.55,0.42,0.28
14:00 - 15:00,0.14,22.47,0.28,0.55,0.14,0.28,0.42
15:00 - 16:00,0.42,1.8,0.14,0.69,0.14,0.0,0.55
16:00 - 17:00,0.97,1.53,0.55,0.0,0.55,0.0,0.28
17:00 - 18:00,0.83,1.25,1.53,0.42,0.28,0.14,0.55
18:00 - 19:00,0.83,0.83,0.69,0.42,0.0,0.28,0.28
19:00 - 20:00,0.0,0.28,0.0,0.97,0.42,0.0,0.42
20:00 - 21:00,0.55,0.0,0.28,0.55,0.55,0.55,15.26
21:00 - 22:00,0.14,0.14,0.0,0.55,0.14,0.0,0.0
22:00 - 23:00,0.28,0.0,0.14,0.0,0.42,0.0,0.0
23:00 - 00:00,0.28,0.55,0.0,0.69,0.0,0.0,0.0
