 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,6,5,8,6,12,6,5
01:00 - 02:00,3,8,8,5,4,5,2
02:00 - 03:00,7,5,9,11,4,7,1
03:00 - 04:00,1,7,7,10,2,10,1
04:00 - 05:00,5,12,9,7,4,9,3
05:00 - 06:00,7,8,11,3,2,11,3
06:00 - 07:00,3,9,7,4,5,4,3
07:00 - 08:00,3,7,3,6,8,7,2
08:00 - 09:00,4,5,4,5,8,8,2
09:00 - 10:00,4,11,0,5,4,3,2
10:00 - 11:00,3,7,4,8,2,6,3
11:00 - 12:00,2,4,6,2,4,3,7
12:00 - 13:00,5,3,4,2,9,2,4
13:00 - 14:00,5,9,10,7,9,2,5
14:00 - 15:00,4,5,9,4,7,5,3
15:00 - 16:00,3,6,3,4,1,2,2
16:00 - 17:00,5,9,13,6,5,4,1
17:00 - 18:00,4,3,9,12,8,1,4
18:00 - 19:00,4,7,6,6,6,2,3
19:00 - 20:00,5,1,3,7,6,2,1
20:00 - 21:00,7,9,5,5,4,4,7
21:00 - 22:00,5,9,9,8,9,5,1
22:00 - 23:00,3,5,4,6,11,2,0
23:00 - 00:00,12,8,17,5,9,5,3
