 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.4,0.66,0.66,0.27,0.4,0.0,0.0
01:00 - 02:00,0.8,0.93,1.19,1.19,1.53,0.07,0.0
02:00 - 03:00,1.72,1.59,1.59,2.06,1.06,0.0,0.0
03:00 - 04:00,0.99,2.59,1.53,1.46,1.53,0.0,0.0
04:00 - 05:00,1.86,0.99,0.73,1.13,0.66,0.07,0.0
05:00 - 06:00,1.13,1.19,1.86,1.72,1.92,0.0,0.0
06:00 - 07:00,0.99,1.66,2.45,2.19,2.25,0.0,0.0
07:00 - 08:00,1.46,1.46,1.66,2.06,1.79,0.0,0.07
08:00 - 09:00,1.66,1.59,1.86,1.66,1.33,0.07,0.0
09:00 - 10:00,1.39,1.46,2.06,1.86,1.53,0.0,0.0
10:00 - 11:00,0.93,0.53,0.73,1.13,0.99,0.13,0.0
11:00 - 12:00,1.19,0.86,0.6,1.33,0.33,0.0,0.07
12:00 - 13:00,0.6,0.46,0.6,1.26,0.33,0.0,0.07
13:00 - 14:00,0.4,0.6,0.6,0.66,0.27,0.07,0.0
14:00 - 15:00,0.86,0.53,0.46,0.33,0.53,0.0,0.07
15:00 - 16:00,0.33,0.27,0.66,2.06,0.73,0.0,0.07
16:00 - 17:00,0.2,0.4,0.13,0.6,0.33,0.0,0.0
17:00 - 18:00,0.27,0.33,0.07,0.0,0.13,0.0,0.0
18:00 - 19:00,0.07,0.13,0.0,0.13,0.07,0.0,0.0
19:00 - 20:00,0.13,0.0,0.0,0.13,0.13,0.07,0.07
20:00 - 21:00,0.0,0.0,0.13,0.33,0.2,0.0,0.0
21:00 - 22:00,0.07,0.0,0.13,0.0,0.27,0.0,0.0
22:00 - 23:00,0.13,0.07,0.07,0.86,0.0,0.0,0.0
23:00 - 00:00,0.07,0.13,0.13,0.4,0.0,0.0,0.07
