 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.09,0.0,0.09,0.0,0.09,0.0
01:00 - 02:00,0.0,0.0,0.09,0.0,0.0,0.0,0.0
02:00 - 03:00,0.09,0.09,0.09,0.19,0.09,0.0,0.0
03:00 - 04:00,1.23,0.19,0.57,0.47,0.19,0.0,0.0
04:00 - 05:00,1.79,0.28,1.13,1.42,0.57,0.0,0.0
05:00 - 06:00,1.89,0.85,1.13,1.23,2.36,0.0,0.0
06:00 - 07:00,0.57,1.04,0.94,0.94,0.94,0.0,0.0
07:00 - 08:00,0.47,0.47,0.66,0.47,0.09,0.0,0.09
08:00 - 09:00,1.13,0.94,1.51,0.75,0.28,0.0,0.0
09:00 - 10:00,1.89,1.6,1.23,1.7,0.94,0.0,0.0
10:00 - 11:00,1.51,1.51,2.36,1.42,2.92,0.0,0.0
11:00 - 12:00,1.51,2.64,1.51,1.7,9.34,0.0,0.09
12:00 - 13:00,1.23,1.51,1.32,1.13,2.74,0.0,0.0
13:00 - 14:00,0.85,0.57,1.6,1.23,1.13,0.09,0.0
14:00 - 15:00,0.47,1.04,1.42,0.94,1.13,0.0,0.0
15:00 - 16:00,0.85,0.85,1.51,1.23,0.28,0.09,0.57
16:00 - 17:00,0.85,0.75,0.57,0.66,0.28,0.0,0.0
17:00 - 18:00,0.38,0.57,0.94,0.66,0.66,0.28,0.0
18:00 - 19:00,0.66,0.66,0.28,0.38,0.28,0.09,0.0
19:00 - 20:00,1.13,0.28,0.47,0.19,0.28,0.09,0.0
20:00 - 21:00,0.0,0.28,0.19,0.38,0.19,0.09,0.0
21:00 - 22:00,0.0,0.47,0.09,0.09,0.0,0.0,0.19
22:00 - 23:00,0.19,0.38,0.09,0.09,0.0,0.0,0.0
23:00 - 00:00,0.09,0.19,0.19,0.09,0.0,0.0,0.09
