 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,1,0,1,2,0
01:00 - 02:00,1,2,0,0,0,1,1
02:00 - 03:00,1,2,0,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,1,1,0,0,1,0,0
05:00 - 06:00,0,0,0,0,0,0,0
06:00 - 07:00,0,0,0,1,1,0,0
07:00 - 08:00,2,2,3,0,2,0,2
08:00 - 09:00,6,2,4,1,2,0,0
09:00 - 10:00,1,2,2,1,1,0,1
10:00 - 11:00,5,4,7,3,0,0,4
11:00 - 12:00,2,1,3,5,0,0,1
12:00 - 13:00,2,5,0,3,3,0,1
13:00 - 14:00,10,1,6,5,0,1,3
14:00 - 15:00,4,4,3,11,0,0,3
15:00 - 16:00,4,3,9,2,1,1,1
16:00 - 17:00,4,0,4,4,1,0,1
17:00 - 18:00,1,1,5,3,1,0,1
18:00 - 19:00,1,2,1,3,1,1,1
19:00 - 20:00,4,3,1,1,4,0,2
20:00 - 21:00,2,1,0,1,1,2,1
21:00 - 22:00,0,1,2,3,0,1,0
22:00 - 23:00,0,0,3,2,0,0,0
23:00 - 00:00,1,2,0,1,1,0,0
