 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,1,6,5,0,2,4
01:00 - 02:00,0,7,3,2,0,2,2
02:00 - 03:00,3,3,1,4,0,3,5
03:00 - 04:00,1,2,2,1,1,3,5
04:00 - 05:00,1,2,1,2,2,0,0
05:00 - 06:00,1,2,2,2,1,2,2
06:00 - 07:00,2,1,3,4,0,0,2
07:00 - 08:00,3,7,8,5,3,0,0
08:00 - 09:00,8,13,2,11,2,3,1
09:00 - 10:00,11,9,10,4,7,5,2
10:00 - 11:00,11,7,13,9,6,3,0
11:00 - 12:00,6,8,11,15,12,7,2
12:00 - 13:00,8,6,7,12,12,8,2
13:00 - 14:00,9,9,14,12,9,2,1
14:00 - 15:00,11,12,8,7,11,4,3
15:00 - 16:00,4,9,7,9,15,5,2
16:00 - 17:00,10,5,2,5,7,0,4
17:00 - 18:00,5,8,7,5,3,3,3
18:00 - 19:00,5,7,4,6,2,3,3
19:00 - 20:00,4,2,3,5,3,3,2
20:00 - 21:00,4,6,5,7,2,2,5
21:00 - 22:00,4,0,6,3,4,2,1
22:00 - 23:00,2,6,3,3,5,3,2
23:00 - 00:00,5,4,4,2,3,6,5
