 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.18,1.01,1.41,1.22,0.92,1.9,0.34
01:00 - 02:00,0.06,0.83,1.22,0.89,1.01,1.53,0.43
02:00 - 03:00,0.24,1.32,1.19,1.07,1.01,0.95,0.31
03:00 - 04:00,0.28,0.64,0.92,1.04,0.67,0.67,0.55
04:00 - 05:00,0.21,0.92,0.55,0.55,1.13,0.46,0.18
05:00 - 06:00,0.21,0.7,0.76,0.49,0.28,0.83,0.34
06:00 - 07:00,0.24,0.46,0.55,0.4,0.37,0.18,0.31
07:00 - 08:00,0.0,0.12,0.18,0.43,0.12,0.09,0.06
08:00 - 09:00,0.06,0.24,0.09,0.09,0.06,0.12,0.03
09:00 - 10:00,0.09,0.06,0.06,0.15,0.09,0.03,0.4
10:00 - 11:00,0.12,0.12,0.18,0.18,0.34,0.15,0.0
11:00 - 12:00,0.09,0.37,0.4,0.24,0.09,0.03,0.03
12:00 - 13:00,0.24,0.15,0.21,0.15,0.06,0.03,0.03
13:00 - 14:00,0.31,0.28,0.34,0.4,0.21,0.06,0.03
14:00 - 15:00,0.31,0.03,0.15,0.21,0.12,0.06,0.15
15:00 - 16:00,0.15,0.43,0.46,0.21,0.49,0.18,0.31
16:00 - 17:00,0.8,0.95,0.55,0.52,0.7,0.34,0.31
17:00 - 18:00,1.16,0.95,1.1,0.92,0.89,0.4,0.21
18:00 - 19:00,1.96,1.74,0.86,1.22,0.86,0.43,0.21
19:00 - 20:00,1.62,1.65,1.68,1.29,1.41,0.21,0.43
20:00 - 21:00,1.53,1.71,1.16,1.25,0.92,0.12,0.06
21:00 - 22:00,1.77,1.38,1.1,1.44,2.26,0.12,0.15
22:00 - 23:00,1.25,1.53,1.47,1.41,1.44,0.18,0.18
23:00 - 00:00,0.98,1.25,1.77,1.22,1.5,0.55,0.21
