 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,5,10,6,8,6,1
01:00 - 02:00,6,7,13,11,15,6,2
02:00 - 03:00,1,13,22,17,13,18,2
03:00 - 04:00,2,8,29,13,27,24,2
04:00 - 05:00,2,19,21,18,20,25,0
05:00 - 06:00,0,20,31,33,37,27,0
06:00 - 07:00,1,8,35,27,24,18,0
07:00 - 08:00,2,18,24,24,16,11,1
08:00 - 09:00,1,6,5,14,8,7,1
09:00 - 10:00,2,3,8,8,8,5,0
10:00 - 11:00,0,5,3,4,4,7,1
11:00 - 12:00,1,3,4,3,3,1,0
12:00 - 13:00,2,2,2,6,4,4,2
13:00 - 14:00,3,8,7,2,1,1,0
14:00 - 15:00,2,3,3,2,2,1,0
15:00 - 16:00,4,1,5,0,4,1,0
16:00 - 17:00,3,2,5,2,6,0,1
17:00 - 18:00,4,2,2,1,4,0,1
18:00 - 19:00,2,0,0,0,2,0,0
19:00 - 20:00,3,3,0,3,2,0,0
20:00 - 21:00,6,3,1,1,2,1,2
21:00 - 22:00,1,3,6,2,4,5,3
22:00 - 23:00,2,6,0,3,4,1,6
23:00 - 00:00,3,7,1,4,2,1,2
