 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.07,0.21,0.14,0.07,0.08,0.1,0.04
01:00 - 02:00,0.03,0.1,0.15,0.23,0.1,0.07,0.11
02:00 - 03:00,0.17,0.15,0.13,0.23,0.13,0.04,0.03
03:00 - 04:00,0.14,0.34,0.13,0.37,0.08,0.06,0.06
04:00 - 05:00,0.25,0.25,0.25,0.51,0.17,0.35,0.25
05:00 - 06:00,0.79,0.41,0.75,0.92,0.76,0.73,0.24
06:00 - 07:00,1.14,0.79,0.82,1.01,0.51,0.32,0.41
07:00 - 08:00,0.97,1.11,1.07,1.46,1.25,0.21,0.37
08:00 - 09:00,1.32,1.11,1.13,1.55,1.14,0.21,0.38
09:00 - 10:00,1.31,1.14,1.32,1.35,1.08,0.23,0.15
10:00 - 11:00,1.11,1.27,0.92,1.11,0.66,0.28,0.17
11:00 - 12:00,0.83,1.03,1.0,0.93,0.66,0.21,0.18
12:00 - 13:00,1.17,1.48,1.25,1.18,1.48,0.27,0.2
13:00 - 14:00,1.39,1.49,1.59,1.65,1.37,0.2,0.2
14:00 - 15:00,1.3,1.42,1.34,1.52,1.25,0.39,0.39
15:00 - 16:00,1.03,1.08,1.25,1.38,1.08,0.42,0.24
16:00 - 17:00,0.93,0.99,1.14,1.25,1.01,0.28,0.37
17:00 - 18:00,0.63,0.72,0.9,0.54,0.65,0.34,0.51
18:00 - 19:00,0.45,0.76,0.56,0.45,0.3,0.35,0.39
19:00 - 20:00,0.59,0.56,0.75,0.38,0.34,0.24,0.46
20:00 - 21:00,0.46,0.63,0.48,0.45,0.39,0.17,0.56
21:00 - 22:00,0.32,0.38,0.51,0.51,0.35,0.13,0.24
22:00 - 23:00,0.32,0.28,0.51,0.13,0.24,0.15,0.2
23:00 - 00:00,0.21,0.2,0.14,0.31,0.18,0.13,0.11
