 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,12,14,15,14,14,3
01:00 - 02:00,8,12,14,12,20,12,4
02:00 - 03:00,14,34,16,11,29,3,5
03:00 - 04:00,26,37,32,36,30,5,3
04:00 - 05:00,14,40,22,17,33,5,9
05:00 - 06:00,30,24,33,49,34,12,4
06:00 - 07:00,32,54,41,44,37,1,4
07:00 - 08:00,45,45,52,46,39,10,4
08:00 - 09:00,57,43,53,50,52,5,2
09:00 - 10:00,60,65,59,90,66,6,12
10:00 - 11:00,63,88,75,86,73,11,5
11:00 - 12:00,53,68,77,52,93,9,2
12:00 - 13:00,60,79,79,77,61,19,5
13:00 - 14:00,63,81,98,73,81,18,5
14:00 - 15:00,61,80,63,47,77,22,5
15:00 - 16:00,39,75,68,58,56,5,6
16:00 - 17:00,44,75,41,50,35,20,6
17:00 - 18:00,32,46,33,44,42,12,10
18:00 - 19:00,25,43,23,39,31,12,5
19:00 - 20:00,14,41,28,45,23,13,4
20:00 - 21:00,30,35,27,24,37,6,14
21:00 - 22:00,21,34,23,16,36,14,10
22:00 - 23:00,27,17,29,17,16,16,8
23:00 - 00:00,13,17,10,22,17,4,3
