 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,20,39,41,44,30,32,18
01:00 - 02:00,13,19,37,34,33,42,16
02:00 - 03:00,22,42,35,31,46,21,19
03:00 - 04:00,17,29,38,29,40,28,7
04:00 - 05:00,5,41,30,33,40,21,16
05:00 - 06:00,17,30,38,34,35,24,25
06:00 - 07:00,10,28,38,21,43,33,18
07:00 - 08:00,11,19,16,22,19,27,16
08:00 - 09:00,7,29,33,18,22,14,9
09:00 - 10:00,16,12,19,17,16,10,9
10:00 - 11:00,21,13,9,16,13,10,13
11:00 - 12:00,16,13,8,14,9,16,13
12:00 - 13:00,16,25,27,27,18,18,16
13:00 - 14:00,23,30,27,27,30,18,11
14:00 - 15:00,35,38,30,34,34,13,7
15:00 - 16:00,33,33,41,30,40,18,10
16:00 - 17:00,36,47,45,45,42,31,18
17:00 - 18:00,42,41,54,59,45,31,22
18:00 - 19:00,32,38,50,45,46,23,20
19:00 - 20:00,41,45,36,46,56,18,16
20:00 - 21:00,39,41,45,52,56,28,14
21:00 - 22:00,45,53,41,68,36,30,14
22:00 - 23:00,46,40,53,63,48,18,18
23:00 - 00:00,53,41,48,47,42,26,17
