 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.07,0.22,0.28,0.27,0.31,0.16,0.04
01:00 - 02:00,0.17,0.28,0.28,0.34,0.29,0.18,0.06
02:00 - 03:00,0.24,0.31,0.33,0.28,0.28,0.09,0.1
03:00 - 04:00,0.22,0.35,0.86,0.36,0.32,0.09,0.1
04:00 - 05:00,0.98,0.28,0.34,0.38,0.31,0.07,0.05
05:00 - 06:00,0.32,0.35,0.46,0.38,0.27,0.06,0.06
06:00 - 07:00,0.55,0.73,0.88,0.67,0.43,0.06,0.07
07:00 - 08:00,0.75,0.83,1.01,0.86,0.76,0.07,0.07
08:00 - 09:00,0.97,1.13,1.28,1.04,0.92,0.09,0.08
09:00 - 10:00,0.94,1.23,1.38,1.1,1.02,0.09,0.11
10:00 - 11:00,0.9,1.09,1.15,1.08,0.88,0.06,0.36
11:00 - 12:00,1.03,1.06,0.99,1.13,0.68,0.06,0.07
12:00 - 13:00,1.05,1.07,1.31,1.16,0.92,0.06,0.08
13:00 - 14:00,1.19,1.46,1.54,1.43,1.16,0.08,0.11
14:00 - 15:00,1.51,1.68,1.72,1.61,1.11,0.09,0.12
15:00 - 16:00,1.33,1.64,1.44,1.34,1.22,0.13,0.1
16:00 - 17:00,1.1,1.16,1.79,1.26,0.96,0.08,0.09
17:00 - 18:00,1.16,1.18,1.09,0.88,1.02,0.09,0.09
18:00 - 19:00,1.12,0.95,0.96,0.85,0.83,0.09,0.07
19:00 - 20:00,0.87,0.86,0.86,0.92,0.93,0.08,0.07
20:00 - 21:00,0.73,0.82,0.86,0.79,0.48,0.06,0.09
21:00 - 22:00,0.51,0.65,0.63,0.61,0.41,0.09,0.03
22:00 - 23:00,0.31,0.52,0.45,0.43,0.24,0.06,0.07
23:00 - 00:00,0.22,0.27,0.27,0.23,0.17,0.06,0.06
