 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,11,11,13,8,4,1
01:00 - 02:00,1,7,19,12,4,9,1
02:00 - 03:00,5,6,9,12,3,2,2
03:00 - 04:00,0,1,3,2,4,6,2
04:00 - 05:00,1,6,4,2,1,2,3
05:00 - 06:00,1,6,3,3,3,0,0
06:00 - 07:00,6,5,2,4,5,0,0
07:00 - 08:00,1,1,3,2,4,2,0
08:00 - 09:00,1,4,5,1,3,0,1
09:00 - 10:00,2,6,7,4,4,1,1
10:00 - 11:00,8,2,5,7,2,0,0
11:00 - 12:00,5,22,2,0,2,0,1
12:00 - 13:00,2,8,3,6,2,0,2
13:00 - 14:00,7,8,4,8,10,0,1
14:00 - 15:00,11,7,11,9,6,2,4
15:00 - 16:00,12,10,12,17,12,4,1
16:00 - 17:00,15,8,14,11,10,1,0
17:00 - 18:00,26,16,13,16,15,1,1
18:00 - 19:00,14,8,15,11,12,3,2
19:00 - 20:00,8,4,7,13,7,0,0
20:00 - 21:00,10,11,19,8,9,2,4
21:00 - 22:00,19,7,13,7,11,3,1
22:00 - 23:00,10,15,12,12,8,1,0
23:00 - 00:00,10,13,16,12,11,2,0
