 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,13,43,41,41,37,37,18
01:00 - 02:00,15,42,25,54,39,23,8
02:00 - 03:00,16,51,41,40,26,40,11
03:00 - 04:00,12,33,44,37,25,22,9
04:00 - 05:00,21,42,30,24,25,35,8
05:00 - 06:00,22,53,28,36,24,24,4
06:00 - 07:00,24,44,47,47,28,20,16
07:00 - 08:00,11,46,52,33,30,14,14
08:00 - 09:00,16,18,24,18,21,17,11
09:00 - 10:00,10,17,25,17,14,19,9
10:00 - 11:00,16,16,10,18,19,23,5
11:00 - 12:00,15,29,21,17,13,7,9
12:00 - 13:00,12,18,11,7,8,4,7
13:00 - 14:00,24,10,12,21,16,16,3
14:00 - 15:00,18,15,10,10,20,6,10
15:00 - 16:00,21,15,19,25,16,5,8
16:00 - 17:00,21,13,20,28,24,1,6
17:00 - 18:00,25,34,33,21,18,9,6
18:00 - 19:00,23,25,86,27,22,4,7
19:00 - 20:00,39,37,47,21,28,11,6
20:00 - 21:00,47,57,39,42,41,19,6
21:00 - 22:00,37,43,31,26,28,11,12
22:00 - 23:00,38,43,38,33,75,12,5
23:00 - 00:00,40,57,42,51,46,22,9
