 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,3,14,11,10,4,2
01:00 - 02:00,3,6,9,5,4,9,1
02:00 - 03:00,0,13,5,7,11,10,4
03:00 - 04:00,0,7,14,16,7,10,1
04:00 - 05:00,0,8,6,14,4,4,1
05:00 - 06:00,1,12,7,6,4,11,0
06:00 - 07:00,0,17,7,5,2,6,1
07:00 - 08:00,4,12,5,10,8,2,0
08:00 - 09:00,1,2,10,8,6,8,0
09:00 - 10:00,0,4,8,16,7,2,1
10:00 - 11:00,1,4,1,3,4,2,1
11:00 - 12:00,3,1,6,2,10,2,1
12:00 - 13:00,3,4,5,1,3,1,0
13:00 - 14:00,1,1,0,3,9,2,0
14:00 - 15:00,0,2,3,1,14,2,1
15:00 - 16:00,1,4,3,2,3,1,2
16:00 - 17:00,3,0,3,3,4,3,5
17:00 - 18:00,0,0,9,1,6,0,1
18:00 - 19:00,0,2,0,1,1,0,0
19:00 - 20:00,0,0,1,0,1,0,0
20:00 - 21:00,0,2,3,1,3,1,0
21:00 - 22:00,2,1,0,1,0,1,0
22:00 - 23:00,2,1,4,3,0,3,0
23:00 - 00:00,1,4,3,5,1,1,0
