 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,0,0,3,4,1,4
01:00 - 02:00,5,2,0,1,0,0,2
02:00 - 03:00,11,1,2,1,2,0,3
03:00 - 04:00,3,2,3,3,2,0,2
04:00 - 05:00,2,2,6,6,2,4,6
05:00 - 06:00,1,4,0,7,0,6,0
06:00 - 07:00,5,4,3,1,0,0,4
07:00 - 08:00,5,5,2,1,2,2,4
08:00 - 09:00,0,1,0,1,0,0,2
09:00 - 10:00,1,2,2,1,0,1,0
10:00 - 11:00,0,1,1,0,0,0,0
11:00 - 12:00,1,1,1,0,0,0,0
12:00 - 13:00,0,0,0,0,0,1,0
13:00 - 14:00,1,1,0,2,0,0,0
14:00 - 15:00,0,0,0,0,1,0,0
15:00 - 16:00,0,0,2,1,1,0,0
16:00 - 17:00,7,2,0,0,1,0,1
17:00 - 18:00,2,2,1,1,2,0,2
18:00 - 19:00,0,1,0,3,0,1,0
19:00 - 20:00,1,0,0,2,2,1,1
20:00 - 21:00,0,0,0,1,1,0,6
21:00 - 22:00,1,2,0,2,0,1,5
22:00 - 23:00,0,0,0,8,2,3,5
23:00 - 00:00,0,0,1,6,0,6,0
