System,Group,Duration Analysed (days),Start Date & Time (date),End Date & Time (date),Total PBIs (PBIs),Filtered PBIs (PBIs),Planned Arrivals (PBIs),Unplanned Arrivals (PBIs),Cancelled Arrivals (PBIs),Net Arrivals (PBIs),Services (PBIs),Measured System Size (PBIs),Planned Arrival Rate - alpha (PBIs/day),Unplanned Arrival Rate - epsilon (PBIs/day),Cancelled Rate - gamma (PBIs/day),Service Rate - mu (PBIs/day),Psi,Nu,Zeta,Inventory Days,Strategy,alpha R^2,epsilon R^2,gamma,mu R^2,Date/Time of Analysis,Notes
GF,Last100,84,2011-07-13 13:29:00,2011-10-06 12:13:00, , ,45,6,1,N/A,51,-1,0.868,0.6,0,0.64,0.436,0.591,1.0,0.0,Start-up,0.855,0.771,0,0.853,2025-03-16 23:51:53.736923,,
