 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,54,152,132,181,110,69,15
01:00 - 02:00,50,96,96,97,94,53,22
02:00 - 03:00,54,99,99,96,76,66,15
03:00 - 04:00,46,78,105,85,71,45,9
04:00 - 05:00,55,84,69,88,90,35,29
05:00 - 06:00,46,74,86,57,91,43,22
06:00 - 07:00,43,56,58,41,30,15,27
07:00 - 08:00,20,48,47,40,21,33,19
08:00 - 09:00,32,22,36,13,22,26,5
09:00 - 10:00,29,27,21,25,32,7,11
10:00 - 11:00,31,51,49,45,33,9,11
11:00 - 12:00,47,59,72,55,76,17,16
12:00 - 13:00,132,143,136,119,106,45,36
13:00 - 14:00,250,263,240,264,261,83,32
14:00 - 15:00,500,523,439,473,588,68,24
15:00 - 16:00,665,641,574,618,651,68,20
16:00 - 17:00,598,576,505,517,518,52,24
17:00 - 18:00,585,620,519,486,538,33,34
18:00 - 19:00,661,647,578,645,674,31,28
19:00 - 20:00,578,595,626,680,806,20,24
20:00 - 21:00,741,620,595,645,735,33,27
21:00 - 22:00,597,596,454,518,533,39,40
22:00 - 23:00,420,420,379,395,352,29,41
23:00 - 00:00,241,207,229,226,178,29,50
