 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.22,0.04,0.0,0.17,0.0,0.0
01:00 - 02:00,0.13,0.09,0.04,0.13,0.13,0.04,0.0
02:00 - 03:00,0.35,0.39,0.35,0.17,0.09,0.35,0.0
03:00 - 04:00,1.0,1.39,0.74,0.78,1.17,0.09,0.0
04:00 - 05:00,1.52,1.04,1.13,0.91,1.26,0.0,0.0
05:00 - 06:00,1.69,1.04,1.26,2.13,0.87,0.0,0.04
06:00 - 07:00,1.0,1.17,1.95,1.26,1.09,0.0,0.09
07:00 - 08:00,1.09,0.82,1.61,0.82,0.69,0.0,0.13
08:00 - 09:00,1.13,1.87,1.04,1.22,1.09,0.09,0.35
09:00 - 10:00,2.21,1.74,2.95,1.74,0.82,0.17,0.13
10:00 - 11:00,2.56,2.47,3.39,1.74,0.87,0.22,0.0
11:00 - 12:00,1.65,1.74,2.47,1.39,0.74,0.22,0.26
12:00 - 13:00,1.22,1.35,1.43,1.35,1.26,0.09,0.04
13:00 - 14:00,0.56,0.48,0.91,0.48,0.69,0.04,0.22
14:00 - 15:00,0.39,1.35,0.91,0.74,1.04,0.04,0.17
15:00 - 16:00,0.82,0.78,0.87,0.22,0.56,0.22,0.22
16:00 - 17:00,0.74,0.61,0.48,0.35,0.52,0.26,0.39
17:00 - 18:00,0.39,1.17,0.17,0.13,0.35,0.17,0.3
18:00 - 19:00,0.13,0.13,0.26,0.26,0.13,0.13,0.3
19:00 - 20:00,0.35,0.22,0.13,0.17,0.26,0.26,0.26
20:00 - 21:00,0.22,0.22,0.17,0.17,0.22,0.13,0.04
21:00 - 22:00,0.09,0.43,0.35,0.09,0.17,0.35,0.0
22:00 - 23:00,0.09,0.17,0.17,0.17,0.04,0.09,0.0
23:00 - 00:00,0.04,0.04,0.04,0.0,0.0,0.04,0.26
