 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.05,0.0,0.0,0.0,0.05,0.0,0.0
01:00 - 02:00,0.24,0.0,0.05,0.0,0.0,0.24,0.0
02:00 - 03:00,0.54,0.34,0.05,0.1,0.34,0.1,0.0
03:00 - 04:00,1.03,1.17,0.49,0.24,0.44,0.05,0.0
04:00 - 05:00,1.76,1.71,1.12,1.12,0.73,0.05,0.0
05:00 - 06:00,1.47,1.37,1.22,1.52,1.12,0.0,0.0
06:00 - 07:00,2.25,3.13,1.47,1.96,1.47,0.05,0.0
07:00 - 08:00,3.23,1.12,1.37,2.0,1.12,0.0,0.0
08:00 - 09:00,2.0,2.2,1.91,1.52,1.52,0.05,0.15
09:00 - 10:00,1.76,2.3,2.59,1.96,1.47,0.05,0.0
10:00 - 11:00,2.0,2.44,2.0,1.08,0.98,0.0,0.05
11:00 - 12:00,1.22,2.44,2.15,0.68,1.12,0.15,0.05
12:00 - 13:00,1.52,1.17,1.22,2.2,0.78,0.1,0.05
13:00 - 14:00,1.32,0.93,0.59,0.68,0.78,0.1,0.05
14:00 - 15:00,0.64,1.03,0.83,0.15,0.59,0.05,0.15
15:00 - 16:00,0.44,2.15,0.88,0.49,0.73,0.15,0.0
16:00 - 17:00,0.54,0.44,0.2,0.34,0.2,0.1,0.2
17:00 - 18:00,0.05,0.29,0.2,0.44,0.64,0.0,0.05
18:00 - 19:00,0.0,0.54,0.1,0.05,0.05,0.1,0.0
19:00 - 20:00,0.39,0.05,0.1,0.15,0.15,0.0,0.05
20:00 - 21:00,0.1,0.1,0.05,0.0,0.05,0.05,0.05
21:00 - 22:00,0.05,0.1,0.0,0.05,0.0,0.0,0.05
22:00 - 23:00,0.0,0.29,0.05,0.0,0.0,0.05,0.0
23:00 - 00:00,0.05,0.05,0.0,0.0,0.0,0.0,0.0
