 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,2,3,1,7,0
01:00 - 02:00,1,0,3,3,7,4,1
02:00 - 03:00,6,5,2,4,2,0,0
03:00 - 04:00,14,4,6,7,8,0,0
04:00 - 05:00,12,4,10,11,6,0,0
05:00 - 06:00,3,8,1,4,10,3,0
06:00 - 07:00,9,2,7,3,6,0,3
07:00 - 08:00,9,3,3,7,2,0,1
08:00 - 09:00,24,18,14,21,23,0,3
09:00 - 10:00,32,32,30,26,17,0,1
10:00 - 11:00,36,23,34,26,30,3,2
11:00 - 12:00,15,28,13,11,19,3,0
12:00 - 13:00,24,7,13,15,8,3,1
13:00 - 14:00,8,9,22,12,10,2,2
14:00 - 15:00,14,9,10,11,7,0,0
15:00 - 16:00,7,8,8,12,8,1,0
16:00 - 17:00,5,6,8,7,4,0,3
17:00 - 18:00,4,2,1,2,0,0,0
18:00 - 19:00,1,6,0,1,0,0,1
19:00 - 20:00,1,1,0,1,0,0,0
20:00 - 21:00,1,2,4,2,1,2,7
21:00 - 22:00,3,2,2,5,1,0,3
22:00 - 23:00,3,4,6,5,3,1,6
23:00 - 00:00,3,2,2,2,2,2,3
