 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.99,0.77,0.55,0.88,0.77,0.55,0.33
01:00 - 02:00,0.66,0.44,0.44,0.88,0.33,0.11,1.21
02:00 - 03:00,0.66,0.44,1.43,0.44,0.99,0.33,1.21
03:00 - 04:00,1.21,0.22,0.99,0.44,0.33,0.33,0.66
04:00 - 05:00,0.66,2.2,0.77,1.1,0.33,0.55,0.66
05:00 - 06:00,0.33,1.65,0.55,0.66,0.33,0.77,0.99
06:00 - 07:00,0.55,0.77,0.66,1.1,0.22,0.0,0.33
07:00 - 08:00,0.44,0.33,0.22,0.66,0.66,0.11,0.11
08:00 - 09:00,0.55,1.21,0.22,0.33,0.44,0.33,0.99
09:00 - 10:00,0.11,0.11,0.22,0.33,0.11,0.11,0.33
10:00 - 11:00,1.54,0.11,0.0,0.11,0.88,0.11,0.66
11:00 - 12:00,0.66,0.44,0.0,0.44,0.22,0.0,0.0
12:00 - 13:00,0.11,0.22,0.0,0.11,0.11,0.55,0.22
13:00 - 14:00,0.66,0.22,0.22,0.22,0.55,0.99,0.0
14:00 - 15:00,0.88,0.99,0.99,0.33,0.22,0.0,0.0
15:00 - 16:00,2.2,0.77,0.55,1.32,0.55,0.11,0.0
16:00 - 17:00,0.77,0.55,1.21,1.65,0.88,0.0,0.0
17:00 - 18:00,1.21,0.66,0.99,0.99,0.66,0.22,0.0
18:00 - 19:00,1.54,0.33,0.66,0.88,0.33,0.33,0.0
19:00 - 20:00,0.99,0.66,0.66,0.77,0.88,0.22,0.0
20:00 - 21:00,0.66,0.55,1.32,1.32,0.44,0.22,0.33
21:00 - 22:00,1.1,0.44,0.88,0.77,1.32,0.22,0.33
22:00 - 23:00,0.99,0.77,0.33,1.32,1.65,0.11,0.22
23:00 - 00:00,0.88,1.1,1.76,0.99,1.21,0.44,0.22
