 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,0,5,2,0,0,33
01:00 - 02:00,16,4,4,2,0,1,0
02:00 - 03:00,6,3,15,1,5,0,0
03:00 - 04:00,12,2,0,3,0,0,0
04:00 - 05:00,15,2,1,4,0,0,0
05:00 - 06:00,0,5,5,1,8,0,0
06:00 - 07:00,1,14,0,1,0,3,0
07:00 - 08:00,2,6,7,6,2,0,0
08:00 - 09:00,4,2,4,0,1,0,0
09:00 - 10:00,1,2,5,6,1,1,0
10:00 - 11:00,2,1,3,1,1,1,1
11:00 - 12:00,3,3,3,0,4,0,0
12:00 - 13:00,10,17,5,15,6,0,0
13:00 - 14:00,11,21,20,9,11,0,0
14:00 - 15:00,62,55,20,32,11,0,2
15:00 - 16:00,22,33,22,16,27,0,0
16:00 - 17:00,5,22,13,9,10,0,0
17:00 - 18:00,20,49,21,22,9,0,0
18:00 - 19:00,15,19,14,8,10,0,0
19:00 - 20:00,14,16,10,23,11,0,0
20:00 - 21:00,15,12,17,9,9,0,0
21:00 - 22:00,6,13,10,8,3,0,0
22:00 - 23:00,4,3,3,2,1,0,0
23:00 - 00:00,3,0,6,1,0,0,0
