 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.29,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.29,0.29,0.29,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.29,0.0,0.0,0.29,0.0,0.0,0.0
07:00 - 08:00,0.29,0.58,0.29,0.0,0.29,0.0,0.0
08:00 - 09:00,0.0,0.58,0.29,0.29,0.29,0.0,0.0
09:00 - 10:00,0.0,0.29,0.0,0.29,0.58,0.0,0.0
10:00 - 11:00,0.86,0.58,2.31,1.44,0.0,0.0,0.29
11:00 - 12:00,1.44,1.44,1.44,1.44,1.15,0.0,0.29
12:00 - 13:00,1.73,1.44,1.15,0.29,0.0,0.0,0.0
13:00 - 14:00,0.86,2.02,0.58,0.58,1.44,0.0,0.0
14:00 - 15:00,2.88,0.86,0.86,1.44,0.86,0.29,0.0
15:00 - 16:00,4.03,0.29,2.31,0.58,0.58,0.0,0.86
16:00 - 17:00,3.46,0.29,2.31,0.86,0.58,0.0,1.73
17:00 - 18:00,1.44,1.44,2.02,0.29,0.86,0.0,0.29
18:00 - 19:00,1.73,0.86,0.29,0.29,0.0,0.0,0.29
19:00 - 20:00,0.86,0.0,0.58,0.29,0.0,0.29,0.58
20:00 - 21:00,1.44,0.29,0.58,0.58,0.0,0.0,0.0
21:00 - 22:00,3.17,0.58,0.29,0.86,1.15,0.29,0.0
22:00 - 23:00,5.76,2.59,2.59,2.31,2.31,0.86,3.75
23:00 - 00:00,2.31,0.29,0.0,0.29,1.15,0.29,0.29
